ParlaMint-BE_2021-06-24-definitief-55-plenair-ip114x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-06-24-definitief-55-plenair-ip114x.u19	Madam President, Madam Minister, last night, in front of my TV, I had the impression that two games were going on, with the football game on the one hand and the Europe of Values game on the other; with Germany-Hungary on the one hand and the game on the other to ensure respect for fundamental rights on the other. There were many supporters of them who took out their rainbow flag, as the House of Representatives did, for example. The supporters of the freedom to love who we want have thus adorned themselves with the colors of the rainbow. The Bavarian minister-president, for his part, attended the game by wearing a mask with the same colours, which also illuminated the Grand Place in Brussels and the frontons of many communal buildings. A movement such as this amplified by a huge citizen's impetus warms the consciences of the Democrats. But it is not enough to ease the anxiety of seeing part of Europe sink into democratic recession, into obscurantism. Minister, I am proud of my country. I am proud of this government that has really initiated a movement that brings together 17 Member States today to stop homophobia, stop discriminatory laws in the European Union, stop hatred, and ask the Commission to refer these serious violations of fundamental freedoms in Hungary to the Court of Justice. Minister, we support you in your approach. However, Belgium alone or with the other 16 Member States may also refer the matter directly to the Court of Justice of the European Union. You can initiate a default procedure. If the Commission did not take up its responsibilities, could you refer the matter to the Court? Indeed, it would be wrong to pretend that we can't say anything, that we can't do anything. With such dangerous national laws, it is every European who sees his fundamental rights threatened. It is about our freedom of movement, about our freedom to settle, for example, in Budapest. Madam Minister, Belgium can go to the Court of Justice of the European Union in Luxembourg and even to the Court of Human Rights in Strasbourg alone or with other States signatories to the appeal. Is this track under consideration within the government?
ParlaMint-BE_2021-06-24-definitief-55-plenair-ip114x.u20	Madam President, I thank the parliamentarians who have asked these questions. Mrs Rohonyi, I understand your emotion and share it. It is heartwarming to see that the citizens, through Europe, have seized this fundamental issue, and support us, the politicians, in order to continue to lead this fight in the various international and European fora in which we are. I have already had the opportunity to say so in committee before, and I say it again here today: Belgium is strongly committed to the fight against all forms of discrimination, including discrimination based on sexual orientation and gender identity. This is why the growing discrimination faced by LGBTQI people in Hungary is a major concern. Following the adoption by the Hungarian Parliament of this law, I worked, as President of Benelux, on a joint statement by the Ministers for European Affairs. Other countries have joined us and today we are seventeen. I say 'today', because we do not forbid other countries to join us. Portugal has told us, for example, that, after his presidency, he will add his signature to our statement. The item will be discussed today in the Council, at the European top. You understand that the Prime Minister will intervene strongly. This law is stigmatizing, discriminating against LGBTQI people. It also violates freedom of expression. In addition, the terminology used in the texts makes a deeply unacceptable mix between pornography and the LGBTQI community. I really encourage you to read this law. I note with satisfaction that the European Commission has already sent a letter to the Hungarian Minister of Justice asking the government to explain itself before 30 June. It must be explained before this law is finally adopted, which, I must tell you, is not yet the case. I don't have a lot of illusions, but we have to respect the procedures. The objective of our action cannot be limited to shouting, even very loudly, our disapproval. Our action must also combat Hungarian legislation at its core by all possible means and certainly, in our opinion, by bringing this matter before the Court of Justice of the European Union. And that is what we have asked the Commission. It is obvious that Belgium and the other like-minded countries want to go to the end of the road we have undertaken. We will not just say how much we disagree. We want to go further. Protests are not enough anymore. The procedures are set in motion. They must be able to succeed. Depending on their outcome, we will take an attitude in this understood way by means of additional procedures in the event that the law is finally adopted and if the Commission's current approaches are not sufficient. Let it be clear between us, this is not an action against the Hungarian population. This is not an action against Hungarians. This is an approach against a law and against processes that we consider unacceptable. European values are the cement of our Union. We will not allow fundamentals to be flouted. Europe and its values are not on the map. It is high time to demonstrate this.
ParlaMint-BE_2021-06-24-definitief-55-plenair-ip114x.u21	Minister, thank you very much for your answers, for your initiatives and for your determination. They make me particularly proud that Belgium has the courage that UEFA has not had. When fighting racism, we must also fight homophobia. When promoting sport, one must also defend its values of equality and respect, because showing solidarity with the LGBTQI community is not a political message, it is just a duty. Every year I go to Budapest where I have my friends and family. I feel good about it except that I know perfectly well that if I were a lesbian or a bisexual, I wouldn't have that chance. I should hide to be myself or to kiss the person I love. This is why the Orbán government has been crossing the red line for too long. It benefits from the complexity of the European sanctions mechanisms. That is why, more than ever before, we need guarantees that Belgium and the European Union will be able to go, as you rightly say, to the end, to sanction the Hungarian government and support the Hungarian people who are hostage to it.
ParlaMint-BE_2021-06-24-definitief-55-plenair-ip114x.u22	Minister, it is my turn to thank you for your response and determination. My Europe, our Europe, is an area of values. It's a space of freedom. One cannot be a member of the European Union by taking, on the one hand, economic benefits, aid for agricultural development, etc. and, on the other hand, frontally attack fundamental freedoms. That's not possible. We must move from speech to action. As you said, procedures are under way and must be followed. I heard the deadline of June 30, 2021. If we do not know how to find unanimity to sanction these serious violations of fundamental rights within the Twenty-seven, then let us go to justice! Take the initiative alone or with a few others! Let us demand reparation in the name of the protection of fundamental rights and freedoms! Belgium can once again be at the initiative of this movement for freedoms and, in this case, for the freedom to love anyone.
ParlaMint-BE_2021-06-24-definitief-55-plenair-ip114x.u23	Minister, there is a growing demand for zero tolerance for crimes: vandalism: zero tolerance, violence against the police: zero tolerance and last week you also advocated zero tolerance in the event of excessive speed. But large-scale million-dollar fraud, one can still get away with it. Today we get the message that a well-known carpet family, which has been involved for years in a case of large-scale financial fraud, is getting away with a friendly settlement of 50 million. In return, they will not have to appear before the courts and will not be punished. Ladies and gentlemen, it is not the first time that such a large fraud case has ended not before the courts, but with a slap on the wrist. Cheaters with a thick wallet put a few million euros on the table to avoid being punished by the judge. That, colleagues, is pure class justice. In fact, in financial matters it seems that the greater the crime, the less one is punished. It is striking that such settlements are made in large, complex cases and that they are being prosecuted in small cases. That's the upside-down world. For the Group of the European People's Party, this is unfair and unacceptable. We also call for zero tolerance, but also for tax fraud, no matter how thick the wallet of the perpetrators is. Before that, Minister, I am looking at you. We have agreed to step up the fight against tax fraud. It has to be said, you have already announced that there are a lot more resources and people are coming to that. We have also agreed that we will thoroughly review and amend the bill of surrender, the law on the extended amicable settlement, if necessary. I would have liked to hear from you how far that is going.
ParlaMint-BE_2021-06-24-definitief-55-plenair-ip114x.u24	Madam President, Minister, ladies and gentlemen, a year ago, my colleague Stefaan Van Hecke stood here in the hemisphere with a charge against the way in which some of our fellow countrymen were treated. He had a series of headlines with him before, and I will quote a few: 'Strike with delay for young people stealing pistachios'. "A month in jail for stealing two cans of Carapils." This contrasted sharply with another headline: "Proven CEO of state-owned companies buys prosecution for 107,000 euros." What do we read in the newspapers today, colleagues? "Parket signs agreement of 50 million euros with numbers of textile family." This is one of the biggest and longest-term fraud cases in the history of our country: it has been going on for 31 years. 31 years of money laundering, ensuring that profits are not subject to taxes and refusing to contribute to society. That is something that strikes people, Minister. What happens after 31 years? One is fighting, one cannot stand up to an army of lawyers and an inexhaustible source of resources. There is a threat of statute of limitations and so it is agreed that the government will be given some money, which will stop fighting in return. That's how fraudsters get off the hook. How many white-collar criminals are in Belgian prisons today? I'd love to know, but it won't be many. Minister, everything is about balancing: jail time for stealing a can of Cara; no jail time for robbing the government for tens of millions. The buy-back law that allows those offenders to go free every time deserves a thorough evaluation. That's what the coalition agreement says. What is your view and that of government on the matter?
ParlaMint-BE_2021-06-24-definitief-55-plenair-ip114x.u25	Madam President, Mr Vandenbroucke and Mr Vanbesien, crime must not be rewarded. That is why we need a strong justice and police force to complete complex cases of organized financial and tax fraud within a reasonable period of time, without the statute of limitations lurking around the corner, because that is unacceptable. We therefore also need a system that ensures that the pronounced penalties are implemented effectively. Fines and confiscations pronounced by a judge must not remain a dead letter, because that too is unacceptable. Those are the ambitions that the government started to pursue, and that is exactly what I am doing minutely. Last week, I announced an ambitious investment plan for Justice. Our budget goes from 2 billion to 2 billion EUR 500 million. An important part of this is the fight against financial and fiscal fraud. Next year, we will appoint sixty additional specialized and well-educated people to the public prosecutor's office and the courts. There will be specialized criminal execution magistrates who will apply the principle of follow the money, which means that they will go behind the criminal profits hidden behind financial shady constructions. In addition, my colleague Vincent Van Peteghem has adopted an ambitious action plan in the fight against tax and social fraud. More tax officials will be employed for this purpose. Justice will contribute to this. This approach also fits in with the evaluation of the extended friendly solution. I have instructed the College of Attorney General, responsible for the prosecution policy in our country, to review those regulations. After all, I cannot accept that the friendly settlement is a patchwork for an undermanned Justice and Police, who would not be able to effectively tackle complex forms of fraud. More people for the Justice Department are one thing, but we must also dare to be critical of the classic way of investigating and prosecuting. There are alternatives to traditional research, an investigation that is only brought before a criminal court when all possible crimes and offenders have been investigated to the bone. Mr Vanbesien, these investigations are very time-consuming and do not produce the desired result. The citizens are counting on us to do more in the fight against financial and fiscal fraud. The Justice Department will take up the glove and better track, prosecute and punish.
ParlaMint-BE_2021-06-24-definitief-55-plenair-ip114x.u26	Minister, you will already find a partner in Vooruit to strengthen Justice in order to tackle tax fraud. When I hear you like this, there will be no excuse, with all the additional resources and people, to prevent major fraudsters from appearing before the courts in order to get their deserved punishment. Colleagues, do not underestimate the indignation of the citizens. At a time when we have more than ever called for solidarity to keep our society right in times of crisis, some are undermining that solidarity by not doing their part. That is unacceptable, so we are giving all the support for zero tolerance for tax fraud.
ParlaMint-BE_2021-06-24-definitief-55-plenair-ip114x.u27	Minister, this morning we had a lively debate here on the adjustment of the budget. There was also an interesting discussion about solidarity, solidarity between regions, solidarity between provinces and solidarity between people. People are absolutely willing to show solidarity, but they must feel that it is happening in a fair way and that everyone is doing their part. Together with Minister Van Peteghem, we are preparing a tax reform, which will result in everyone contributing in a spirit of solidarity. Minister, I am glad to hear that you will be working on a better way of dealing with those who deliberately avoid solidarity and that you will help to ensure that not the bad guys are rewarded, but all the good guys, who do show solidarity with our society.
ParlaMint-BE_2021-06-24-definitief-55-plenair-ip114x.u28	Minister, in 2019 140 migrants per month risked the dangerous crossing to the United Kingdom. This month alone, as many as 1,600 migrants have risked the same crossing. An action took place last night. You spoke extensively to the press and we were told that eight transit migrants were being arrested. Only 2 of them were transferred to a closed return center. I'm gonna ask my first questions about that right away. Then what happened to the other six transit migrants? Don't come up with the answer that should happen. It's a trick you and your colleagues like to use, but we're not gonna fall for it anymore. On the radio, you say that these people should be transferred to a closed return centre and then be returned to their country of origin on the basis of a readmission agreement. You and I both know that's not what really happened. Can you tell the people how many of the transit migrants who come into contact with the police are actually being arrested, taken to a closed return centre and then repatriated? Do you dare to say it, Mr. Van Quickenborne? I'm curious. In addition to stopping mass illegal migration to Europe, there is, of course, the real solution, namely in more capacity in closed return centres and much more readmission agreements. This way the police work becomes more than mopping with the tap open. I therefore ask you to call on the government to speed up the work of a master plan of closed return centres and thus to open up new return centres for this legislature. If you don't do that, you can still try to catch as many human smugglers as you want, then that won't do anything. As long as the borders are wide open and arrested illegal migrants will not be effectively deported, smugglers will continue to earn billions at the expense of those people.
