ParlaMint-BE_2021-05-12-definitief-55-plenair-ip104x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip104x.u12	Prime Minister, I share your enthusiasm for the summer, and I share your concern about the thresholds, but I would like to return to the tests. You yourself say that you want to rely on the responsibility of the people who can judge themselves when a situation is dangerous or not. You say you don't want to enter passes to get a haircut, but that's not the point at all. How can someone who's on a festival in front of a stage with 65,000 men around him, whether he's careful or not, know if the person next to him or himself is infected? In such situations, of course, it is only safe and responsible to do so. The question is then whether it is unreasonable to ask someone to submit a negative test or whether it only makes sense in such a case? I think the second and in that case it is a collective responsibility, not an individual. Everyone's looking forward to the summer. It is important that yesterday the message was given that more will be possible. That is incredibly important for everyone, but let us also organize the summer safely so that no one should be disappointed anytime soon. That is particularly important.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip104x.u13	Prime Minister, your positive Summer Plan rightly appeals to our responsibility. I understand the concerns of some people about the measures, but I also think we should have confidence. Indeed, in countries where vaccination has already been increased, such as the United Kingdom and Israel, there has been a serious relaxation, but the figures are still evolving favourably. That's important. Prime Minister, I have argued for the families and I thank you for these enlargements. You will have time in the coming weeks to expand further, in consultation. Families who come together are not professional organisations, but they will behave very professionally, because they are people who are closest to each other. I would also like to involve the associations, because it is important that social life can be restarted in safe conditions, in local halls.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip104x.u14	Prime Minister, I think that we are now in a really important phase in this pandemic. I understand the concerns of some of my colleagues who feel that things are moving a little too fast, but we are coming out of a phase of acute pandemic control where older people and people with illness ended up in hospital. This has always been the commitment of all these freedom-limiting measures: to ensure that the health care system is maintained and that we still have certain activities to carry out. Now we are going into a different stage, that of risk management. One cannot go to zero per cent risk if one has vaccinated all the vulnerable groups who threatened to end up in hospital. Then one must dare to take a calculated risk to give those freedoms back to people who lost them for 12 to 15 months. That's what you're doing with that plan. You place responsibility on the people themselves because basically everyone has access to a vaccine. If you have received a vaccine, the chance that you will end up in a hospital is particularly low. That is the element of personal responsibility. If we do that, vulnerable people won't be able to get back into hospital soon and get back together in a gradual way. Thank you, Prime Minister, for your commitment over the last few months. We know that it has sometimes been absolutely inconvenient to take these measures, but now you can give them back, together with the Consultative Committee and the Prime Ministers, who took good decisions yesterday and give hope to the people to embrace that freedom this summer.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip104x.u15	Mr Prime Minister, normally these are things that are not said, but I am particularly pleased with your answer! Indeed, I have found an answer from the Liberal De Croo. As a liberal, it affects me to see a balanced response to respect for freedoms, a response committed in terms of responsibility, a response which indicates, with regard to the covid safe ticket, that Belgians will not be discriminated against among themselves and that it is a matter of reopening our society by relying, of course, on vaccination but also on PCR tests and perhaps also, tomorrow, on self-tests. Thank you for your response to UV-C technology. It would be a matter of not depriving us of a technology that disinfects the air. Perhaps I expected a little too much in relation to my question about the recovery for those sectors that do not benefit as the Horeca from a reduction in VAT today. I think they will need it tomorrow, quickly, on your initiative. We are waiting for him as a Liberal. I understand, of course, that you have not answered my question about the criticisms of a number of experts. I would like to say a few words to them that the collegiality of decisions such as those taken by the Codeco implies measuring the appetite that has sometimes been developed over the months for media expression; in fact, collegiality imposes it. Thank you.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip104x.u16	Prime Minister, you will do whatever else you do, and that is all about the hot stuff, because you have not given any answers to the questions I have asked you here today. However, you also owe text and explanation to the catering industry. The previous speakers have come here to give an anthology and act like a real applause machine. I won't do that myself. After all, it seems quite obvious to me that today you can finally give perspective to the catering and events sector. Over and over again, you sent conflicting messages into the world. Your government comes across to the people as a Mexican army that will launch when the calf has already drowned. You must ensure that you are on time with your ministerial decisions this time, because it is your job to provide legal certainty. Make sure your government doesn't communicate conflictingly this time and that you don't smear people against their hairs this time.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip104x.u17	Prime Minister, I did not get an answer to my questions, but I did, together with Mr Ducarme, discover some amazing liberal undertones in your answer. That was months ago! Welcome back! However, it is only words. For months now we have been saying that you must be careful with patronizing and paternalism towards the population. You cannot ask the people to leave common sense to the government. People don't like to do that, and as far as I'm concerned, they're right. We will follow you as easy sheep, as far as your promises of freedom and trust in the citizen are concerned. However, you do not answer the question of what should happen to the plexiglass. Last summer it was safe and now it isn't. Why the total contradiction in your government? What about when a café visit is soon allowed inside again? You didn't answer that. This means that the people of the hospitality industry may not be informed or helped until 24 hours before the reopening. If plexiglasses do not help, Prime Minister, you must at least close this café urgently, because there are twenty people sitting here behind plexiglass, under the illusion that it is a safe way of working. Be consistent with your government and with the citizens.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip104x.u18	Mr Secretary of State, last weekend, in barely 24 hours, more than 2,000 illegal migrants set foot ashore on the Italian island of Lampedusa. That's another sad record. The influx of illegal migrants into Italy has tripled compared to the same period last year. At the same time, migrants are also pouring into Spain and the Canary Islands. The figures and images are very clear. Illegal migration to Europe is once again on the rise, and all the evidence suggests that this upward trend will continue in the future. That finally makes a lot of European leaders think about it. Mr Barnier, French former Minister and former European Commissioner, was quite clear yesterday: 'Il faut supendre l'immigration pendant trois ou cinq ans. Schengen needs to be discussed with our European partners." The French were clearly woken up after their soldiers in a courageous open letter warned of a possible civil war as a result of mass migration. The British also say that they will no longer allow migrants if they have already travelled through a safe country. Even the Austrian Government, which consists of a coalition of Christian Democrats and Greens, stated in clear terms the day before yesterday that they will no longer take over migrants. What concrete initiatives, both on preventing illegal migration and on the readmission of illegal migrants, can we expect from you? What initiatives can we expect from Europe? What is the state of play in the negotiations between Spain and Morocco on preventing illegal migration by sea and on the repatriation of at least some of the illegal migrants? The most important question is this: can you clarify? It is reported that the Italian Government is pressing for the readmission of illegal migrants in Lampedusa and Sicily. What is the Belgian Government's position on this? Are you prepared, as the Austrian Government has already done, to rule out participation in these types of distribution plans clearly and clearly?
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip104x.u19	Mr Secretary of State, in recent days hundreds of migrants and refugees have reached Lampedusa. It is not the first time that we have seen people fleeing violence and deprivation trying to reach Europe. Nor is it the first time that we have seen that European solidarity, when it comes to the distribution and resettlement of refugees, remains a dead letter. What is happening at the external borders is the result of a European model of migration that is failing. Europe fails to catch people in a humane way. Europe is failing because there are no safe and legal migration routes for people looking for protection. Europe is failing because it has still not succeeded in achieving solidarity between the Member States. What is happening in Lampedusa and in the Mediterranean is not the fault of the refugee seeking a better life for himself and his or her family. The tragedy that is taking place is caused by European quarrels. The European Member States urgently need to work on an asylum and migration pact that will pass the human rights test. However, our country must not wait for that pact to come. No, Belgium must play a leading role in this. Colleagues, this government is opting for a realistic asylum and migration policy. This means that we must not be guided by fear and xenophobia, but by humanity and justice. Mr Secretary of State, what will you do in the short term? How will you help the people of Lampedusa? European Commissioner for Migration Johansson already made an urgent appeal to show solidarity with Italy on Monday 10 May 2021. This month you will also see your colleagues from the European Council. Will you advocate reforming the Dublin system in order to achieve a system of greater solidarity? What other positions will you take with your European colleagues?
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip104x.u20	Madam President, 150,000 people arrived in Italy by sea in 2015. Europe then showed its heart and promised to work on understanding. Colleagues have rightly pointed it out, the European model of asylum and migration as we know it today is bankrupt. Working on the mind no longer means the unbridled chaos we know, but proper management of migration. This means no longer individually negotiating re-admission with 27 European Member States, but jointly conducting strong negotiations at European level. This means supporting countries of origin and addressing the root causes of migration. There are reasons why people are leaving. Europe has a very important role to play in this too. It also means strengthening legal migration channels that take into account the needs of our labour market and, yes, can also apply visa sanctions at times when it is necessary, when certain countries refuse to cooperate. An intellectual policy also means not letting migrants wander around from one country to another, but organising a screening at the European external borders in order to distinguish immediately between who really flees, who really needs protection, and who does not. It has already been said here, the number of boat migrants is increasing again. In Italy, 12,000 people arrived in 2021 for the time being. In 2015, that was 12,000 people a month. Today we are talking about 12,000 people in total. But the figures are increasing and we must not let it get this far again. The migration pact is not only important for Italy. Italy is not the only country to deal with a large influx of asylum. If you look at the figures, you will find that the number of asylum applications in Italy this year was 12.94 per million inhabitants. In Belgium, this is three times higher. I hear Italy's demand for solidarity and better management very well and very rightly so. Let us be clear: Belgium is and will remain a country of solidarity, but in a controlled framework in which the Member States at the external borders must also assume their responsibilities. An ad hoc relocation of boat migrants towards Belgium is therefore not the right approach. That is not the structural approach that is needed. What we want to do and what we are ready to do is to support Italy, Greece, Spain and all the other countries at the external borders of Europe even more, together with the European agencies. The current situation shows that the countries at the external borders have every interest in going for the migration pact, because today's European migration policy is patchwork that has long proven to be unsustainable. Europe will always protect those who need it. I do not deviate from that, the government does not deviate from that. Europe is not an island that can close itself off from the rest of the world, and Belgium is certainly not an island that can close itself off from the rest of Europe, but we must be aware that asylum and migration policies cannot happen in any way. What is more, it has to be done in our way, more specifically checked, because that is the only way to ensure that we can continue to protect those who really need it.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip104x.u21	Madam President, Secretary of State, with this policy the government has not shown its heart as you claim, with this policy the government has shown its naivety. Now, finally, take your responsibility and do what our citizens ask. Stop handing out Win for Life notes to anyone who migrates illegally to Europe. Stop inciting illegal migration by distributing benefits, by free housing and by non-existent return policies. Recognize the reality at last. Our country is full. Any migrant who comes to our country illegally must be returned immediately. That is the only way to ensure that our thousands of years of European civilisation can continue, and it is also the only way to ensure that no more migrants drown in the Mediterranean.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip104x.u22	Madam President, Minister of State, thank you for your reply and for explaining the figures. I have also heard you say that we need to think about new legal migration channels, such as work visas. Proper management of the asylum procedure is very important to us. I wish you every success in the European consultation. However, our group is concerned about border procedures. We don't think they'll be able to solve everything. In any case, a border procedure must not lead to a violation of the rights of refugees to apply for asylum. I would therefore like to ask you to ensure that asylum seekers' rights are safeguarded and that Europe accepts its responsibility and that we certainly do not outsource our asylum policy to countries such as Turkey and Libya. Unlike the Flemish interest, this Vivaldi government chooses a policy based on human rights and human dignity, which is very important.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip104x.u23	Madam President, Minister, young people who graduate, do not have a job and have not worked enough days to qualify for unemployment benefit can benefit from an integration allowance after a certain waiting period. The Di Rupo Government decided in 2011 to limit that benefit in time to a maximum of three years. That restriction entered into force in 2015. Until then, this allowance was unlimited in time, so that some people received such an integration allowance for twenty-five years as a fresh graduate. For twenty-five years, Di Rupo got paid without having worked for one day. But it is also a good thing, because the limitation of this benefit over time proved to be a particularly activating measure very quickly. The figures from the RVA and from the figures I have requested from your predecessor show that more than half of the people whose integration allowance was discontinued have passed through to work and started work, most of them even within six months. When the money tap was turned off in 2015, also for the people who had made their profession during 25 years of drawing a benefit, 15 people went to court. In appeal they got it from the RVA. I was wondering how that was possible. Now it appears that the RVA has withdrawn its appeal in court itself. That is a strange way of doing things, since an institution is simply pulling the law aside, whereas it is precisely its mission to monitor the application and compliance with that law. That's gonna raise a few questions. Minister, under whose authority did the RVA withdraw his appeal? Does the Croo government think it is right that people who can work, but have literally not put a finger on them for 25 years, should continue to receive benefits up to the centuries, amen?
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip104x.u24	Mr Anseeeuw, as you point out, there have been a number of judgments by the courts on the changes to the rules governing the reception benefits in relation to the standstill principle. It should be noted that not all decisions had the same outcome. Some were beneficial to the right holders, others were not. In each case, the judge examined whether the legal provisions had been applied and then gave a ruling. It is not for me to give these judgments a positive or negative comment. Whatever I think, judicial decisions must be respected. Both the Minister and Parliament must respect the principle of separation of powers. This is an essential element of our rule of law and a pillar of our democracy. I have therefore asked the RVA to apply the judgments systematically. I also asked the RVA to stop systematically appealing against decisions, now that the case law has been established following a judgment of the Court of Cassation. I believe that a final decision should be taken as soon as possible.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip104x.u25	Minister, you are very clear. When the eligibility allowance was limited in time, there was a fear, especially on the left, that this would only cause people to pass on to other benefits. Nothing less true, it was a very activating measure. More than half of those involved went to work, even within six months. You are very clear about the position of the Croo Government. Apparently, it's on your orders that the RVA has withdrawn his appeal. The Croo government's position is in so many words that it is fair to say that people who can work for 25 years literally do not have a finger and should have an endless right to benefits. The Croo government is in fact more left-wing than the Di Rupo government. Mr. Secretary, as far as you're concerned, of course we know who will pay the bill. Instead of making benefits more activating, you're turning history back with this government. We all know who pays the bill, especially the hardworking Fleming. Bien joe, dear Open Vld.
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip104x.u26	Minister, how long are we going to leave Israel unpunished? How much longer will we accept the bombing of the Palestinian people? How much longer will we accept Israel's colonization of Palestinian territories? How much longer? How many deaths would it take to dare to impose sanctions against the State of Israel? I am telling you this, Madam Minister, because in recent days the policy of colonization has intensified in East Jerusalem; already that Israel's presence in East Jerusalem is illegal, but in addition, it leads a policy by hunting the Palestinians out of their homes and forcing them to leave their homes. I ask you, minister, how would you react if you were driven out of your house? You, ladies and gentlemen, what would be your reaction if we landed with an army to put you out and say, "This is no longer your home here"? How would you react? Would you stay with your arms crossed, would you say "amen" or would you resist? That's exactly what's happening today. It is an oppressive, colonizing state that faces the resistance of a Palestinian people. It's not from today. It's been 73 years! It is from the Nakba that there is this oppression and resistance under the silence of Europe and Belgium as if nothing happened! This cowardice, Madam Minister, is unacceptable. So will you, yes or no, put in place sanctions against the State of Israel to respond to its aggressive and deadly policy?
ParlaMint-BE_2021-05-12-definitief-55-plenair-ip104x.u27	Madam Minister, at least 40 deaths, including at least 13 children, are the provisional balance of the escalating violence in Israel and Palestine. A conflict that is sometimes far away is suddenly visible again. In the West people can sometimes forget the conflict, but for the people on the ground it is daily reality. As the bombing continues, many fear a new war. This time the fuse was lit because of the possible expulsion, illegal under international law, of four Palestinian families in East Jerusalem to make way for Israeli settlers. That's not new. It happens a lot more often. Colonists can claim land on historical grounds. Palestinians can't do that. For example, families with children are expelled and fundamental inequalities persist. It is not a conflict between equals. We are dealing here with an illegal occupying force which is flagrantly violating international law and human rights. Even before the explosion of violence today, that problem had long been known. Madam Secretary, you are calling for a ceasefire. You have unequivocally condemned the violence. We support you in that. The violence must stop now, just like the fundamental inequality that the violence causes. We in Vooruit therefore believe that more needs to be done to put out the fire now. We ask you to take action and take clear steps to stop annexation and illegal settlements. The coalition agreement gives you a clear mandate for this. Find allies, come up with effective measures to stop annexation and work on the recognition of the Palestinian state. What action will the government take to stop the continuing annexation, a clear violation of international law? What will you concretely (...)
