ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u13	Madam President, I would like to take the floor briefly. I got to know Mr. Arens' passion in the Finance Committee. There are different kinds of politicians, and I am very much in favour of politicians who stand up with a warm heart for their own region. I was hoping that Mr Arens would have used some patois too, because dialect always colors the debate, but since he has not done so, I cannot put my finger on the West Flemish, which I would like to do. Madam Minister, we are now discussing an agreement with the Grand Duchy of Luxembourg on the very important issue of frontier workers. I know this very well, as I myself live on the Flemish West Coast on the border with France, right next to the area we call the Schreve. From there, too, we see the problems of people crossing the border to work. Things don't always go the same way. That is why you are also working with France on a bilateral agreement. More than that, it was signed on Tuesday. There is now a whole procedure, because that agreement must be approved by all parliaments in this country and also in the French Parliament, so it may enter into force from 1 January 2023. That bilateral agreement contains an element that is not surprising. The taxes go back up, but well, we would have expected nothing else from this government, certainly with regard to the tax burden on movable income. I also wonder why such dossiers, such as those with the Grand Duchy of Luxembourg and those with France, are not used to show greater assertiveness in the European debate. We all need each other. However, I can see some Member States saying quite clearly that they are very focused on Europe, but in fact they are mainly defending their own interests. I refer to a President such as Mr Macron, who has a very pro-European image, but has a very French-nationalist policy. When I see what challenges we have, I sometimes find it a pity that we do not show that same assertiveness. Let me give a very concrete example: the windmills off the French coast in Dunkirk. France has plans to put giant windmills there, right off the coast, right in the middle of European nature reserve, right in the middle of our sailing routes. This is a tragedy for our economy, for the ports of Zeebrugge and Antwerp. It's not good for the environment. It is also a tragedy for tourism. The Flemish government and Minister of Justice Van Quickenborne have been taken to court for this, but they have no leverage, they have no real power to bring it in. Such files are now typical files that can be used for this purpose. There is a Donner-Donner there, France also needs something to reach an agreement. Madam Minister, I call on you to take this assertiveness to heart and to see whether it can be forced. After all, it is impeccable how we are singing beautiful European slogans and asking them nicely, but seeing that other countries stand up more strongly for their economic and other interests. It's an important theme. Next time I will discuss it in the West Flemish, which I solemnly promise, when Mr Arens will also make his speech in his brilliant dialect.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u14	Madam President, I would just like to make a little clarification. The Luxembourg language is a true language. It's more than a dialect. She's officially recognized. I'm still proud, and I'm happy. Ech sinn ichteg frou als de Här Benoit Piedboeuf, lo do, als mir schwätzen... [[?]] Hien schwätzt et net sou gutt wei ech, ma mir sinn awer frou, als mir von déier Provinz sinn. Ass and net wouer, Benoît? Thank you, Villmols.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u15	Madam Chair, I thank both speakers. Mr Arens, as we have seen in committee, there is a great deal of passion for a subject which is not only of interest to you but to all cross-borders, and we know how many of them are. Yesterday, we celebrated the 100th anniversary of the Belgian-Luxembourg Economic Union (BLEU). On this occasion, we were able to recall our very strong ties. To return to what has been said here, even when we are countries fundamentally attached to the same values with very similar paths from a historical point of view, it sometimes takes time to realize our common ambitions. We can still see it on recent files. I will make a first comment on the consents. This is something that has been discussed during the passage of these texts in committee, but also in the context of the policy note. We have had a very serious delay in the approval of the draft laws. At the beginning of this legislature, 60 were in the pipeline and today 15 will be completed. That means there's still 45 in the pipeline. Meanwhile, however, there are already 14 new designs. So we're back to the level of 60 hanging designs. The intention is, of course, that the Committee on External Relations, which is working very hard, should remove this delay as soon as possible. You are asking me to send a message to my colleague the Minister of Finance on unnecessary red tape when it comes to taxpayers. I have no difficulty conveying this message, and I will do so with great pleasure. There was the question of how, for example, in the dossier on Dunkirk and more general agreements, could we use more assertive action against France? We support the values of the EU, but the importance of our country is also important. France is acting on its own behalf. I do not see why we should not, of course, do so with the necessary levers. We need levers. We have tried several times to avoid a dispute on the Dunkirk dossier, but we have not been heard in France, which I regret. I raised the problem with my colleague, Mr Clément Beaune, and asked how we could improve the situation in Dunkirk, but there was no answer. It is rare for a country to take legal action against another country, especially Belgium against France, which is very exceptional, but that is what we are doing. I have tried several times to find a solution to the situation myself, but I have established that nothing was possible. That's why we're right where we are. Everyone has the means to defend their own interests, and that is exactly what we are doing.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u16	Madam President, Minister, ladies and gentlemen, first of all I apologise to Mr Arens: I certainly did not want to dismiss Luxembourg as a dialect. On the contrary, he has encouraged me to recognise the West Flemish as much more than a dialect. Now seriously, Madam Minister, I am very pleased, firstly, that your reply shows the ambition of assertively following France's example, and underlines that in your view nothing stands in the way of us taking up this role and function. It will make the discussions in the Foreign Affairs Committee with Mrs Van Bossuyt all the more interesting if that becomes your government's policy. Secondly, you say that you are trying everything and that exceptional legal procedures are being put in place. I acknowledge that and welcome your initiative. However, I regret that you only use the legal leverage, although there was also a political leverage. That's the double taxation agreement. This has nothing to do with the substance, but in politics everything can be linked together. I regret that you do not seize the chance of leverage. In any case, I wish everyone involved in the procedure, at least on our side, every success, so that the plans for Dunkirk are changed.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u17	Is anyone still asking for the floor? Is anyone else asking for the floor? The general discussion is closed. The general discussion is closed.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u18	We turn to the discussion of the articles. The text adopted by the committee serves as the basis for discussion. (Rgt 85, 4) (2158/1) We shall begin with the discussion of the articles. The text adopted by the committee is the basis for the discussion. (Rgt 85, 4) (2158/1) The bill has two articles. The draft law has two articles. No amendments have been tabled. No amendments were tabled.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u19	The discussion of the articles is closed. The vote on the package will take place at a later date. The discussion of the articles is closed. The vote will be taken at a later date.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u20	The general discussion is open. The general discussion is open.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u21	Madam President, since this theme is less passionate than Luxembourg, I refer to my written report.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u22	Is anyone asking for the floor? Is anyone asking for the floor? The general discussion is closed. The general discussion is closed.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u23	We turn to the discussion of the articles. The text adopted by the committee serves as the basis for discussion. (Rgt 85, 4) (2179/1) We shall begin with the discussion of the articles. The text adopted by the committee is the basis for the discussion. (Rgt 85, 4) (2179/1) The bill has two articles. The draft law has two articles. No amendments have been tabled. No amendments were tabled.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u24	The discussion of the articles is closed. The vote on the package will take place at a later date. The discussion of the articles is closed. The vote will be taken at a later date.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u25	The general discussion is open. The general discussion is open.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u26	Madam President, I refer to my written report.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u27	Is anyone still asking for the floor? Is anyone else asking for the floor? The general discussion is closed. The general discussion is closed.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u28	We turn to the discussion of the articles. The text adopted by the committee serves as the basis for discussion. (Rgt 85, 4) (2210/3) We shall begin with the discussion of the articles. The text adopted by the committee is the basis for the discussion. (Rgt 85, 4) (2210/3) The title has been amended by the committee in draft law assenting to Convention No. 188 on Work in Fisheries, adopted in Geneva on 14 June 2007 by the International Labour Conference at its 96th session". The title was amended by the Committee in draft law approving Treaty No. 188 on work in the fisheries sector, adopted in Geneva on 14 June 2007 by the International Labour Conference at its 96th session." The bill has three articles. The draft law has 3 articles. No amendments have been tabled. No amendments were tabled.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u29	The discussion of the articles is closed. The vote on the package will take place at a later date. The discussion of the articles is closed. The vote will be taken at a later date.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u30	Proposal submitted by: Proposal tabled by:
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u31	Daniel Bacquelaine, Benoît Piedboeuf, Christophe Bombled, Caroline Taquin, Florence Reuter, Michel De Maegd.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u32	The general discussion is open. The general discussion is open. Mrs Anja Vanrobaeys, rapporteur, referred to her written report.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u33	Madam President, ladies and gentlemen, there will finally be more financial flexibility for our seniors living in nursing homes. Our bill, on the Orders of the Day today, will allow them to distribute the management of their pocket money as they wish. It is a very concrete proposal inspired by the terrain, which will directly facilitate the lives of the residents. As confirmed by the Organic Law of the CPAS of 8 July 1976, residents of nursing homes who receive social assistance already receive an annual amount of pocket money payable so far in one instalment or monthly instalments. The current amounts are EUR 1 211.31 per year or EUR 100.94 per month. Such a sum of cash in a resident's room can generate covetousness and thus theft, and sometimes violent assaults, especially against the most vulnerable. Our proposal now allows for the weekly payment of this pocket money. Of course, this will only happen if the beneficiary so wishes. The objective, as I said, is greater flexibility, less money in the rooms of the residents and therefore less risk of theft and aggression. This is a request from the field, I repeat. The CPAS Federation has been calling for this since 2009. It should be recalled that some CPAS already practiced it, even if the legislation did not yet allow it. It's now done. As soon as the proposal is voted, I hope unanimously, as in committee, it can be put in place. I would also like to thank my colleagues from other political groups for their constructive work in the Social Affairs Committee.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u34	It was intended that Mrs Moscufo would take the floor, but she was not present to defend the amendment she had tabled. Is anyone still asking for the floor? Is anyone else asking for the floor? The general discussion is closed. The general discussion is closed.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u35	We turn to the discussion of the articles. The text adopted by the committee serves as the basis for discussion. (Rgt 85, 4) (681/5) We shall begin with the discussion of the articles. The text adopted by the committee is the basis for the discussion. (Rgt 85, 4) (681/5) The bill has two articles. The bill has 2 articles.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u36	Art. 2 • 3 – Nadia Moscufo cs (681/6) * * * * * * * Conclusion of the discussion of the articles: Decision of the article-by-article discussion: Reserved: the amendment and Article 2. Sustained: the amendment and Article 2. Adopted article by article: article 1 Article adopted by article: Article 1 * * * * * * * The discussion of the articles is closed. The vote on the amendment and the reserved article as well as on the whole will take place at a later date. The discussion of the articles is closed. The vote on the amendment that has been tabled, the article that has been adopted and on the whole will take place at a later date.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u37	The general discussion is open. The general discussion is open. The rapporteur, Mr Vanbesien, referred to the written report.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u38	Madam President, ladies and gentlemen, the purpose of the bill before us today is to correct a situation inherited from the past whose legislative framework was not well defined. Historically, Proximus maintained a database with all telephone calls and addresses of telephone owners. Proximus has asked to be removed from this task, but the new list needs a clearer legislative framework. This database is very important because, for example, emergency services receive 5.6 million calls each year – 15,000 a day – at numbers 100, 101 and 112. Many calls are "white", that is, one person calls these services and then nothing happens. It is therefore important that these services have access to information such as the appellant's address in order to be able to intervene if necessary. These private data, which are centralised by operators, must be subject to legal control. The Data Protection Authority (DPA) agreed to the draft, which is annexed to the meeting document. I would like to share with you a testimony that was transmitted to me last June. A father bought a gsm for his 13-year-old daughter. She was a brand new subscriber and yet she received a series of advertisements the next day. As a result of this event, we have asked for an amendment so that this list is not an opt-out list, as it is called in the jargon, i.e. a list where one can ask not to receive advertising, but an opt-in list, i.e. a list where one must agree to appear and receive information from trading partners. This amendment protects people who do not wish to receive information. In conclusion, the establishment of a legal framework and the progress made in the field of consumer protection mean that my group naturally supports this project. I would like to take this opportunity to thank the minister and the committee colleagues for all the work they have done on this project. Thank you for your attention.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u39	Is anyone still asking for the floor? Is anyone else asking for the floor? The general discussion is closed. The general discussion is closed.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u40	We turn to the discussion of the articles. The text adopted by the committee serves as the basis for discussion. (Rgt 85, 4) (2257/4) We shall begin with the discussion of the articles. The text adopted by the committee is the basis for the discussion. (Rgt 85, 4) (2257/4) The title has been amended by the committee in draft law amending the Act of 13 June 2005 on electronic communications with regard to the central number database." The title was amended by the Committee in its draft law amending the law of 13 June 2005 on electronic communications with regard to the central number database." the bill has 7 articles. The draft law contains 7 articles. No amendments have been tabled. No amendments were tabled.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u41	The discussion of the articles is closed. The vote on the package will take place at a later date. The discussion of the articles is closed. The vote will be taken at a later date.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u42	The general discussion is open. The general discussion is open.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u43	Madam Chair, I refer to my written report.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u44	Madam President, I would like to make a brief speech, as I have already done in part in committee. The draft law before us, which we will be voting on later today, is an important protection against unfair commercial practices, especially for our farmers. We fully support the objective of the draft law before us, but we do have some reservations. These will not be new to you, Minister. A first thought is that the King is given wide powers to modify and even supplement the black and grey lists of unfair commercial practices. It is remarkable that this has been included in the draft, especially since the Council of State had given a very clear opinion on this matter which it did not consider possible. However, the government did not accept that opinion. A second reflection, which was also reflected in the opinion of the Council of State, concerns the opinion of the Data Protection Authority. In the draft there are some provisions relating to personal data, and that is why we thought it useful and necessary to seek the advice of the Data Protection Authority. The Council of State had also pointed this out, but the government also ignored the opinion of the Council of State. As regards the protection limit to determine its scope, it has been chosen to take over the protection limit of the Directive. An exception is provided for, which we certainly welcome for the associations of recognised producer organisations and producer organisations in general. The threshold does not apply to them. Moreover, this is a lex specialise and we still have general legislation for those who do not fall within the scope of application on the basis of which they can defend themselves against possible unfair commercial practices. That is a good thing. With this I have outlined our main concerns, but they will certainly not sound new to you, Minister. Moreover, at European level, we have also called for better protection of our farmers against unfair trade practices in the food chain. One final element, it is good that the directive also allows Member States to tailor legislation, taking into account their own legal system. For all the above reasons and because we are in favour of the main objective of the draft law, in particular the protection against unfair commercial practices, our group will, despite some reservations, vote in favour of this bill.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u45	Madam President, ladies and gentlemen, the proposal for a law before you aims at applying to Belgian law the directive on unfair commercial practices in the agri-food chain. This directive aims to protect suppliers of agricultural and food products – particularly farmers, but not only – from unfair commercial practices imposed on them by their buyers. Unfair practices in the preparation of commercial contracts are a reality that exists as soon as one of the parties is disproportionately stronger than the other. These practices were not new, since Adam Smith had already referred to them in his book La Richesse des Nations in 1776. The author stigmatizes "the petty capacity, the monopoly spirit of merchants and manufacturers who are not or must not be masters of humanity". At the time Smith denounced the English monopoly of tea of the Indian Company. We are not far from it with companies such as Google, etc. Some 250 years separate us from the publication of this book. But here, the invisible hand of the market is not enough. It presupposes an infinite number of actors, a free flow of information and the availability of infinite materials. Thus, recently – during the pandemic –, closer to home, we witnessed the relentless domination of fry producers. This sounds silly, but the haunting farmers – who are my neighbours – who supply them with potatoes see their agricultural reality made of hazards relentlessly butt against the unscrupulous demands of the fry producers. Remember, these abusive business practices had been denounced in RTBF's Investigation program. The Directive concerns suppliers whose turnover is less than EUR 350 million per year. This amount remains the same as in the European proposal, and I think it is correct. No, neither Coca-Cola nor Nestlé will be able to use it to pressure distributors such as medium surfaces. What is the progress of this proposal in relation to the original text of Europe? The text establishes two lists of unfair commercial practices: a blacklist that includes unfair commercial practices and a grey list that includes unfair practices without evidence to the contrary. These lists are updated by the King. As Adam Smith already pointed out, the creativity and petty sense of monopolies are limitless. We must therefore be able to quickly add a new practice that these monopolies could have created or invented. Finally, this proposal concerns all perishable and non-perishable foodstuffs. It's a novelty. I am particularly pleased with this lack of distinction because how can we make a difference? A non-perishable food product is kept for six weeks. This is the case with the potato. The distinction would have reduced the scope of this proposal in an intolerable manner and would have led to a multitude of discussions in our courts. For these reasons, I would like to thank the Minister and colleagues for the work they have done. I think this is a positive response to the complaints we have received from farmers, and it is an effective follow-up to this investigation program. The Ecolo-Groen Group will obviously support this proposal.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u46	Is anyone still asking for the floor? Is anyone else asking for the floor? The general discussion is closed. The general discussion is closed.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u47	We turn to the discussion of the articles. The text adopted by the committee serves as the basis for discussion. (Rgt 85, 4) (2177/6) We shall begin with the discussion of the articles. The text adopted by the committee is the basis for the discussion. (Rgt 85, 4) (2177/6) the bill has 18 clauses. The draft law contains 18 articles. No amendments have been tabled. No amendments were tabled.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u48	The discussion of the articles is closed. The vote on the package will take place at a later date. The discussion of the articles is closed. The vote will be taken at a later date.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u49	The general discussion is open. The general discussion is open. The rapporteur is Mr Rigot, who refers to his written report.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u50	Madam President, it is clear that Vooruit fully supports this draft. During the government negotiations, we were asking for a clear passage in the government agreement on an evaluation procedure for the Council of Foreign Ministers. We also asked for the disciplinary regime to be developed into a fully-fledged system of order and disciplinary measures. That passage was made at the time. That's exactly what's going on here. It is also very good that the much-needed extension of the framework at the Council of Foreign Ministers does not just happen, but is linked to the evaluation procedure, a fully-fledged system with a wide range of disciplinary measures. In a previous enlargement of the framework in July 2020, before the current majority took office, I also asked questions about this. I felt that such an extension of the framework should be accompanied by an audit or, preferably, by a structural solution such as the evaluation of the judges of the RVV. For what, I'll tell you what. Everyone's share isn't too much, and so are judges. The majority of judges do their job excellently, but those who do not should be able to address it. That's just normal. As I said in the extension of the temporary framework in June 2020, if measures can be taken against judges with insufficient output, the vicious circle of delay in the file can be broken. That structural solution is now in place. It goes without saying that we are very pleased with this. I would have liked to address Mr D'Haese, who, however, has been apologized here. Colleagues of the N-VA, I very much welcome your support for the draft, both for the extension of the framework and for the evaluation and disciplinary procedure. However, I regret that certain issues still had to be challenged in committee. Your party delivered the Secretary of State during the previous legislature. At that time, the RVV itself indicated that there was a problem, or at least a working point. It was stated that most judges are highly competent, have a great deal of expertise and hard work, but that there was a problem with some of them that could hardly be dealt with or very difficult to deal with. The administration then prepared a draft to do something about it, also on the initiative of the RVV. That was ignored, however. More than that, your party is leaving the government and fleeing responsibility for the migration pact, the so-called loose beast I still haven't encountered. Your party is then in opposition and it is time to clear the cabinets and see what's left in them. There has never been any consultation on that proposal, but it appears to be ready and is therefore being submitted. I am glad that this government did what was necessary and entered it into the government agreement. One year later, it's a fact. So that's not a policy of announcing, it's a policy of doing. That is the heart of the matter for me.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u51	Mr. D'Haese is in the building and hastening over here.
ParlaMint-BE_2021-11-18-voorlopig-55-plenair-ip140x.u52	Ouf! Mr D'Haese, sur le fil!
