ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u12	If: "Delete the words "persons".
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u13	This follows the advice of the Council of State. He asked, since in development, the word "workers" is used, and the amendment uses the word "persons", to delete the word so that it is consistent. It was following the advice of the Council of State that we made that change.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u14	The Council of State has therefore already voted on this amendment.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u15	On the amendment, but not on the measure. The aim is for him to decide on the measure. That is why I asked the Speaker to explicitly ask the Council of State to look into the changes between the draft bill and the bill, which did not receive notice of this proceeding. We asked for it by the majority, and she refused it. You, Madam President, have the power to make that request. I asked. As long as we do not have this opinion, we will not be able to vote on this bill, since we have no opinion on people's requisitions.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u16	We didn't refuse anything.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u17	Yes, I do! We have asked for an opinion from the Council of State on this.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u18	The majority does not have the power to refuse a request for an opinion to the Council of State.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u19	Yes, I asked in committee!
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u20	You ask, 50 people vote, and it's done.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u21	I asked in committee, and the majority did not want the Council of State to look into the changes between the draft bill and the bill. I asked explicitly, and the majority refused to ask for this opinion.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u22	Madam President, I believe that any amendment can be examined in order to know whether it is indeed a new one. Is it something on which the Council of State has not yet been able to take a decision? I think that, apart from the various amendments, you will encounter such an amendment. I don't want to interfere so much about that. The question does ask itself how far this repetitive game can lead. We've been through it in other matters, too. That sprout comes from the law. In a Parliament we must treat a minority very carefully. That minority has rights. I'd be the last one to fight that. But it cannot be the intention of that minority to effectively prevent a democratic majority from voting on a particular legislative text. That can't be the intention. You will agree with me that if you receive the following opinion from the Council of State, an amendment can be tabled again. That can then be extended to the infinite. Sometimes we are talking about a dictatorship of the majority, but here I would like to mention that I have still done so about a tyranny of the minority. The minority may then prevent the vote of a democratically established majority. If that were to emerge from the law, I would describe it as some kind of abuse of procedure. It is on this basis that we need to think about how this institution works. If one can go through that endlessly, ad vitam eternam, that cannot be the intention. I don't think anyone wanted that. I repeat, next time we will have an opinion and we will table amendments again and we will be going through them for months. That can't be the intention. After consultation, these are the opinions of the Council of State, your institution must be able to reach a decision at a certain time. I would urge you to take a look at this in the minds of the Conference or the Rules of Procedure Committee. This also needs to be looked at in our institution, because I believe that there is a need for a legislative change here.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u23	Madam President, the Council of State has been able to examine this draft three times, including the text as amended. The Council of State is also quite clear, not only when it comes to this draft. He shall not give any double opinion on matters on which he has already given an opinion. He does not have to give an opinion on amendments which respond to a prior opinion of the Council of State and which merely implement a suggestion made by the Council of State. I note that there is a minority here who will ask and obtain it for the fourth time. As a democrat, I will accept that, albeit with long teeth, as it is just like those colleagues who cried out here months ago and begged for absolutely a pandemic law. They are now using all the means at their disposal to ensure that the debate cannot take place here and that the law, which they themselves asked for, cannot be implemented.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u24	Madam President, I would also like to make one or the other point concerning this request. First of all, I would like to recall the context of the law, even if we know it. There have been debates and the way in which they have been organized is quite exceptional. A preliminary draft law has been circulated to Parliament, on which all political groups have been able to express their views. We auditioned more than 20 specialists in two weeks. This bill and its comments were debated in plenary one whole afternoon and then referred back to the government with a bill. It was once again debated and voted in the Committee on Justice. I recall this because I sometimes hear some colleagues claiming that this text, without any doubt very important, has been insufficiently debated. I do not agree to hear that some experts, certain sectors, certain groups, certain associations, or that Parliament would not have given a sufficient opinion on this text, would not have heard enough. I would like to point out that the way in which this text was dealt with was truly exceptional. What is required here is obviously a parliamentary right: to refer amendments to the Council of State when 50 parliamentarians decide, it is a democratic right to which my group is attached. We have already used this right with other colleagues in recent years. It is therefore normal that at some point a minority, 50 parliamentarians, can claim it in our democracy. But now we are entering another phase because it becomes a carousel: we are in the fourth phase! This could be explained on the merits, as it can continue to be said, after four times, that there are still elements for which there is still doubt. I am talking to the conditional because here, on certain amendments, I really have a doubt. I want to stress one point: we cannot enter into a carousel of blockage and fliber; it would be misusing this parliamentary right that we are defending. I would like to ask the 50 opposition colleagues to commit themselves not to flibus, to say that this right continues to be used for real substantive dimensions of the debate, which is quite normal in a democracy. In this case, we are at a stage where the question can be asked. In this open and transparent debate, I would like to hear the commitment not to make any unnecessary democratic blockage, let alone flibus. No wrong use of this democratic tool so important.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u25	Madam President, I would like to correct some things. We talked about the game, the fliber, the carousel. Something important has to be remembered. A preliminary draft was discussed in committee, on which the Council of State considered and gave an opinion. In this opinion, the Council of State states that any change that goes beyond its recommendations must be referred back to it. We agree on that. In the bill that followed, there were changes that went beyond the recommendations of the Council of State. In particular, I take the example of people's requisitions. This was not included in the draft bill. The Council of State had not considered this matter. However, this is reflected in the bill. There is no opinion of the Council of State on the requisitions of persons. Is there a Member of Parliament in this House who can tell me what the Council of State thinks of people's requisitions? I'm leaving an answer time. I don't see anyone reacting. We have no opinion on a measure as important as the requisition of persons. Remember the reactions when this measure was initiated by the former government to requisition health care workers! Remember the lifting of shields and the moment we turned our backs on the Prime Minister! Remember what the working world thinks of this measure! And you want to pass it into a bill without any consultation with the Council of State. I cannot vote for a text in which there is such a strong, important measure affecting the world of work without an opinion from the Council of State on the legality of this measure. Simply! The demand is more than legitimate. We're not here playing or abusing anything. I simply ask for the opinion of the Council of State on a fundamental measure. Madam Chair, before I tabled my amendment, I asked that you make the request for the Council of State to consider the amendments to the bill. If you had, I would not have tabled an amendment. But you didn't. I therefore play my role as a parliamentarian because I am called upon by the workers who are afraid of this measure and who do not want it to be voted on in this law. I cannot vote for a text that repeats such a measure for which there is no opinion of the Council of State.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u26	Madam President, it may not be surprising that I feel that we are having the same debate as a few weeks ago, since amendments are already being sent to the Council of State for advice for the fourth time. Mr Boukili says that the Council of State did not comment on the difference in the text between the preliminary draft and the draft bill. Apparently, he read the opinion very selectively. He refers to certain passages in the opinion, but not to the footnote mentioned by a number of colleagues last time. In it, the Council of State says literally that it does not decide on the difference between the preliminary draft and the draft bill. That is what it says literally, albeit in a footnote and not in the text itself. However, it is part of the opinion of the Council of State that we are supposed to read and take part in the debate as MPs. So what you're asking makes absolutely no sense. We can ask that seven or eight times, but the Council of State has already expressed its opinion on this. Madam President, I therefore believe that there is no point in asking for the opinion of the Council of State on that amendment once again.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u27	Madam President, ladies and gentlemen, I do not hide a slight embarrassment. You may have noticed that I have not introduced a new amendment, even though I believe that this is an essential right of the minority and that I can be sensitive to the arguments put forward by Mr Boukili, if there really is a new added value. However, I feel a little bit like reliving what we experienced a year ago on the occasion of the law on the total decriminalization of abortion. At the time, there was neither really a majority nor a real opposition, but I was one of those who were objectively shocked that some, who have since passed into the ranks of the majority, used four times in a row this possibility of referring a text to the Council of State to prevent the adoption of a law with the aim of locking up the debate until the constitution of a government that would make it possible to stop a process of total decriminalization of abortion. This is all the more terrible as it has worked since then, the Vivaldi government has been formed with, among the compromises that have been made, the freezing of this bill. The then president, Patrick Dewael, had worked on the issue. As far as we are concerned, we have tabled a proposal for an amendment to the Rules of Procedure to limit the possibility for a minority, except in exceptional cases, to request ad vitam aeternam's opinion from the Council of State. This is a technique that the opposition must really measure. That said, so that there is no ambiguity, I think that the Pandemic Bill is still as bad as it was at first. It's always so problematic. It is, in my view, a matter of special powers in disguise, and I still think that we must vote against it. Nevertheless, after this new episode, it will still be necessary for each other to take the responsibility of debating and voting for or against. Those who continue to table amendments must convince that there is real added value and that there is no question of parliamentary fliber. If we reject a practice for a text that we support, we cannot fail to resent it for a text that we are fighting against. There is a need for some parliamentary logic and consistency. I would therefore like us to land, to have an opportunity to debate the substance of the draft, to try to convince the colleagues of the majority that this text, even renovated with the opinion of the Council of State, is still so bad and will not solve the issues raised by this pandemic. But for that, we must be able to go to the debate. Those who today use the technique of amendment and referral to the Council of State must be more pedagogic in their motivation. I hear Mr. Boukili's one that can be convincing. For others, I'm not quite convinced. I repeat that we need coherence and that what we do not accept a year ago, we cannot logically accept it today. It is time to go a little deeper into the debate on the Pandemic Bill.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u28	Those who regret that requests for opinions to the Council of State on certain amendments have not received a majority in committee have the opportunity to resubmit their request here and try to find 50 people to support it. It is not necessary to replay the same round each time by saying that the majority did not want it. You have the opportunity here to refer the matter to the Council of State for an opinion on an amendment. This argument is beginning to look like warm-up. Secondly, I would like to draw attention to the fact that it is our responsibility not only to respect our parliamentary institution, but also the other institutions and, in particular, the Council of State. Everyone will agree, this institution is a fundamental part of our constitutional and democratic legal order. We should not give the impression that we are making the Council of State the instrument of political quarrels, however noble and important the subjects of these quarrels. If we continue to do so, if some continue to table amendments without end, for which they seek the advice of the Council of State in order to delay the adoption of certain texts which hinder them politically, I am very afraid that we will lead to a devaluation of the prime role of the Council of State. I draw attention to the responsibility of a number of parliamentarians to move slowly but surely towards an abuse of procedure. Of course, the minority has important rights. But being in a logic of abuse of procedure is likely to upset a number of balances that are the foundation of our democracy. I also believe that there is no fear of debate on the part of any Member of this House who makes up the majority. We wish to have this debate in plenary, so that all the arguments can be presented. But we cannot have this debate for the moment, and that is deplorable. At some point, these procedural abuses could turn against their perpetrators. Some would grow, and we would all benefit from it, to clarify their willingness to have this debate by ensuring that they will not come back incessantly with amendments for which they will ask the Council of State, with justifications that appear to be increasingly wired, if not muddy.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u29	Mr Laaouej, you know, the respect of the Council of State you are talking about is also the respect of another institution that our Parliament is. We did not have the impression in this debate that we were respected. Some have said that we have had an opportunity to comment on the preliminary draft and that now everything is folded. We know that there are fundamental differences between the draft and the bill. There was no opinion of the Council of State, while it asked for it itself by saying that it should be reconsulted on the differences. Only the president can ask for the differences between the two texts. We can't do it. In the summary of the various amendments submitted to the Council of State, this request was not included. Again! Then you'll be surprised to say that we're still coming back with the same thing. That is what has been asked from the beginning, both in committee and at each plenary session where the dossier has come. We do ask that the differences between the draft and the bill, those that have not been incorporated by the government, be given the advice of the Council of State. Only the Speaker of the House can make this request, according to the rules. Is there any abuse? No. I don't feel like I'm doing anything. I just feel like I'm making opposition and not the beastly opposition. Mr. Vanden Burre, you spoke of "tired hand." It is indeed a stretched hand that also allows you to return to the table with the opposition and to say that this project is perhaps not calibrated as it should, especially since we know that it applies to all future pandemics. We've been trying to reach out for weeks or even months in this case. We didn't make a flabbus. We have made constructive opposition by presenting you with amendments that could be a compromise between the necessary effectiveness of a government at the beginning of a pandemic and the necessary consultation of a Parliament and association with decisions when the rights and freedoms of everyone are at stake. We simply want to participate in the debate in a much more effective way. We have tabled amendments that have been wiped out with one back of the hand, while some were quite similar to those tabled quickly by the majority wishing to cut the grass under the foot of the opposition. Objectively, this was not a debate. Yes, on the preliminary draft, we had consultations. But, as far as the project is concerned, it has been a step in the right direction. We had to try to slow down the work so we could talk. We want this debate. We want to be partners. We believe that this bill needs to be amended to take into account a multitude of opinions that have arrived, a multitude of citizens who say that the government cannot, over such a long period of time, confiscate rights and freedoms without Parliament being merely informed, as you anticipate in the draft. Through this referral to the Council of State, we ask you to associate the opposition with the decision to possibly review the preliminary draft in this direction. Democracy would benefit if we were all around the table because, when we have to make decisions, you will also count on us to spread them to the population level and to support these decisions. To join, we must try to find a better balance. That's not getting everything we'd like. As it stands, some members of the majority have said, "We will not vote for this text." They have in any case informed citizens' associations. Some have even said it here in committee, saying: "We are bothered with this text." We must be able to go back, not from a blank page, but from the work that has been started, to improve it. The same applies to judicial or quasi-judicial review of measures. We have also tabled texts. We must now take a step towards the opposition to try to achieve something built!
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u30	Madam President, ladies and gentlemen, I would just like to stress that we are dealing with two different issues here. There is the political debate on the extent to which we involve Parliament in restricting fundamental freedoms. The content of the text goes far too far for us to limit the role of Parliament and delegate powers on fundamental rights and freedoms to the government. That is a political position, and we shall have a debate on it. I hope that we will be able to count on the parliamentary reflex of many colleagues. That is not a point on which the Council of State can deliberate. That is not the point on which we are asking for the opinion of the Council of State. Whatever text may come out of the box, the second concern is that it must be legally sound. Some of our amendments are aimed at this. The opinion of the Council of State on this matter is extremely important, also for the later interpretation of what will ever come out of the bus. I agree with my fellow Members that this should not go to the point of delaying manoeuvres. I don't think this is the case here either. The majority should be grateful to the opposition that we have reduced the pace during the process. In this way we have been able to make many changes, including through amendments by the majority itself, which might have been forgotten if we had not stopped the process in the sense of reflection, second reading or the legal note from the Chambers. So our role so far has not only been constructive, but has also had an effect. As a result, amendments have been tabled by the majority. I must honestly say that it has also surprised me that no other amendments by the majority were tabled today, which result from the opinion of the Council of State. I don't think the advice was properly read. I think that the opinion gave absolute reasons for the majority to remove serious defects from the draft. I haven't seen any lyrics yet. Thanks to our intervention today, there is still time to do so. I would like to respond to a number of comments. There have indeed been experts who have been able to express their views in detail, Mr Vanden Burre, but that was on a preliminary draft which was then fundamentally revised, you and your colleagues from the majority. No expert was given the opportunity to give his or her opinion on the draft submitted. So please do not refer to those hearings, because they no longer have any significance for the opinion on the text as it has been drafted in the meantime. Mr Dewael, you are a lawyer and if you have taken note of the opinion of the Council of State and of our amendment, you will undoubtedly have to agree with me that this is not about filibustering. After all, we are asking a serious question here. Filibustering is not the result of the number of times the Council of State may be consulted, but of the content of the consultation. Does he have any news? Does that make any sense? Is it trying to make improvements with amendments which are indeed important from a legal and technical point of view? I am talking about our amendments, and I do not think we can be blamed for pulling something out of our mind. Mr Verherstraeten, you almost give the impression that you have accused us too much of being in the habit of being in the past few months. We would have copied the initiatives you have recently taken to slow down the pace of the parliamentary process to a certain extent. We then followed you in these initiatives and it seems to me that the term filibustering was perhaps more appropriate at that time than it is now. You also said that I for a long time insisted on a sound undermining of public policy in relation to the pandemic. That's right. However, it is not because I am asking for a better way of working that I am by definition cheering for this pandemic law. I think this is a worse way of working, this is not the answer to the question I have formulated. De facto, it amounts to a power of attorney under the name of pandemic law. You will understand that I am not particularly inclined to start dancing with you here because such a text is being submitted. Ladies and gentlemen, let me also point out that there is no problem. There will certainly be a vote. We will not follow this path infinitely or absurdly, I assure you as someone who takes parliamentary work seriously, Mr Laaouej. Pending that vote, this round does not create any problem for the Council of State, since it is very welcome to present it to Parliament for any measures which the Minister may wish to take. We will debate it and decide with great urgency. This does not require a pandemic law, because it can be done now. There are therefore no obstacles to working in a sound, fair, parliamentary manner. That is why we have used this instrument, which is in fact likely to lose sight of it if it is used rashly, quite decently until today in our view. The word filibustering therefore does not seem appropriate to me.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u31	Madam President, for a good understanding, I did not say the word filibustering. I wouldn't dare. I am pleased that, in rebutting Mr Verherstraeten's argument, Mr De Roover admits that he was guilty of filibustering on the proposal for the termination of pregnancy. At least that's what it comes down to when he says it was more appropriate then than it is now. At the time of the then initiative to consult the Council of State, I was President of the Chamber. At that time we also discussed in detail whether or not to abuse procedures, stalling, unnecessary consultation of the Council of State. That is why, in consultation with the services, I tabled a legislative proposal. Madam President, I do not know what you will decide on when to send to the Council of State and, if so, on what amendments, but I think it would be a useful exercise to consider this issue in the Conference of Presidents. On behalf of my group, therefore, I shall raise this matter at the Conference of Presidents. My proposal of law may be a little dusty, but I'll bring it up so we can discuss it. I'm a lawyer, but I haven't been at the front desk for long. I remember, however, that those who make great use of procedural techniques and delay manoeuvres usually defend a bad dossier. If we cannot make it on the ground, we will indeed start with delaying manoeuvres. I prefer the style of Mr De Smet, who says: I look forward to crossing swords with each other on the ground, rather than having to re-establish in every plenary sitting that we cannot hold the debate on the substance. I regret that, and I repeat it: Parliament must also be able to give a ruling after it has had its say.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u32	Madam President, I hope to speak for the last time in particular with a view to reassuring the colleagues of the majority on this issue. If they think there is an abuse of procedure or flibust, this is not the case here today at all. So far, on my request for referral to the Council of State, I have not heard any reply on the substance of my proposal. The majority members who spoke referred to abuse and fliber. You can repeat it as many times as you want! But I have no answer on the substance of my proposal. I would like to make some clarifications. Mr Laaouej, you say that I have the right to table amendments here and send them to the Council of State. That's right! However, I do not have the right to ask the Council of State to consider the amendments between the two texts. I had the right to do it in committee, which I did. A majority vote against the opposition was taken, and the majority rejected it. So that right was taken away from me. And the plenary doesn't give it to me. On the other hand, she gives it to the president, who may seek the advice of the Council of State. This is what I am asking in this House. Mrs. Depraetere, I thought I had already answered your footnote the last time. I may have expressed myself badly or we didn't understand each other. So I'll try again. I shall begin by quoting the footnote you consider: "It is in this regard recalled that it is a constant legislative requirement that the Section of Legislation should not give any new opinion on drafts or proposals of texts which have only been drawn up in response to a prior opinion of the Section of Legislation." That's the problem! The amendments made were not only in response to the opinion of the Council of State. These are new proposals. The Council of State states in its first opinion, and this time I will quote the text and not the footnote: "In case this preliminary draft is amended to take into account comments from this parliamentary debate which would not be intertwined with comments contained in this opinion of the Section of Legislation, the draft will have to be resubmitted to the Section of Legislation." What more do you want? The Council of State itself says that if you make any amendments to the bill that go beyond their recommendations, you have to ask again for the advice of the Council of State. I ask you here to respect the opinion of the Council of State. We are far from the fliber and the game. You're talking about respect for the institutions, respect for the rules. Start by doing it yourself. Why do you refuse to seek the advice of the Council of State on the fundamental changes made to the preliminary draft? Why does the Chair not make an explicit request? Answer me on the bottom, and don't tell me it's flabby! I'm showing you here that this is not the case.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u33	I propose that the group presidents take a decision on this request for an opinion from the Council of State. I propose that the group chairmen give their opinion on this request for the opinion of the Council of State. I would remind you that these are Amendments Nos 62 by Mrs Matz, Nos 63 to 65 by Mr Boukili, No 67 by Mr Matz. From Roover and Mr. From Roover.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u34	The opinion of the Council of State will be sought as a matter of urgency.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u35	Proposal submitted by: Proposal tabled by: Kattrin Jadin, Michel De Maegd, Goedele Liekens, Benoît Piedboeuf, Jasper Pills.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u36	The text adopted by the committee serves as the basis for discussion. (Rgt 85, 4) (1714/5) The text adopted by the Committee is the basis for the discussion (Rgt 85, 4) (1714/5) The discussion is open. The meeting's open. The rapporteur, Mr Flahaut, referred to his written report.
ParlaMint-BE_2021-06-30-definitief-55-plenair-ip115x.u37	Madam President, the proposal that is being discussed here today instead of tomorrow aims to re-establish transatlantic relations after the American elections. This is how it was described in the introduction. The proposal addresses all kinds of issues. It doesn't get concrete at any time. The bottom line is that the proposers see an opportunity with President Biden to revive American-European relations and defend a number of common values and interests. The focus is on European unity, consensus and strategic autonomy in the negotiations with the United States where there is competition and a common approach to shared challenges. The direction one wants to take with these transatlantic relations is often so vaguely formulated for the Flemish Interest that it becomes meaningless in certain segments of the text. The series of themes on which we wish to cooperate with America is merely a list of geopolitical issues, without any concreteization or views in this area. The Flemish interest also attaches great importance to transatlantic relations, especially now that the threat posed by countries such as China and Iran is so acute. In committee, however, I said that the authors of this proposal assume that since Biden's entry into office relations with America are possible again, as if they were not already there under previous President Trump. I don't have to tell you how the collected left-progressive excellence stumbled across each other on Twitter to charm the new president after his inauguration and emphasize a break with his predecessor. It seemed as if the gates of heaven were opening and we would all live happily ever after President Biden was elected and the bearer devil was driven from power. We have tried in committee to get the authors and colleagues who approved this text out of that left-wing liberal dream. President Biden is not exactly known as a peace pigeon, given his support for Obama's interventionist policy in the Middle East, which very often had disastrous, destabilising consequences on the ground. So the question is whether his presidency will bring certain geopolitical issues closer to a solution. For us, asking the question is an immediate answer. Moreover, this proposal has nothing to do with a vague formulation of the vision of transatlantic relations and a list of themes without becoming concrete. The major absent element, entirely in line with the foreign minister's policy letter, is a strategic vision that puts our national interests first. Everything is revisited by an EU lens, poured with a sauce of naivety. According to the proposers, we should negotiate with America as one European bloc and say goodbye to our bilateral relations with the US, otherwise it means internal division. However, what is evident over and over again, especially during this corona crisis, is that each EU Member State shows its own people first and first wipes its own door. It is no different in international relations. Among other things, France, Germany and the Visegrád countries all have their own foreign agenda. Once again, it will not be possible to force them into the same straitjacket as regards transatlantic relations. That is because there is no European nation, we are an amalgamation of nations, with a number of shared values but with a very own national identity. Furthermore, this proposal calls on the government to persuade the US to endorse the bankrupt nuclear agreement with Iran, which has already demonstrated that it still has regional ambitions that it wants to achieve with gross violence and terror. Iran has already used economic resources to invest in missile technology and military support to Shiite terror militias in Iraq, Syria, Lebanon and Yemen. The country is also responsible for the attack on Iranian opposition groups near Paris. The Djalali case is an excellent example of the fact that this Islamic theocratic regime cannot be trusted at all. It also shows a particularly naive attitude when Iran is once again given the opportunity to damage us, by taking them out of their economic isolation with the nuclear deal that is still ongoing. Trump wasn't wrong when he blew up that deal. We should let the benefit of the doubt play at this time. What is also praised in this text is the Paris climate agreement, which has proved to be very one-sided. It has imposed a number of CO2 restrictions on Western economies, but much less on non-Western growth countries, including the large polluter China. This has led to a large number of heavy industry moving towards the low-wage countries which were allowed to pollute for several years to come according to the agreement and to receive a substantial sum of money for their transition to sustainable energy consumption. In addition, as far as we are concerned, the list of requests contains a number of degrees without content and things that have sometimes been pulled by the hair. It calls for confirmation of our military and political involvement in Iraq, in order to seek an association and an integration-enhancing policy. Iraq is currently hopelessly divided between Kurdish separatists, the federal government and Sunni and Iran-backed Shiite factions, who stand to each other's lives. I don't think an association of Iraq is coming immediately. To argue for this in relations with America is as meaningless as to plead for world peace. Who doesn't want that? But the theory is often different from the practice. In short, we can still build a lot of trees on it, but the proposal was discussed on the substance in committee. We have also paid great attention to it in the hearings. As far as we are concerned, the proposal, as amended and now before the vote, does not contribute to a realistic and clear strategic vision of our national and European foreign policy. It is precisely for that reason that we abstained in the final vote in committee. We shall do so tomorrow in the final vote on this proposal. Thank you.
