ParlaMint-BE_2021-05-20-definitief-55-plenair-ip105x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-05-20-definitief-55-plenair-ip105x.u12	Madam President, Prime Minister, Minister, a year ago the former OCAD leader warned that right-wing extremists are trying to recover the health crisis via the Internet. Unfortunately, they proved to be prophetic words, because for two days there has been a search for a military with such ideas. You announced an extensive investigation yesterday. The right questions must indeed be asked. First of all, we need to find out how it could have happened. How can hatred and disinformation lead to such actions and assume such proportions? Questions must also be asked about defence. Why wasn't there a better follow-up, even though the man was on the OCAD list? To be on that list, to lose his security clearance and to be allowed to manage heavy weapons, how is that possible? Was there insufficient flow of that information or was nothing started with it? The investigation should provide answers to that. The OCAD and the procedures relating to the necessary security clearances seem to have worked, but what exactly went wrong with the Defense Department? However, it is important not to make the mistake just to focus on this case. We also need to learn long-term lessons in dealing with people who are being followed, security procedures and arms management. It's not normal for a man to be able to use anti-tank weapons. Prime Minister, structural intervention is the message. The staff shortage in the Defense Department is well known, and I'm getting signals that this file is linked to it as well. This government took action against this and 10,000 new soldiers were recruited. That is right, but it is a priority that screening and follow-up of these new soldiers is guaranteed. The quantity must always be subordinate to the quality. Mr Prime Minister, Madam Minister, can you give an initial assessment of the investigation you have ordered? Can you confirm that this research will cover all aspects, both in the area of defence and in the area of increasing right-wing extremism in society, but also in the area of defence?
ParlaMint-BE_2021-05-20-definitief-55-plenair-ip105x.u13	Prime Minister, Madam Minister, Defence – which today has more than 24,000 quality women and men serving our rule of law and democracy – is unfortunately being pointed out because of the gangrene of some 30 extreme right-wing individuals, all followed by the SGRS, as General-major Philippe Boucké announced at the beginning of the month. This follow-up, however, did not prevent Jürgen Conings, a military and adherent to this deadly philosophy of the far right, from acquiring heavy weapons and taking action on Tuesday, disappearing and leaving behind a letter containing threats of attack against the structures of the state, the politicians in general, virologist Marc Van Ranst and his family in particular and, through him, the scientific community. In the same letter, he states that he is ready for a confrontation until death with the forces of law and order. The latter – more than 250 policemen and 90 soldiers, to whom we express our solidarity – are still working to put the terrorist, probably hidden in the Haute-Campine National Park, where his car has already been found, trapped with grenades, out of order. These elements make it difficult to understand that a member of the far right, who was registered as a violent extremist by the OCAM because of his sympathies and effectively followed by the SGRS, is in operation. Minister, you made it clear in your speeches that extremism has no place in Defence. You have been firm in your actions, in particular by filing a complaint with the Public Prosecutor's Office against a former soldier who took part in the Boum 2 uniform. Minister, Prime Minister, how can we explain that a military member who has been identified as a violent extremist by the OCAM and apparently transferred to a logistical function for this reason can find himself in possession of such an armament? What about the screening of potential similar profiles within Defence? Finally, Minister, what do you intend to do to fight more than your predecessors against racism and xenophobia in Defence? Could periodic screening – which would come after profiling alone at the time of selection – be considered to avoid violent radicalization?
ParlaMint-BE_2021-05-20-definitief-55-plenair-ip105x.u14	Madam Secretary, you are not going through any high days in your office right now. Since your arrival, you have been making a mess of things: a heath that is on fire, no more physical tests for new soldiers, a failing digital wage system, a C-130 that has to be in Beauvechain. That's too bad for all those hard-working and skilled soldiers. Today we are experiencing a new episode with a corporal who walks out of the barracks with a whole arsenal of weapons, so to speak, to conduct shooting exercises. How could something like that happen? That is at the heart of the discussion for us. War material can apparently be taken home without checks and double checks, while there have been a lot of alarm bells lately. Last summer, this person was arrested by the police for death threats and was placed on the OCAD list as a potentially violent extremist. As a sanction, he was then moved to Leopoldsburg, so to speak, to gain access to weapons and ammunition there. How painful can it be? After persistent misconduct in December, according to the media, you were already Minister, an additional disciplinary sentence. His security clearance was revoked, but he kept gaining easy access to those ammo. Exactly a month ago, you were questioned by colleagues in the committee about how to deal with extremism in the army. You apparently didn't need to act against people on the OCAD list in any way at the time. Ladies and gentlemen, let's keep our fingers crossed for a happy ending in this story, but regardless of the outcome, Madam Secretary, the responsibility of the hierarchical line, including yourself, is crushing. That is why we have the following questions for you, Madam Secretary. Is it true that the person concerned was on the OCAD list as a potentially dangerous extremist? How come someone with such a profile could continue to function and have access to weapons and ammunition? What do you think of your responsibility and that of the whole hierarchical line?
ParlaMint-BE_2021-05-20-definitief-55-plenair-ip105x.u15	Madam President, ladies and gentlemen, I will answer these questions together with the Minister of Defence. The National Security Council has considered the matter we are talking about at length this morning. From the outset, the security services took this situation very seriously. The case was federalized and the investigation is in the hands of the federal prosecutor. The OCAD has also made an analysis of this person. It has been determined that this is a threat level 4 for him, while our country's overall threat level remains at 2. Since Tuesday night, the situation has been federalized. The Federal Public Prosecutor's Office and the Crisis Centre are in charge of operations. Currently, more than 400 people are sweeping a certain perimeter to try to resolve a dangerous situation. The first analyses discussed in the National Security Council this morning show that the person concerned has been on the OCAD list since 17 February 2021. The Secretary of Defense will be giving more details about how Defence has dealt with the information that has been passed on. We have made an initial analysis in the National Security Council. The mandate for defence is very clear: internal procedures and internal controls must be strengthened. It is unacceptable that someone who is considered by our security services to be potentially dangerous should have free access to weapons. Together with the Minister of Defence, I gave that message very clearly this morning. What we are seeing here is this kind of access for someone who is registered in that way.... is unacceptable and we expect the Defence Department to take action on this very quickly. In general, our country is at level 2 of the threat established by the OCAM since January 2018. That does not mean that we must not be vigilant. We remain vigilant. Our security services are doing it. The OCAM list is a way to map the threat from some people in our country. The OCAD list also contains people called lone actors. Initially, that list was drawn up to identify the jihadist threat. For a number of years, more and more threats have come from the extreme right. The OCAD confirms that today there was one professional military on this list. Today there are more and more people on that list with an extreme right-wing background. This joins a more general security analysis. The threat from the far right has clearly gained ground in recent years. In addition to the jihadist threat, the threat of the far left and the far right is increasingly present in our country. Let it be very clear, jihadists, extreme right-wingers and extreme left-wingers are doing everything they can to radicalise their supporters by dehumanizing opponents, by holding a line of reasoning against them, by molesting people, by threatening people, by putting people away and by threatening them with physical violence. Whoever lives differently, who has other ideas, must be put aside. And if they have to, they're willing to use force for that. Let's be very clear. In our society there is no place for hate speech, no place for unbridled racism, no calling for hatred and violence is acceptable. Whether it concerns virologists, scientists, or political opponents, calls for violence are punishable by law and something that we as a society can never accept. In our society, there is no place for this, either with the authorities or with our security services, whose mission is to protect all of us. We cannot tolerate this at the heart of our society, and certainly not at the heart of our security services. That they are corrupt from within is clearly something that we can only condemn. This is something we are going to take action against. I'm rounding up. Repression is one element. Repression, however, will never be the overall solution to the challenge we face. Against hatred and violence must also be done locally. This must also be done by people who know what lives on the ground and by customization. The starting point for the fight against every form of extremism, terrorism or radicalization remains an inclusive society, a society where everyone counts and no one is left behind. Therefore, my final message is: let us not allow ourselves to be divided by situations such as this one. Thank you.
ParlaMint-BE_2021-05-20-definitief-55-plenair-ip105x.u16	Madam President, Jürgen Conings has been a military officer since 1992. Until 2019, he led a career without stories as a rifleman and sniper. It was deployed in operation and subsequently integrated into the military police. Starting in 2019, it was gradually spotted by the General Intelligence and Security Service, especially for its proximity to extreme right-wing movements. He made racist comments on Facebook, after which the staff reacted by lodging a complaint with the police. When the case was closed by the Public Prosecutor's Office, he was subjected to four days of simple arrest. In June 2020, he was transferred to a support function, in support of instructors responsible for mission readiness abroad. He had access to weapons and ammunition to make them available to trained military personnel. Also in 2020, he was removed from his security clearance due to threats on Facebook. In this case, the individual was therefore monitored and an in-depth investigation was under way. Measures had been taken (criminal complaint, disciplinary sanctions, withdrawal of authorization), but it must be noted that this was not enough. Until the events of the last few days, however, the conduct of the person concerned had no longer been considered problematic by his hierarchy. It is not acceptable for such individuals to have access to weapons. As soon as such behaviour appeared, he should have lost access to weapons and been more closely monitored by his military hierarchy. An organisation responsible for the security of our country and its people must be able to carry out its own tasks and internal processes at all times without having to compromise. Recent developments show that there is no longer a comprehensive framework in the area of security. Despite all the difficulties, I am determined to act firmly, as I have already done with regard to military personnel or former military personnel who are insulting, racist or sexist on social networks or who flout uniform by using it for political purposes. There's no room in the Defense Department for extremists and fascists. In the short term, tough measures will be taken, such as a ban on entry to quarters or arms chambers, a suspension and, in the event of behaviour incompatible with the military status, dismissal. Security checks are carried out during recruitment. They're not enough anymore. I have been studying, for several weeks, an amendment to the Security Clearances Act and the rules on screening of military candidates. I wish to be able to increase the number of checks throughout the military career, as well as the civilian career. The possibility of linking these screenings to access to dangerous weapons and materials will be explored. Nor do I want the hard work and reputation of the thousands of other military personnel to be destroyed by a few who have no place in the Defense Department. Defense counts thousands of hard-working people, in all their diversity, working day in, day out in the interests of our country and its people. There are several internal investigations into what has happened over the past few days. The necessary services, including the ADIV, and resources were mobilised. The Inspector-General has started an independent investigation, which will have to establish whether there are gaps in the current procedure and how they can be filled as soon as possible. Clear choices will have to be made on the basis of the results of the studies. In the very short term, I asked the CHOD to take the necessary measures to strengthen safety and safety processes, in the interests of the organisation and society. As far as personnel policy is concerned, I will do everything I can to put things in order and to put in place a balanced, safe and complete HR policy. It was not by chance that I attacked myself as soon as I was appointed to recapitalize the women and men who make up the Defence. It is by strengthening them that they can be helped to carry out their missions to the Nation and to ensure that Defence is not permeable to these nasty ideas. Mr Buysrogge, I inherit the chaos, yes, but the chaos that you are at the origin of your disinvestment in this department, for having closed your eyes, attenuated the norm, accepted what was not acceptable, for having fueled for years the populism and hatred of the other. Yes, this type of individual, with this government, will no longer have his place in defence. With this government, we will make every effort to have this second breath so much needed by Defence.
ParlaMint-BE_2021-05-20-definitief-55-plenair-ip105x.u17	Prime Minister, Minister, there are still many open questions and I suspect that the answers will follow in the coming weeks and months. I have heard a great deal of justified indignation here today, because all but one of the parties here today have taken the floor. It is good to condemn extremism, but indignation itself is not enough, something really needs to be done. Today, the law allows people to be members of shady organisations that undermine our country and then learn how to kill people in the army, for example. That's something that really can't be done, we can't wave it away. For Forward, a line has certainly been crossed. We have tabled a bill to deal with extremist groups. We will certainly continue to work on this because extremists do not belong to the Defense Department. They disgrace our army while our soldiers and the whole society deserve better.
ParlaMint-BE_2021-05-20-definitief-55-plenair-ip105x.u18	Prime Minister, Minister, thank you for your honest answers. You admit that there was negligence. You even admit that there was structural negligence. I agree with you, never such an individual, from the moment threats were made, should have been allowed access to weapons. After that, I hope that you will not be left with it. The army is an essential body of the state, which deserves the trust of its citizens. It must not be splashed more than that by the unacceptable behaviour of a few. By fighting against this gangrene, it is the relationship of trust between the army and the citizens that will have to be helped to preserve and improve.
ParlaMint-BE_2021-05-20-definitief-55-plenair-ip105x.u19	Prime Minister, Minister, it is a good thing that measures are being taken, that action is being taken, that procedures are being tightened up and that investigations are being initiated. We absolutely must avoid blindness to red flags in the future. Extremism has no place in organisations that are supposed to guarantee our country's security. We must also tackle the root of extremism. We absolutely must condemn that. Words are important and important. All the groups intervened today, except the Flemish Interest. We all share the hope that the situation can be resolved quickly and peacefully, so that the peace in Limburg can return.
ParlaMint-BE_2021-05-20-definitief-55-plenair-ip105x.u20	Prime Minister, I remember you saying that extreme right-wing people are not wanted in the army. Unfortunately, that is not the opinion of the military summit at the moment. According to the Army Summit, there is not really a problem and they are military, despite the fact that they are also on an OCAD list. The fundamental problem is always waving away and minimising the extreme right-wing danger that is indeed present. You also mention all other possible forms of extremism and danger, including extreme left. In practice, however, we see the danger of extreme right, such as the fire in the Bilzen asylum centre, the presence of paramilitaries and right-wing groups in this country who go to training camp in Eastern Europe and prepare for the ultimate race struggle. There's a threat. That threat is real. It is your responsibility if there will be effective attacks on the territory. This problem must be tackled once and for all. We'll also ask for a hearing. We'll also ask the General Staff and the Chief of Military Intelligence to come and answer.
ParlaMint-BE_2021-05-20-definitief-55-plenair-ip105x.u21	Prime Minister, Minister, you say that this is obviously unacceptable, but you did not respond to the information you had about this particularly dangerous pedigree soldier, not today in the House. You've been here for many months now as Minister of Defence. What have you undertaken? What exactly did you know? As Minister of Defence, I can't imagine you haven't been aware since you took office. What strikes is your passivity to this very dangerous pedigree soldier. Your responsibility as Minister of Defence is engaged. Minister, Prime Minister, beyond words, it is now time to act because, yes, I agree with you that extremism obviously does not belong either to Defence or to the security services. Screener isn't enough anymore. We'll have to neutralize and rule out if necessary. It is now urgent, since it was yesterday that action should have been taken.
ParlaMint-BE_2021-05-20-definitief-55-plenair-ip105x.u22	Prime Minister, Minister, thank you. We already have private right-wing militias in our country who are organizing training camps. We cannot afford that, in addition, Defence will train and arm potential terrorists. The security stakes for the Belgians, for the institutions, are extremely high here. We need to take the time to identify all the political responsibilities in this case and, of course, to set up – as you said – stricter procedures to avoid such episodes. Hate and violent radicalism have no place in our public services, let alone in Defence, which must remain an institution that guarantees our freedoms, our democracy and the security of our country. This event must be a reminder for everyone. The fight against hate speech must be a priority, because there is only fear and suffering at the end of this path. Finally, we also have another responsibility as politicians: not to participate in these media lynchings of experts who contradict what we would like to hear. Because by doing this, we are only participating in raising anger, which can then echo the ears of some and encourage them to finally act.
ParlaMint-BE_2021-05-20-definitief-55-plenair-ip105x.u23	Prime Minister, Madam Minister, as you have rightly said, let us not allow ourselves to be divided on a fact as serious as this one. Let us be strong in the fight against extremism in our institutions! They'll never be there. Let us be clear about this! Prime Minister, Minister, I also hear – and I am satisfied with it – that you intend to learn the clear lessons of this episode by strengthening controls, screenings and security clearances within Defence. That is absolutely necessary. I may also want to launch this message, since I love the military. I love these men and women who fight for us, who ensure our safety, who wear the uniform with loyalty and who defend Belgium for the just causes. Minister, Prime Minister, let us not undermine Defence by this fact, let us strengthen the positive image we wish to give to it, in order to create (...)
ParlaMint-BE_2021-05-20-definitief-55-plenair-ip105x.u24	Mr Prime Minister, thank you for saying that mistakes have been made and that there are structural problems that will be dealt with. However, only one capital error has been made: the one who gave the keys to the gun house to a freaked out extremist bears a crushing responsibility. That's where the big mistake is. Colleagues, we have a job to do here. There is such a thing as the Committee I that the intelligence services should check. Not the least politicians are in this, like Mr Verherstraeten and Mr Dewael, people with a track record in Parliament. You have the task of looking at the role of the OCAD, the OCAD, which had to keep an eye on things, has allowed this to happen, as well as the ADIV, which is the sole task of controlling those people, but which has not even succeeded in doing so. That Parliament is doing its job instead of playing the black guy straightaway. That is the first task for Parliament.
ParlaMint-BE_2021-05-20-definitief-55-plenair-ip105x.u25	Prime Minister, Minister, you gave the clear message that you will address the matter. However, questions remain unanswered. Should certain procedures be changed or is it a human error? Personally, I am also left with the question of the flow of information from the OCAD to the military and military units. There will be further investigations and we will continue to monitor the matter in Parliament. Almost all the groups stood in the gallery to reject right-wing extremist, violent behaviour, except for one group: the Flemish Interest Group. If it had been a jihadist, it would have been too small. We do not measure by double standards: violent extremism must come out, out of our society and out of our defense. Let the message be very clear: there is no room for jihadists in Defense, there is no room for right-wing extremists in Defense. This runs counter to the standards and values that our army and our military defend day in, day out.
ParlaMint-BE_2021-05-20-definitief-55-plenair-ip105x.u26	Madam President, Prime Minister, we are now looking forward to the end of this crisis, hopefully soon. Thank you, by the way, to the hundreds of people who have been working on this for days. Madam Secretary, the investigation is ongoing and then we have to get to work on the results. I have every confidence in you for that. One thing, however, we cannot do, and that is to act blindly against the Defense Department. The man on the run doesn't represent our defense. The more than 26,000 other soldiers and civilians do, those who defend our security abroad, far from home, those who assist the nation daily in the fight against COVID-19 and those who save people at sea do. That's the soul of the Defense Department. Those are the people who represent our Defense Department. Finally, Prime Minister, this story proves once again that the fight against all forms of extremism must remain an absolute priority. Some online reactions to the actions and flight of the military are nauseating. We have all condemned them here, but one group chose not to. All democrats in this Parliament and in this country must continue to condemn this, must continue to act, for (...)
ParlaMint-BE_2021-05-20-definitief-55-plenair-ip105x.u27	Prime Minister, Minister of Defence, as you have pointed out, racism and xenophobia have no place in our administrations. They don't have a place in the defence and they undermine the reputation and image of our army. Madam Minister, the reforms that you have initiated, the reinvestment that you are making in the army and in its personnel will finally make it possible to have the necessary staff, to strengthen the various services and in particular those which will be responsible for carrying out the additional screenings that you call for and which will inform us of possible radicalisations post-recruitment. It's about our security to all of us. Madam Minister, as you have also said, if some of your predecessors here, if some of them on these benches and their speeches have helped to polarize opinions, have helped to promote populism, have legitimized anti-scientific discourse, if they have allowed racist words and expressions to be promoted or made acceptable, those themselves must know that this time is over. Racism cancer has no place in the social body or in the body of the state. He doesn't belong anywhere!
ParlaMint-BE_2021-05-20-definitief-55-plenair-ip105x.u28	Prime Minister, the image left here today is hallucinating. Let's all hope this ends well. Jürgen Conings, if you hear this, surrender, please don't make unnecessary casualties. Madam Secretary, many mistakes have been made in recent months. However, this did not happen at the time of the Swedish predecessors, but under your responsibility. That responsibility really needs to be taken because it is all too easy when you look at the past. This person was on the radar last year and has been on the OCAD list for several months. Yet he was transferred to a depot where he could grab into the ammunition and weapons. But today you manage to make gratuite accusations against your predecessors. I can't agree to that. Let's hope this story ends well. If that happens, it's thanks to the security services. However, if things go badly, I would not like to be in your shoes, Madam Secretary. Or you'll take the credit (...)
ParlaMint-BE_2021-05-20-definitief-55-plenair-ip105x.u29	Madam President, Minister, yesterday we came to the conclusion, we were very indignant and we were aware that the government has decided not to impose sanctions on Israel. We wonder what Israel still needs to do so that the current government or the European Union would take action or impose sanctions to ensure that Israel finally complies with international law. Madam Secretary, there is the illegal wall on the West Bank. There's the illegal occupation. There's illegal colonization. There's the illegal blockade of Gaza. There's the illegal apartheid. We know that Israel has already ignored 60 UN resolutions. Madam Secretary, imagine a burglar breaking into your house tomorrow and putting you and your family out on the street. He's gonna live in your house and you're gonna have to run. You're going to a camp. Then the same burglar who took possession of your house is going to bomb that camp, too. Will you also argue in favour of dialogue? Will you not then plead for sanctions for those who have evicted you from your home? That is what has been happening in the Palestinian territories for decades. Madam Minister, I cannot get the impression that we are always there as the chickens to lecture our strategic rivals and give sanctions when it comes to human rights and international law. However, when it comes to our self-declared allies, such as Israel, it remains with condemnations in words. Let's take stock of the situation. Since yesterday, we know that 227 people have been killed by the murderous bombs on Gaza, of which a fourth are children. Meanwhile, more than 15,000 people have become homeless. It is clear who the aggressor is and who the victims are. Madam Minister, if you do not want to take sanctions, what will you do about justice for the Palestinian people (...)
