ParlaMint-BE_2021-01-14-definitief-55-plenair-ip083x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-01-14-definitief-55-plenair-ip083x.u12	Madam President, Mr Van Grieken, there are recent developments which are indeed problematic. A Twitter ban for life is problematic. Freedom of expression is one of the many fundamental rights enshrined in our Constitution, which were characteristic of a constitution that was ahead of its time when it entered into force. Our country has a long history of housing people who had an opinion that was not tolerated in other countries. The challenge for us will be to ensure that these fundamental rights, such as freedom of expression, continue to apply offline, but also online. There must be a legal framework for this. They're taking care of that. At European level, there is the Digital Markets Act and the Digital Services Act. It goes to the European Parliament, where there will be extensive discussion, and then to the European Council. In that European Council, I see supporters, like Mrs Merkel, who has also said very clearly that some of the things we see today go far too far. Let me be clear: a political and social debate must be open to sharp opinions and contradictions, because certain rules that apply offline must also apply online. Calling for violence can't be, calling for racial hatred can't be. I think we can agree on that. We need to ensure that people who break the rules can be prosecuted for cases that are clearly crimes, but it is not up to a CEO of a private company, which then has a monopoly, to make a final judgment on what may appear online and what may not. Only a judge can decide that. That is the case in our country, and it must remain so.
ParlaMint-BE_2021-01-14-definitief-55-plenair-ip083x.u13	Mr Prime Minister, thank you for your reply and I am glad that after seven days you have come to the understanding that it is not up to multinationals to silence elected politicians. I really didn't understand you, Prime Minister. You cheered, as a liberal, when a volunteer organisation like Mothers was condemned for refusing help to some people because of their religious opinion. You cheer, as a liberal, when an employer is condemned for hiring the one he wants. You, as a liberal, applaud the conviction of a landlord who chooses who to rent out. However, you kept silent for seven days when a multinational politicians, journalists and cartoonists discriminated against. I'm glad you're making that turn now. People who now pretend to protect democracy by restricting freedom of expression must be aware that without freedom of expression there is no democracy.
ParlaMint-BE_2021-01-14-definitief-55-plenair-ip083x.u14	Mr Prime Minister, last week we expressed our concern about the rule of law in the United States, and rightly so. However, I am also concerned about the rule of law in our country. I hope I won't be alone with that. Indeed, it is strong that today people are being removed from social media without judgment. You should have brought that up quickly and vigorously. But that's not enough. I am a little concerned when you refer to the European Digital Services Act, which will just force media platforms to act proactively without the intervention of the judge, who will only be able to judge afterwards. That is, of course, against our Constitution, which already makes censorship impossible. I can assume that, as you said last week, the Constitution is your measure and that you will therefore fight this Digital Services Act on this point. I'd like you to confirm that in a moment. No prior censorship. No, judges don't intervene afterwards. They are the ones who must first assess any illegal use. Then I'll have to talk about the corona measures, too. There is suddenly a ministerial decision that the Minister says: I did not think that people would trip over it. Neither did I, because it just wasn't announced. That was 48 hours after a minister said that the realm of freedom would be on the doorstep again. Another example, remember that when the turkey was already in the oven people were suddenly told that twelve-year-olds would be counted for the Christmas party. These are a few examples of careless behavior. In the Netherlands there is talk about curfew. This is happening in Parliament, Prime Minister, where it belongs. Yesterday we heard from the Minister of Justice that they are working on a pandemic law. They've been working on that for months. But it wouldn't apply to this corona crisis. Now there are only two possibilities, and hence my question. Either that pandemic law is needed, and then she's needed today. Either it is superfluous, and then we won't need it tomorrow. Would you like to shed some light on this, because the Minister of Justice has created uncertainty about it?
ParlaMint-BE_2021-01-14-definitief-55-plenair-ip083x.u15	Madam President, Prime Minister, the Corona approach has no legal basis in Belgium, unlike in other countries. In order to be able to restrict fundamental freedoms for a long time and drastically, we are going back to a law of 2007, which was actually intended to deal with temporary disasters such as fires and explosions. The extension of the limitation of those fundamental freedoms is even trying to do so in secret, without any communication. This government decides to issue a ministerial decision to extend these measures until 1 March, but no minister feels it is worth informing the citizens. So, Prime Minister, my first question to you is: why did this government keep quiet about the extension that was decided upon? I would like to hear from you a statement other than that of the Minister of the Interior, who claims that ministerial decisions on corona always have a validity of about six weeks, which is simply not true: the facts are very easy to contradict. She also mentioned this extension as technical and a matter of foresight. In imposing restrictions on people you are far-sighted, but you would have been more forward-looking when it comes to mouth masks or vaccinations. Nor is it forward-looking, Prime Minister, that after 11 months there is still no pandemic law. The impact tax is done much faster! The pandemic law was announced in the meantime, but before we have seen one letter of the draft, your Minister of Justice states that it is not the intention at all to use it during this corona crisis. Will you whistle back Minister Van Quickenborne, Prime Minister, or do you agree that this pandemic law is for a future crisis and that all these far-reaching measures can easily continue to be unconstitutional? I am very curious to hear your answer.
ParlaMint-BE_2021-01-14-definitief-55-plenair-ip083x.u16	Thank you for the questions that were largely answered for both of them in the previous issues that I have dealt with. I will discuss the legal basis in detail, and I will deal with the new questions in the end. It is clear that we live in exceptional circumstances. Exceptional measures shall also be used in exceptional circumstances. The government relies on two pillars for the measures taken. The first is the Civil Security Act of 2007. This law allows the government to take measures to protect the public, including in the field of public health. The second pillar is the law on police service of 1992. This law empowers the Minister to maintain public order in situations of general interest, if required by the general interest and if the entire territory is involved. We use these two pillars for the ministerial decision, for legislation in line with the framework of the Constitution. The measures are very drastic. I agree. They are very far-reaching measures on the freedoms that we all have. I didn't go into politics to decide how many people you can have at home. I didn't go into politics to tell self-employed people to close their cases. I did go into politics to take the necessary measures. The transformation over the past eight weeks, of a situation in which public health was in great danger and the entire health system was on its way, shows that the measures are proportionate and have an effect. Let's use that as a measure. If there had been measures that had no effect, I could accept criticism. However, these measures have shown that they protect the health of our citizens. That's what a government can be expected to do. We are doing everything we can to protect citizens' health, and that is why we have taken these measures. I want to be clear, too. There is always room for debate in Parliament. Moments like this, moments in committee exist for that. Everyone also has the opportunity to check the measures we take against the Constitution or higher standards. Many have done the same. Many cases were submitted to the Council of State. The Council of State has ruled on several occasions and has sometimes whistled us back. With regard to the services of honour, the Council of State has said that we went too far. We have adapted the ministerial decision accordingly. This is how a rule of law works. We base ourselves on two legal bases. We are open to a political debate and we are listening to what the courts have to say about the measures we have adopted. The government is also sensitive to a debate. Some say that drastic measures such as these should have a broader legal basis. I'm sensitive to that debate. Times change. We are now faced with a very exceptional situation. However, we must ensure that we do not undermine the stability of the current measures, which have a legal basis and have been reviewed several times by the Council of State and have been found proportionate, in an effort to create a new legal basis and thereby put people's health at risk. These concerns are shared by ministers in this government. In the evaluation that is being carried out, new pillars for the legal base are needed. We will, of course, look at the Constitution and other rules, but we must also ensure that we do not destroy the legal basis that saved us from a medical catastrophe at a delicate moment like this.
ParlaMint-BE_2021-01-14-definitief-55-plenair-ip083x.u17	Mr Prime Minister, I am concerned by your statement that we should, above all, consider whether a measure works rather than whether that measure is legally in order. You say that your hope is for a European Digital Services Act, but it goes against our Constitution and against the ban on censorship and acts against the person who places the illegal content, but not against the person who places the content. I do not find that reassuring at all. I hope that we will be able to debate this in depth in Parliament, because you are going the wrong way now. Allow me to quote: "If the rule of law stagnates here, then it will not be by a mob storming the Palace of the Nation in the Rue de la Loi. Here it will happen accidentally, with one sentence, hidden in the Belgian Official Journal, and raging, while a large part of the population is watching shoulder-picking." That is not a quote from an opposition member, but from a journalist who is in your hug bubble, a journalist who supports your government, but who is now attacking you because of the carelessness with which you operate. If I were in your shoes, I would start to be particularly concerned from that point of view.
ParlaMint-BE_2021-01-14-definitief-55-plenair-ip083x.u18	Mr Prime Minister, you did not answer my question about a total lack of communication regarding the decision on the extension. The course of events has been unconstitutional for 11 months. That's not a legal prank. You say you have to listen to the courts. Well, judges in this country cite the unconstitutional nature of your corona measures as a motivation to dismiss criminal proceedings against offenders. Do you really think that this will help to ensure compliance with the measures, Prime Minister? You're shaking no now, but you're gonna have to read what a judge in Charleroi decided in October. Exceptional situations do indeed require exceptional measures, but in a rule of law this must be done properly. All the rest of your answer was to say it with the winged words of Gwendolyn Rutten, blah, blah.
ParlaMint-BE_2021-01-14-definitief-55-plenair-ip083x.u19	Madam Chair, Minister, one might think that my question is very relevant. In fact, it is tragically daily for many citizens, for many families who, for months, have had as their only resource, because of the obligation to shut down their business, only temporary unemployment of crisis which has been revised to 70%. In exceptional circumstances, with such an income, one can last a few weeks, perhaps one, two or three months. But for some, we will soon be celebrating the first anniversary, in other words a year, under this regime. It is extremely complicated for many families to have only 70 per cent of their usual income as a resource, and the situation is even more difficult when one is a single parent family, when one is a single woman or man with several children, with proportionately larger and larger costs, which are not taken into account when allocating the amount of temporary unemployment. There are also extremely humane SME bosses who contacted me to let me know that they had made it a point of honour, from the beginning of the crisis, to grant the additional 30% so that their staff would not be affected by the choices and decisions relating to the cessation of their business. They were able to do so for two, three or even four months, but today, given the prolongation of their activity, they are no longer able to disburse these 30%. These bosses are making ink blood for the families concerned, and they feel that they are personally helping to weaken them a second time. The prolongation of the crisis and the closure measures must be accompanied by an increase in financial aid for the affected families. Minister, in the package of measures to be taken (...)
ParlaMint-BE_2021-01-14-definitief-55-plenair-ip083x.u20	Mr Prévot, your time has expired.
ParlaMint-BE_2021-01-14-definitief-55-plenair-ip083x.u21	Madam President, honourable Member, I thank you for your question, which is indeed a burning issue for a number of people in our country. You recalled this, since the beginning of the crisis, the previous government and the majority in which you participated in the expanded Kern, Kern +10, had decided to increase temporary unemployment benefits in the context of this Corona crisis from 65 to 70% with a supplement of 5.63 euros per day of temporary unemployment. The current government, given the length of the crisis and its impact on the population, has decided to take complementary measures, in particular to help those most affected by the crisis, especially workers who have experienced and are still experiencing large and long periods of temporary unemployment. First of all, it has extended to all companies and therefore to all their workers the possibility of seeking temporary unemployment corona. Then, as you know, the government decided on 6 November last, with an implementation before the end of 2020, to liquidate a protective premium for workers who have experienced long periods of temporary unemployment: 10 euros per day of temporary unemployment beyond the 52nd day with a minimum lump sum of 150 euros but which can go beyond 1 500 to 1 800 euros for workers who have experienced large periods of unemployment. One could also recall the funding of the Social Fund horeca to allow the payment of year-end premiums for workers in the sector. Finally, a last measure recently decided is the guarantee of a full daily supplement of 5.63 euros for part-time workers who, in our country, are mostly women or single-parent families which at more than 95 % consist of single women with children. This is the last step taken by the government to support and defend the purchasing power of those who are most affected by this crisis. I will, of course, remain attentive to the continuation and continuation of measures to ensure that these pressing needs are met. Other measures are currently under discussion within the government. I will be concerned about the fate of those who are particularly affected by this crisis.
ParlaMint-BE_2021-01-14-definitief-55-plenair-ip083x.u22	Minister, thank you for this statement of all the measures that have already been taken. It is an advertising page that is always timely to be able to recall what the government has been able to do. But that wasn't my question. My question was not about questioning what was done. In my question, I told you that notwithstanding these measures, this remains for many families insufficient. I urge you, since you say that you want to be attentive to this issue, to ensure that the government, in the coming days and weeks, can take further steps to pull up the amount of this temporary crisis unemployment, and perhaps provide corrective mechanisms when there are additional difficulties such as a single-parent family situation or having a dependent child or parent with a disability. We know that these are situations that need a stronger response from your government. You'd do good to many families who need it a lot. Thank you.
ParlaMint-BE_2021-01-14-definitief-55-plenair-ip083x.u23	Madam President, Minister, the social partners will soon be negotiating wage increases in our country over the next two years. Today, the Central Council for Business announced the maximum wage margin. Do I understand correctly, Minister? It would be 0.4% increase in wages in two years. Do you realize how small that impact will be? Rack fillers or cashiers at Colruyt already have low wages and Colruyt does not seem to me to be a company that has abandoned in this corona crisis. Those workers have a low wage and may then negotiate a maximum storage of....................................................................................................................................................................................................................................................... Do you know how much that's effective? That's two coffees a month for the working class, for the people who stood in the line of fire during this corona crisis. If we were to increase staff wages at Colruyt by 5%, it would still be only one third of the dividend paid to shareholders in 2020. So that 5% is reasonable. That blockage is too crazy for words. Those workers are again the victims of the 1996 wage freeze law. This is a unique law in Europe that makes it possible to block wages. Minister, that law is unfair. There must be room for real storage. Do you think that 0.4 % is a serious wage margin? Are you going to let it be that low? Or do you support our proposal to apply the maximum wage standard?
ParlaMint-BE_2021-01-14-definitief-55-plenair-ip083x.u24	Minister, it is today that the Central Economic Council presents its technical report, which is to serve as a basis for work on the Interprofessional Agreement (IPA). Negotiations can now begin. The announced wage margin is 0.4% excluding indexation and baraemic revalorisation, as of course. It is well known that we live in an open economy, highly dependent on exports. For this reason, it is necessary at all costs to maintain the competitiveness of our businesses compared to that of our neighbours. I would point out that there is still a historical wage handicap that needs to be addressed. Some of my colleagues are advocating the outright abolition of the 1996 Act and ignoring the resulting legal vacuum. For others, the solution would be a suspension of the IPA for the period 2021-2022, allowing negotiations to take place at sectoral level. For our part, the negotiations of the social partners must be open to broader reflection. In other words, the IPA negotiations must take place in conjunction with those of the welfare envelope, as is traditionally the case in our country. Minister, you were able to read the report of the Central Economic Council. Can you confirm the margin that has been decided and that will serve as a framework for negotiations? Furthermore, as I have pointed out, it is our tradition that the negotiations of the social partners on the IPA and the welfare envelope take place in parallel. It comes to my mind that, despite everyone's wishes, that would no longer be the case this time. What is the situation in practice? If so, what do your government partners think? Minister, you are in charge of both Labour and the Economy. For this reason, you have to look after everyone's interests: to support the purchasing power of citizens, but also to ensure the competitiveness of our businesses and, therefore, to safeguard employment. How are you going to fulfil this role as guardian and achieve a fair balance in the uncertain economic context we know? Finally, what is the expected timetable in these two files?
ParlaMint-BE_2021-01-14-definitief-55-plenair-ip083x.u25	Colleagues, thank you for your questions on important issues. The technical report of the Secretariat of the Central Council for Business will be published officially today. As you know, this report covers, among other things, the maximum margins available for wage cost development. As you also know, this report should have been available by 15 December 2020. However, this year, due to the crisis, the Central Economic Council was unable to provide its report in time. This is quite understandable, given the measures taken in Belgium, but also in our neighbours, to help businesses and workers. This aid is fully justified in view of the crisis that we are experiencing, that we have been through and that we are still going through. But, of course, it makes it difficult to compare the evolution of wage costs, in particular because of their diversity, since some countries have favoured direct support for workers, as is the case with us, through temporary unemployment systems; others have opted for aid to enterprises through wage subsidies, particularly in the Netherlands. As you know, the 1996 law, as amended in 2017, provides that it is the social partners who must then set the wage margin under the IPA, in the context of a negotiation which, if by accident it was sometimes linked to the distribution of the welfare envelope, is in any case not directly linked to it under the law. Only in the event of disagreement between the social partners can the government be called upon to intervene in the final analysis. As I said earlier, I strongly support social dialogue, which is one of the fundamental pillars of our social model. You will understand that I do not want to interfere in the ongoing discussions. I want the social partners to exercise their full competence in determining this margin and will therefore not comment on the report and the ongoing negotiations.
ParlaMint-BE_2021-01-14-definitief-55-plenair-ip083x.u26	Minister, social dialogue must come from two sides. Now the social dialogue is actually starting, the 0.4%. We do not want to talk about 0.4%, we simply have to get rid of that chain. You're not gonna start a social consultation with the knife on the throat, are you? That's just absurd. Minister, your spearhead was the minimum wage of 14 euros. How will you achieve that if you do not want to go beyond that 0.4%? Relance starts with purchasing power. The biggest losers of this crisis are the middlemen, the catering industry and the people who are going to work because they have suffered the greatest loss of income. If we want to get out of this impasse, we will have to invest in purchasing power. Otherwise, the economy will really not recover from this.
ParlaMint-BE_2021-01-14-definitief-55-plenair-ip083x.u27	Minister, thank you for your answer. As can be seen, the 0.4 per cent wage margin proposed by the Central Economic Council is relatively conservative. Finally, it seems logical to allow our economy to stay afloat by relieving our historical wage disadvantage and, I repeat, by saving as many jobs as possible. I understand that you were under some pressure from the unions to deviate from the line proposed by the Central Economic Council. But as I said, you are also the Minister of Economy, and as such, your role is also to preserve the competitiveness of our businesses. I agree with you, your role is not simple, and we will have to find the right balance between the two. The solution is certainly to be found in negotiations which will take place between the social partners, and which will cover both the interprofessional agreement and the well-being envelope. In this way, the reflection will be more comprehensive and ultimately more balanced. The social partners have traditionally negotiated this way. Let them work on the basis of this approach. We will support you in this process.
ParlaMint-BE_2021-01-14-definitief-55-plenair-ip083x.u28	Madam President, Minister, ladies and gentlemen, I would like to talk to you today about a social shield. Social protection means being able to grant both rights and income to those who are dismissed (I am thinking of the Renault plan), it is being able to support companies that are experiencing difficulties because of the corona, with temporary unemployment, it is also being able to pay allowances on time and on time to those who are entitled to it. Yesterday and today alone, three plans for collective redundancies were announced: 64, 47, 125! 64 jobs lost at Solvay in Neder-over-Heembeek, 47 jobs at AGC (Seneffe), 125 jobs at L'Oréal in Brussels. These are in addition to plans already known for several months (Lunch Garden, Ryanair, Sodexo). All these numbers are really cold on my back. These hundreds of people find themselves unemployed, sometimes in connection with the covid crisis, sometimes not. With an economy that is rowing for the time being, growth is expected to be 3.5% in 2021. But GDP was less than 6.7 in 2020. Dismissals will be no less frequent in 2021, alas. So there are a lot of job losses, and at the same time, we receive dozens of testimonies from unemployed people who are entering a case at CAPAC, waiting for an answer and, of course, their allowance, sometimes since May, sometimes for simple oblivion, for complex cases. Among them, many artists actually live an administrative hell. Minister, CAPAC is out of date and it is really not for lack of goodwill or mobilization of all services. The workers are exhausted. You have already committed resources to help them, and that goes quite well in the right direction, but it is not yet enough, in the face of the distress of those who are waiting for an income. There is another element of the social shield on which I would also like to question you. You announced the freezing of the decline in unemployment. Thank you very much for moving this issue forward, but why until February 28 only? The social contract underlying degression is that the allowance is linked to an active job search. This is a measure that really protects workers. It must continue (...)
ParlaMint-BE_2021-01-14-definitief-55-plenair-ip083x.u29	Mrs Cornet, your time has expired.
