ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u12	Madam President, I have had my colleague's speech finished, and there has also been some discussion. In the meantime, we are 25 minutes away, and the Prime Minister's chair is still empty. However, I see on the list of speakers that we are engaged in the general discussion. Of course, the Secretary of State is more than welcome, but if I am not mistaken it is programmed for the thematic discussion that will take place shortly; perhaps the Prime Minister will replace her, I do not know. I find the PM's absence inappropriate. I believe that Mr De Vriendt, who has just left the hemisphere, has just bragded about the respectful way in which this majority deals with Parliament. This really isn't an illustration of that. The general discussion of the budget and the expenditure budget is the high day of the parliamentary year and the Prime Minister does not even send his cat. I don't think this is possible. That is why I wish to bring forward the Prime Minister, unless it is now said that he cannot be here because of a personal accident, which I really do not wish him to be. Then I didn't say anything, but we don't have any information on that. I can see in the media that there's a crisis going on in the government. Maybe that's the explanation why he's running real politics outside this house. But that, in my opinion, is not a good reason to just brow this highlight of the parliamentary year. So I can only ask that Mr Piedbœuf's undoubtedly interesting intervention, perhaps also about nuclear energy, we will wait and see, and I am pleased that I am not keeping it in the absence of the Prime Minister, who is undoubtedly also very interested in the position of the MR on how to do and leave this government. That's why I'm suing the Prime Minister.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u13	It had been announced in the Conference of Presidents that the Prime Minister would be there as far as possible because there are news as well.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u14	Madam President, it was announced earlier that a meeting of the nuclear cabinet would take place at 7 p.m. in preparation for tomorrow's Consultative Committee. That's a good reason. That's what we're going with. We could also be difficult to do about this; the nuclear cabinet could adapt to Parliament, which is not so crazy, but we are a very reasonable opposition. So I want to understand that, and we will move in the order of the ministers. That is not the point, however. "As far as possible" is a bit like the whole of this budget. That's gray and unclear. I would like to know why it is not possible for the Prime Minister to be here. If there is a serious explanation for this, then I am reasonable enough to take that into account. However, we are totally in the dark. He won't even tell us why he left us here and didn't come back. This morning, the Prime Minister took the floor meaningfully at several times. It is now about the general discussion. My paper here says on behalf of GOV, which is the abbreviation for government, Alexander De Croo. I don't see him. He's not here. Otherwise, we will have to suspend the sitting until he can. That's also a possibility.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u15	Madam President, the Prime Minister states that he is in preparation for the Consultation Committee and that he can come here in 45 minutes.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u16	We didn't start incredibly fast either. At 2:30 p.m., it turned out to be 2:30 p.m. I would ask that we suspend the sitting for these 45 minutes so that the Prime Minister can fully enjoy Mr Piedboeuf's speech.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u17	You can always ask. However, this is not the agreement. It was requested that the Prime Minister be present for most of the work and, in particular, for the general debate. That's why his name appears. He's been here all morning. He's gone for three quarters of an hour and you want to suspend the work! Is this your debate? It seems to me that we can continue. The government is represented. Prime Minister joins us and we are moving forward.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u18	So I understand that we should be very happy that the Prime Minister has been here for three or four hours. This is the body that controls the government, let's assume that for a moment. He is now absent because he is preparing the Consultative Committee. Soon he will be absent because he will prepare the Consultative Committee with the nuclear cabinet. I suspect he will be absent after that sitting because he will allow the discussion of the preparation of the nuclear cabinet to take place. I suspect that he will then be unable to attend during the night because he is preparing for the nuclear cabinet and then for the Consultative Committee. This is too ridiculous for words, isn't it? If the Prime Minister is to be here within 45 minutes, that is not only a matter of respect for the Chamber but even a matter of respect for the speaker in the Chamber. If I am not misinformed, the following three speakers will be members of the majority. Is the Prime Minister's contempt for his own coalition such that he says that we should just discuss it, that he will hear it and read it in the paper, that someone will send a text message when something is said but that he cannot free himself from it? Where are we on the Prime Minister's list of priorities? That's what I want to know. Where is this House on the President of the executive's list of priorities, when we are the legislative, controlling power? In addition, Madam President, I would like to hear from the services how often the Prime Minister has not attended the general discussion in the past. I have a very bad memory, but I think he usually has the respect to be there. That's just his deontological duty, too. As President of the Chamber, not as a sidecar of the government, you should act as defender of this House. You're not the government's attorney, that's Mrs. De Bleeker. That's her role, not yours. You are our attorney, you must represent the interests of the Chamber here. That means we want to wait for the Prime Minister to arrive. If that can only be done within 45 minutes, then that is a pity but then no wheel is finished. Maybe he'll finish that preparation a little faster. However, we cannot have this discussion in the absence of the Prime Minister, it is unlikely that you would allow it.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u19	Mr De Roover, I hear you are questioning my presidency. If I propose to continue, it is for the 150 people who must follow our assembly. You do not reflect all 150 people. It is also my duty to let you know and report it. If a majority emerges to suspend work, we will suspend it. I want to hear from the other group leaders. I see signs to continue the work. There is a majority to continue the work. We have a government representative and this government is collegial. The Prime Minister will join us as soon as possible.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u20	I ask for the vote on my proposal to be taken as part of the government or as an independent Member of Parliament responsible for the proper functioning of this Parliament. I am sure of all the voices of Ecolo-Groen, because they constantly stumble about the word respect in their own discourse. We've already won it for this vote. I am also very curious about the self-respect of the rest, because that is what I am putting to the vote. The Prime Minister should be here and I ask for the vote on my proposal.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u21	Madam President, Mr De Roover said that if the Prime Minister had a good reason to be absent, he would understand that. I believe that preparing possible decisions with the experts is in the general interest of our people, as is discussing their report. I think this is serious enough. Stop yelling, you can call out whatever you want.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u22	Madam President, I hear Mr De Roover's calls for respect for Parliament. But respect for the word given is also important. However, in the report of the Conference of Presidents, which I have before me, it is clearly stated that the Prime Minister would ensure, as far as possible, a maximum presence, een maximum aanwezigheid. So things are very clear. This is a question of the word given. You were present, Mr De Roover, as was Mr Loones, at the Conference of Presidents. We are therefore continuing our work. It is a matter of respect for the word given. To date, the agreement reached in the Conference of Presidents, in which all parties are represented, has always been respected.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u23	If one calls this maximum presence, then words have no meaning anymore. Mr De Block, we did not say that the Prime Minister should not be talking to the experts for the preparation. I just asked to suspend this meeting for 45 minutes. After all, he said he could be here in 45 minutes, which means that the consultation with the experts will be over within 45 minutes. I respect that, but my proposal is not that he should stop those talks and rush right here. I didn't suggest that. I have proposed suspending for 45 minutes so that he can do that preparation in full seriousness. Mrs De Block, your insinuation that we would make a serious preparation of the Conciliation Committee impossible is unworthy of a Member of Parliament with your experience. You are carrying out an intention process here that is not in line with the proposal I have made. I would therefore like you to apologise for this, because I want to prepare the Conciliation Committee properly. It is an extremely important matter. However, there is no reason why one should stand in the way of another. Forty-five minutes was said here. I believe the government occasionally, for example, when she says that the Prime Minister can be here in 45 minutes. To suspend for 45 minutes means that he can seriously prepare the Consultative Committee and then be present in Parliament when the general budget is discussed.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u24	I didn't insinuate anything. I repeated your own words. If what the Prime Minister was doing was important, you would understand. I then said that the preparation of the Consultation Committee with the experts was important. I did not say that you do not think that is important, but you are now saying that you want to suspend, despite the preparation with the experts. Then I conclude that you don't really think that's important.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u25	I propose to continue.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u26	Mr De Roover, in fact, we would not be in a situation as problematic and difficult as the health crisis with a Prime Minister who would not be present among us, that would not fail to question, including on the benches of the majority. Let's be clear! In absolute terms, should the Prime Minister be there? Yes. Will a Codeco take place tomorrow in the extremely difficult context with demands coming from everywhere, experts to be able to listen to, arbitrations to be carried out, preparations for a meeting that is announced to be decisive for the coming weeks? The answer is yes. In this context, on the part of the majority, we also appeal to the sense of the balance of opposition parties. If we can continue our work knowing that the Prime Minister will come back in half an hour, three quarters of an hour, if I understand correctly, that we can hear Mr Piedboeuf if he agrees to speak in the presence of the Secretary of State for the Budget who is still the central minister in this debate, that seems to me to be a good balance. I call for a balance that may allow us to work in good conditions. At the same time, everyone must, of course, respect the rights of everyone for a good parliamentary debate. Madam President, this is my contribution. If it could calm things down!
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u27	Just so we're clear, we didn't start at 2:00, we started at 2:30. That half-hour wasn't a problem. I don't know what happened, everyone was in the starting blocks, we had another glass of water, went to the bathroom and so on and so on. That half an hour has passed without any history. But the fact that the Prime Minister could be present if we started earlier raises some questions. After all, it is, I repeat, a compromise proposal. I told you earlier that I was going to make progress with the Prime Minister. That's when we got the text and the explanation. I understand the situation. So I'm not taking him on right now. By this I mean that I shall not be taking it until the time has passed which he, as has just been said, needs to propose the Consultative Committee in a serious way, for which I fully understand. This is my compromise proposal: not that he should stop this discussion, not that he should go straight into an Uber and come here, but that he should have the opportunity to complete the discussion fully, and we should have the opportunity to conduct the budget talks in full. The Prime Minister had just been absent from the speech of a member of the opposition. It's not for me to say anything about that. If it were my group, I would of course have said something about it. Now we are also talking about members of the majority. Don't you think it's important that he's here? Is that a detail in a budget discussion? I would also like to point out once again that Mrs De Bleeker, whom I repeat, is very welcome to raise a number. You're gonna be here in a few minutes. At the moment, I am not very interested in Mrs De Bleeker's answers. After all, these questions will soon be asked. And then she should, as planned, be present. Now I am interested in the general discussion and how the Prime Minister reacts. That is why my proposal is that (a) all respect should be given to parliamentary work, and (b) all respect should be given to the preparations which the Prime Minister, quite rightly, intends to take seriously for the Consultative Committee. What's the price I'm asking for that? That's that we're suspending for 15 minutes longer than we started the afternoon session too late. I think that is a very reasonable proposal. I would ask the majority of my fellow Members to support it.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u28	Madam President, I hear the arguments on both sides. I find that Mr Laaouej notes wise, very wise and interesting things. At the same time, referring to this morning's debate, I think that our interaction with the Prime Minister, these speeches, these speeches and even those applause may have given rise to quite particular interest. This presence and interaction with the head of government can be interesting. If it may be available in a reasonable time, why not suspend the session until it returns. If it is five hours, then it would be difficult to wait for it so long. As time passes, in half an hour, he'll be back. Let us therefore suspend the sitting or then debate during this time so that we can agree whether or not to be present. In this case, you might as well suspend the meeting for 30 minutes. We will resume with Mr. Piedboeuf and the Prime Minister. This can be interesting.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u29	It's still the most extraordinary place I've ever had to go in my life!
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u30	I propose a ten-minute suspension of our work. The meeting was suspended. The meeting is adjourned.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u31	The meeting was resumed. The sitting has resumed. We shall resume our work in the presence of the Prime Minister.
ParlaMint-BE_2021-12-21-voorlopig-55-plenair-ip150x.u32	Madam President, Prime Minister, Secretary of State, ladies and gentlemen, a year ago we thought, we hoped the opposite would happen, but we must note that we are still in the midst of a health, economic and social crisis. Experts predict that we will have to learn to live with the virus and thus adapt our social and economic ways of working. All right! The Plan Office and the National Bank announce that 2022 will be a year of recovery. Economic growth figures are in line with the recovery with GDP growth of between 3 and 3.6%. At the budgetary level, the European Commission has pointed out that the outlook for public finances remains marked by a high level of uncertainty surrounding macroeconomic projections, including the risks associated with the evolution of the pandemic and its possible long-term effects. So it's between hope and uncertainty that you made, Prime Minister, Secretary of State, the budget for next year, that the program bill intends to translate. You are presenting 2022 as a pivotal year for our country. While we are embarking on a necessary fiscal recovery, we must continue to support the economic growth that has developed more favourably than expected, to take care of the citizen and to provide him with the necessary opportunities. The government therefore presents a responsible 2022 budget which leads to a controlled deficit for entity I estimated at 3.2% of GDP by the Monitoring Committee. An additional effort of €2.4 billion, or 0.5% of GDP compared to what is foreseen in the government agreement, will be made to support new initiatives while ensuring that the deficit is absorbed. The Court of Auditors welcomed the presence of a long-term vision including a series of major reforms in the labour market, reforms also in the areas of investment, climate transition, digitalisation, as well as tax reforms with a tax slide, a first of EUR 225 million with the aim of reducing the promotion trap for low and medium incomes and to strengthen purchasing power. For its part, the European Commission has considered that the measures announced in the draft budget plan are in line with its recommendations. Despite the efforts to be made, the budget contains measures to support our businesses, employment and the purchasing power of workers. The government will deploy a modernisation and investment plan that will focus on the elements that are a source of innovation in our society, namely digitisation and sustainable development, worth €1 billion, which will be invested in particular in the coming years. On the other hand, the government is taking up the problem of rising energy prices. I will not go back to that, as this topic has already been discussed this morning. Other important provisions have been drawn up for the benefit of citizens. As in 2020, it is planned to assimilate temporary unemployment for force majeure covid in the case of annual holidays. Thus, workers who have suffered a loss of income will receive the full amount of their vacation pay in 2022. Therefore, they will not be subjected to double punishment. The victims of last July's floods are also affected by this measure. The same applies to the end-of-year premiums in the horeca sector, for which the government has again decided to assimilate the days of unemployment for force majeure covid and to provide funding of 66 million euros. As we all know, this sector has been one of the hardest hit. You had to answer him. Moreover, and this is fundamental, the amounts intended to guarantee the financing of our social security system, while waiting for a return to normal of alternative financing. In total, 10.3 billion are programmed for the wage-earning scheme and 2.2 billion for the independent scheme, in order to ensure the balance of our social security which has proved its usefulness in recent months. Finally, the care sector has been particularly under stress since March 2020, faced with a shortage of labour, in particular due to staff who have fallen ill or have been quarantined. The difficulties observed on the ground must be overcome. To this end, an extension of measures to neutralize the accumulation of professional income with pension income is planned until 30 June 2022.
