ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u18	Prime Minister, with all due respect, this was an answer that there is none. Parliament is, of course, the perfect place to hold a public debate. What else is a Parliament for? Prime Minister, I will warn you, along with the police unions. Political support for our police must become and remain a top priority. What are we supposed to think about the violence against police? What are we supposed to think about perpetrators of a gang rape, who have to write a few sentences as punishment for why they've misguided something? What should we think about young people who are allowed to film our policemen in order to be able to complain to them more quickly? As a icing on the cake, there is now the NAVAP scheme that may go on the kick and there are wage negotiations that cannot be resolved. Wages have been frozen for 20 years. Prime Minister, I hope (...)
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u19	In accordance with the opinion of the Conference of Presidents of October 6, 2021, I propose that you appoint the President of the House's final Bureau during the sitting on Tuesday, October 12, 2020. In accordance with the opinion of the Conference of Presidents of 6 October 2021, I propose that the President of the Permanent Bureau of the Chamber be appointed at the plenary session on Tuesday 12 October 2021. In view of the difficulty of organising a secret ballot in the Chamber, I propose that you follow the following procedure: - Candidates may be nominated until today 3 p.m. (art. 157, No. 5, Rgt). - Also today, no later than 4:00 p.m., I will communicate to you the candidate or candidates to be nominated. Given the difficulty of organising a secret ballot in the hemisphere, I propose that the following procedure be used: - The candidates can be nominated until 3 p.m. (Art. 157, No. 5, Rgt). Also today, at 4 p.m. at the latest, I will inform you of the candidate or candidates to be nominated. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] Thus shall be done.
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u20	Prime Minister, a state security report shows that the Sultan Ahmet Mosque in Heusden-Zolder plays an important role in spreading Muslim extremistism. A spicy detail is that at the head of this mosque is none other than Mehmet Stün, the chairman of the Muslim Executive. It's not the first time the Muslim execution has been compromised. At the end of last year, the Vice-President of the Executive had to resign because of suspicion of espionage and too close ties with Morocco. Previously, they also managed to appoint an imam for the Great Mosque in Brussels who relied on radical Salafism and only spoke Arabic. In addition, links were demonstrated between the Muslim executive and Salafist regimes in Saudi Arabia and Qatar. The latest revelations by the Security of the State not only prove the bankruptcy of the Flemish government's subsidy approach, but also that the Muslim executive who should represent the subsidised moderate Islam is actually doing the opposite and the Islam fundamentalism in this country just sparks up. Minister of Justice Van Quickenborne excels today because of his absence, but he announced this morning that a thorough and urgent screening of the Muslim executive is on the agenda. Until further notice, however, that organisation is still the official interlocutor of the federal government. Mr Prime Minister, is it not time to put an end to this? What will the government do about this?
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u21	Madam President, Prime Minister, two weeks ago, on behalf of my group, I was allowed to put an urgent question on the operational and financial scrutiny of the Muslim executive and its dubious non-profit organisations. Your Minister, Mr Van Quickenborne, did not mention this in the press on 29 September. He said that an audit of the annual accounts would be sufficient until malpractices were identified. I received the financial statements from his cabinet yesterday from the Muslim Executive of 2019. (Mr Metsu shows a document). It is a balance sheet, not annual accounts, because there is no explanation at all. We want to know what happened to the EUR 150 000 to that accountant, the purchased car that turns out to be missing, EUR 40,000 in media material, and no one knows where it is. We think that's just the tip of the iceberg. Under pressure from the Pano reportage, the minister asked for an audit of the State's security in connection with foreign interference. He then suddenly dares to say on Radio 1 this morning: "What we saw on Pano is no surprise. We knew that a long time ago." I wonder, then, why EUR 647 000 of subsidies have recently been paid to this fund, and I quote your Minister Van Quickenborne again, 'untransparent, unprofessional non-profit-making association'. To outline the order of magnitude, the non-profit organisation that is rightly questioned now, receives more than twice as much subsidies as the 1,500 victims of terror combined. Prime Minister, how long has your government been aware of these abuses and the dubious figures of the non-profit organisation? Will you only ask the Security of the State for an audit, or will you release objective financial watchdogs on it? As far as the N-VA is concerned, please suspend this funding immediately.
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u22	Prime Minister, I think that Parliament's intentions were made very clear after the report of the parliamentary committee of inquiry on the attacks. In connection with radicalism and the Muslim executive in particular, the intention was very clear to cancel the concession with the Saudis and to effectively ensure that the Muslim executive would be transferred to a representative sample of the broad Muslim community. The Muslim community is entitled to that, too. For those who would like to go back to what was said in the committee on behalf of the Saudi community at that time: it was shocking and confronting, it was completely contrary to the universal values embodied in our Constitution. I'm just saying, Prime Minister, that it's a tough aunt, a hard nut to crack. I note that the concession with the Saudis was indeed cancelled, but that funding would now be refinanced from other communities and interference in the content of religion. There is a kind of religion being proclaimed which, I repeat, runs counter to our Constitution, for example as regards the separation between Church and State and equality between men and women. There is often a tendency to take the kind of principles that should not be violated for me. The Minister of Justice has rightly requested a new audit of State Security and I would ask you to maintain the suspension of the application for recognition until there is clarity about the outcome of the audit. After all, it has been the unanimous will of this Parliament to say: 'trop is too much, enough is enough'. We must ensure that the Muslim executive does indeed become the property of the broad Muslim community. She deserves that.
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u23	Mrs Ponthier, you are well aware that Minister Van Quickenborne is prevented from attending a European Council in Luxembourg. I assume that it is normal for a Minister of Justice to be present when he discusses with his colleagues at European level. If Minister Van Quickenborne has said that it is no surprise, it is because he has been working very intensively on this dossier for a year, a dossier which is very complex and where progress has unfortunately been insufficient so far. Minister Van Quickenborne said that Muslim executive professionalism and representativeness must be sufficiently transparent. That is absolutely not the case today. As mentioned above, the Minister follows this very closely. The recognition procedure for the Grand Mosque in Brussels was suspended and it was also demanded that persons mentioned in intelligence reports should leave. That has happened in the meantime. The Minister of Justice has called on all Muslims to engage in renewal and a Muslim executive that is transparent and representative, as is the case today with all the representations of the religious communities in our country. The dysfunctions are clear. The analysis of the KUL says that the imam training, in which the KUL is involved, has so far been a failure. The government has therefore decided not to pay the EUR 250 000 planned for this purpose. On the basis of the problems raised by the Muslim Executive, the Minister of Justice failed twice, on 8 July and on 4 October, the Muslim Executive and took action on the basis of the dysfunctions he had seen at those times. Following that second letter of formal notice, he asked the intelligence services to examine the Muslim executive further and to look for evidence of threat, extremism, espionage and interference. Based on what you're saying, I think a financial audit would also be appropriate. Let it be clear that the government in this file isn't about a night's ice cream. In these cases, we must, of course, ensure that freedom of religion is respected, that the separation between Church and State, which is important in our country, is respected. If a Muslim executive works with public money, it is logical that there should be no doubt as to how these public funds are used. People in our country deserve better than that kind of mess and bullshit, no matter who it is. Such matters can never be accepted, in any community of faith or activity. The government deplores the fact that the Muslim executive is getting into the news in this way. We regret that the Minister of Justice has had to fail the Muslim executive twice. This kind of thing is not acceptable. The message to the Muslim executive is very clear. Make sure that it is properly organised this time, make sure that people are appointed who are professional and representative of the Muslim community in Belgium and who can provide the necessary transparency. This respect for the independence of religion is an important element in Belgium. There is a consensus across all parties on the fact that there is a certain level of funding, but this must be possible in a transparent way.
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u24	Prime Minister, a financial audit and a thorough review are all good, but I fear that the umpteenth announcement is nothing more than windowdressing. In reality, little or nothing changes, even after the previous announcements on the subject. Therefore, your answer does not reassure anyone here, except perhaps the Muslim extremists in Belgium. In addition to these announcements, your answer shows that you will still not be sufficiently forceful against their mouthpiece. A chunky pilot who gets out of the bend every now and then gets no insurance in this country and loses his driver's license. The Muslim executive, on the other hand, is allowed to go on a crazy run without her driving licence being revoked. The governments in this country even give them a Porsche instead of a Fiat. (the microphone is switched off)
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u25	Madam President, Prime Minister, it is clear that this is the government's umpteenth panic response to an initiative by the opposition or by Pano. The people are quite right to ask where the vigilance is and what the government is doing today. Fortunately, your President of Open Vld himself tweetingly answered that question. Another member of your party stated that she no longer follows politics, to which the President of Open Vld replicates the words: "Was there anything to follow? Just look at The Smartest Man." You will be reduced by your own party to a guided sculpture government: everything for appearances. The appointment within the Vivaldimiester majority turns out to be:"Let's agree to disagree."just at a time when we need to act very forcefully and just when we read in the newspaper yesterday that six rapists should write in an essay that they will not do it anymore. [[Mike's offline.]]
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u26	Mr Metsu, your microphone will be switched off. Your speaking time is over.
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u27	Madam President, I will try to stay on the subject. Perhaps that will allow me to respect the speaking time. Mr Prime Minister, with regard to the Great Mosque, we must all note by a large majority and unanimity in Parliament that it is very difficult to make progress in this area. At the time, we released and spent resources on the KUL, in order to set up some kind of imam training. That hasn't been a success either. So we have to keep knocking on the same nail. I note from your reply that the resources available are suspended for the time being pending the outcome of the audit. If additional studies are required, perform them. However, it is impossible for a radical extreme belief to continue to nest here, funded by foreign money, and to turn against our universal values. It can't be for me.
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u28	Madam President, Prime Minister, the conspiracy theories and fake news in the Conings dossier were co-organised from Russia. The Chief of Defence's Chief of Staff, Admiral Hofman, was very clear about that this week. It is a good thing that this is being appointed, and we must be very aware that this is not an isolated fact. Russian propaganda uses disinformation as a real weapon. In 2019 alone, there were 998, almost 1000, proving Russian disinformation campaigns against the European Union and its Member States. Our democratic rule of law is undermined by well-wrapped lies and cloaked nonsense. Whoever does this knows very well that this poison is spreading very quickly in the minds of the citizens. As part of a national response, the development of a cyber component in Defense is now being speeded up. That is the right next step and it must be both offensive and defensive. But the answer, Prime Minister, must also be European. Yesterday you came together with your European colleagues and you said that sometimes we should go for 'Europe First'. This also means that Europe must develop the necessary capacities to be more resilient. That was also the lesson after the covid pandemic, which was the lesson after Afghanistan, but also after the cyber attacks on this Parliament, on our institutions and on our citizens. And now it's the lesson again in the Conings file. Prime Minister, it is high time we took both national and European action. What was decided yesterday at the informal summit on the position of the EU in the world? What concrete steps will be taken at European level? And can the process at Belgian level be speeded up towards a powerful cyber capacity in Defense so that our country becomes more resilient?
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u29	Madam President, Mr Pillen, Europe's position in the world was discussed at the European summit yesterday and the day before yesterday. There was a good reason for this, because over the last few months Europeans have been pushed around the corner a number of times. So it became clear that without partnerships in the world, people will not get far. However, we Europeans also need to be much clearer in our partnerships about what we want. I am convinced that, in today's world, the United States remains clearly our main partner. We may differ in certain areas, but we share the values we stand for, and there is no doubt about that. This is clearly much less the case with other partners. Of course, it happens from time to time that the United States has different interests. It must then be very clear that we are putting our interests, our European interests first, and that we must have the opportunity to defend them autonomously. It is clear that today is not enough. Europe is the largest trading bloc in the world, the largest investor in so many areas, but we are far too weak in relation to the influence that we could actually have. The issue of cyber was also very clearly discussed at the NATO summit. Secretary of Defense Dedonder was very clear there. The plans to develop a real cyber component have already been put into action. This is, of course, a plan which cannot be put into practice in a few months' time, but which prepares the budgets to do so. Meanwhile ADIV is developing very strongly in the domain of cyber. We also see that innovation and research projects are being strengthened, together with the private sector, in order to develop this capacity. (...)
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u30	Thank you, Prime Minister, for the answer. Europe must be able to respond autonomously, assertively and directly to such attacks on our values and interference in our democracy, both defensively and offensively. It is only in this way that we can make our voices heard on the international stage and play a significant role. However, it goes beyond the geopolitical aspect of this story. This is also about our values, about the protection of our democracy and our rule of law. National and European solutions are needed, Prime Minister. I have every confidence in it. Your reply also makes it very clear that this will remain very high on the national and European agendas.
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u31	Mr Minister, on the terraces and in the shops Corona seems far away and that is positive. At the office, however, it is different, because there are still fewer people in the workplace. Telework is stimulated and sometimes even mandatory. Employees have shown that they are as productive at home as they are at the office. That's good, because employees can gain more control over their lives. As I said in March, telework can be liberating. Employers should, however, give something in return. That's the problem today. We see that only six out of 100 employees receive telework compensation. This morning I was in the action of AG Insurance. The trade unions had a clear appeal, namely that teleworking does not mean extra mental pressure. Telework must now be organized in a decent way and our people must not be allowed to pay the bill. That bill is a problem, because telework means heating the house more in winter and we know what that will mean this winter. Telework also means defining the working hours themselves, but we all know how difficult that can be. Telework also means that people set up their own desks at home, but we all know that this is not evident in every home. Businesses enjoy the benefits, but employees also want to see some of these benefits. My resolution provides for a telework allowance and the right to inaccessibility. She also pays attention to mental well-being and the mental pressure that telework can bring. Mr. Minister, can you guarantee me that you will increase the pressure (...) [[microphone disabled]]
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u32	Madam President, I have also read that only 5.6 percent of workers receive telework. Securex's study shows that the figure is still very low, but still rising significantly. In 2020 the figure was only 1.65 %. As you know, the framework for teleworking is primarily a matter for the social partners. This is mainly regulated by collective agreement 85, Chapter 8 of which regulates the issue of equipment for workers and the remuneration of costs by employers. During the corona crisis, collective agreement 149 also provided for a cost measure. It is clear that the corona crisis and the mandatory teleworking have changed our habits. I am convinced that a review of the existing framework for teleworking is necessary. That is why I asked the social partners to make this a priority. I hope that an agreement will be reached soon. You also know that sectoral negotiations are currently under way. This is, of course, a good opportunity for the social partners to settle the issue of telework allowances. I have no doubt that many agreements will be concluded both within the sectors and within the companies. Personally, I consider the reimbursement of the costs incurred by the worker in teleworking to be a very important point for the social partners, particularly in view of the increase in energy costs.
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u33	Minister, your time has expired.
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u34	Thank you, Minister, for your answer, but the pressure has been on employees for a year and a half. In the beginning, it was improvising, that everyone understood. Now they remain committed, but they still pay the bill. The employers reap the benefits but give nothing in return. That cannot be a sustainable solution. I hope, together with you, that the social partners will take better care of telework than is the case at present. Now it's still improvisation. I hope that a solution will finally be found, especially in view of the rising energy bill for the coming winter.
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u35	Madam President, Minister, we are working very hard today, especially in Flanders. Anyone who wants to work is actually working today, but those who carry our society with their efforts are far too few. Whether it's in care, catering, retail or transport, there are too few hands everywhere, with all the consequences of that, because one has to withdraw employees and opportunities to create and build more prosperity are missed. The people who are working today, despite our rigid labour market legislation, are harder at work than ever, with more flexibility than ever. At the same time, there are hundreds of thousands of people in our country who can, but do not want to, work. Why should they also work, with a government that has already approved three increases in unemployment benefit over the past year, reducing the difference between working and not working? In addition, the government is increasingly burdening the working, enterprising and saving Flemings with new taxes. Looking for measures that increase the effectiveness rate in the country to 80% is with this government as a search for a needle in a haystack. Worse still, when something is leaking from the budget negotiations that are now going on at federal level, these are just unsavoury PS ideas that make work less and less attractive, unsavoury PS ideas that will eventually destroy prosperity and well-being. What will you do for the people who are working double shifts today because they do not find colleagues and for the entrepreneurs who have to postpone investments today because they do not find staff? What will you do to finally help them? What will you do to finally make work in this country more attractive again, when you have done the opposite over the past year?
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u36	Madam President, Mr Anseuw, as you know, the coalition agreement contains many measures relating to the labour market. As Minister of Work, I am convinced that reforms are needed. The corona crisis shows that the way of working has changed. Employees have new aspirations and employers want change. It's an evolution that's been deployed before, but Corona has accelerated these things. As I said earlier, the problem of the bottleneck professions is increasing. There is therefore a need for vigorous action. I have therefore put forward more than 30 proposals to the government. We are working on an ambitious and balanced plan. As you know, the discussions are still ongoing. Many of these measures are linked to the problem of bottlenecks in the professions. You know the number. There are currently more than 140,000 open vacancies. Some sectors also face a serious shortage of labour. Together with the ministers of the regions, I would like to do everything in my power to encourage workers to receive training for a bottleneck profession and to encourage them to adapt their careers to it. We must also lead young people to these jobs and tackle the causes of the shortages. I am convinced that deficits have different causes. It would be wrong to think that the deficits are only the fault of the workers. Some jobs are physically or mentally very heavy. For other jobs, wages are too low. All these issues must be tackled without taboos. I'm working on this with my federal and regional colleagues. (...)
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u37	Mr. Secretary, your microphone will be switched off. Watch your speaking time.
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u38	Minister, the N-VA is on the side of the people who want to work, who are running double shifts today because they do not find colleagues, the people who want to undertake to create new jobs and prosperity in this country. Whose side are you on? Whose side is the Croo government on? I asked what you'd do. You have not mentioned any concrete measures. Then it is very clear that this government is the cricket's government, not the ant's. This government is not on the side of the people who want to work and undertake in this country. This government does not side with the people who have to run double shifts because they do not find colleagues. This government does not reform the labour market where this is urgently needed. This government is just gonna let people down.
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u39	Pour vivre heureux, vivons cachés. Let us live happily hidden lives. That is a motto that has a lot of wealthy and noble families in this country. Since the publication of the Pandora Papers, we know what that means in concrete terms for some of them, i.e. lugging money away from tax havens through structures that must be hidden. Doing their fair share is far too much for some people. Minister, you were right to respond immediately to the statement that offshore structures to evade taxes are fraud. You said that there is no discussion about this, and more to the Group of the European People's Party (Christian Democrats) and European Democrats, these constructions are not only illegal, they are also immoral. Those who park their money in tax havens know very well what they are doing, there must be no doubt about that. Don't underestimate how this happens to the people who pay their contributions neatly and see over and over again that others try to escape from it. We've seen the Swiss Leaks, the Lux Leaks, the Panama Papers, you name it. You have also seen the reactions evolve, from angry to frustrated to despondent. Courageless, because some people doubt that we really want to deal with this. Colleagues, our credibility is at stake. Prime Minister, I know that good measures have been taken. We're not powerless. As a result of the Pandora Papers, we must take further steps towards fair taxation, and you will have the full support of the Group of the European People's Party (Christian Democrats) and European Democrats. What initiatives can we expect from you to step up the fight against international tax fraud?
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u40	Madam President, Minister, we know how much the budget that you are finalising at the government level will have to meet urgent needs: to improve the health professions, to support sectors that have been severely affected by this crisis, to rebuild areas that have been affected by the floods or to support households that are now facing the explosion in energy prices. It is therefore in this context that the press has revealed the Pandora Papers, a new financial scandal which makes it possible to stress, once again, that tax evasion in our country represents a loss of profits for the state of almost 30 billion euros, almost the equivalent of our public debt. This is a scandal which, for my Defi party, deserved the establishment of a parliamentary committee of inquiry. Why? Certainly not to redo the work that has already been done by previous committees of inquiry but to analyse the Belgian part of the Pandora Papers and thus to check whether what is or will be set up in the future is really enough today to fight effectively against major tax fraud. Yesterday, in the Finance Committee, this proposal was rejected by the Vivaldi parties, but also by the N-VA, which is increasingly fuelling the public's feeling that politics is talking, but it is not acting, or even protecting itself, because we know that this scandal concerns a whole series of political figures. Minister, will the government's new budget provide for a significant increase in the resources allocated to justice and the police to effectively combat large-scale tax evasion? Will you step up their training and set up a financial prosecutor's office, as is the case in France? What are you doing in the development of your big plan against tax evasion? Will this plan contain measures to combat tax evasion?
ParlaMint-BE_2021-10-07-voorlopig-55-plenair-ip127x.u41	Minister, the Pandora Papers Leaks are the scandal of too many! After all the leaks and paper we've already known, it's the drop that makes the vase overflow. This demonstrates the failure of the fight against tax havens, the fine speeches of the OECD, those of the European Union and our government. Wind! Wind, Minister! I will not ask you to make any major statements in this House. Through two specific questions, I will ask you to provide specific answers. My first question concerns the Belgian list of tax havens. Of the seven that are central to the Pandora Papers, there are two that are on the Belgian list and five that are not: Belize, Panama, Seychelles, Hong Kong and Cyprus. Do you intend to add these five countries to the Belgian list of tax havens, not in two years or even in five years, but immediately through a royal decree, which you can take immediately? My second question concerns the European list of tax havens. On Monday, the Pandora Papers are released in the world press. On Tuesday, you met with your European colleagues, Finance Ministers. What do you decide? Adding new countries to the list of tax havens? No! To take out three of them! Three of which are directly involved: the Seychelles that I have just asked you to add to the Belgian list. Minister, this is incomprehensible and explanations are expected. So what was your attitude at this European Council of Finance Ministers? What position did you support? Did you agree with the other ministers to remove these tax havens from the European list, including one where zero taxes are paid (the island of Anguilla) and the Seychelles directly involved in the Pandora Papers?
