Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19047	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19064	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19065	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Regular	MP	notMinister	JS	Jedinstvena Srbija	Coalition	Right	MiloševićJasmina	Milošević, Jasmina	F	1968	
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19066	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19067	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Regular	MP	notMinister	LDP	Liberalno-demokratska partija	Coalition	Centre	RanđelovićNebojša	Ranđelović, Nebojša	M	1957	
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19068	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19069	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Regular	MP	notMinister	LDP	Liberalno-demokratska partija	Coalition	Centre	MarašSlobodan	Maraš, Slobodan	M	1966	
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19070	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19071	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Regular	MP	notMinister	DS	Demokratska stranka	Coalition	Centre-left	ĐurišićMarko	Đurišić, Marko	M	1968	
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19072	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19073	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Regular	MP	notMinister	LDP	Liberalno-demokratska partija	Coalition	Centre	MarašSlobodan	Maraš, Slobodan	M	1966	
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19074	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19075	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Regular	MP	notMinister	NS	Nova Srbija	Coalition	Right	IlićVelimir	Ilić, Velimir	M	1951	
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19076	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19077	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Regular	MP	notMinister	LDP	Liberalno-demokratska partija	Coalition	Centre	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19078	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19079	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	JovanovićNataša	Jovanović, Nataša	F	1966	
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19080	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19081	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Regular	MP	notMinister	LDP	Liberalno-demokratska partija	Coalition	Centre	OstojićZoran	Ostojić, Zoran	M	1956	
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19082	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19083	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Chairperson	MP	Minister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	DačićIvica	Dačić, Ivica	M	1966	
ParlaMint-RS-en_2009-05-13-0	ParlaMint-RS_2009-05-13-0.u19084	Term 8, Meeting 3	2009-05-13	Unicameralism	8. mandat	-	Zasedanje 3	2011-12-05	-	Reference	English	Chairperson	MP	notMinister	SPS	Socijalistička partija Srbije	Coalition	Centre-left	ĐukićDejanovićSlavica	Đukić-Dejanović, Slavica	F	1951	
