Session,Date,Silent Generation,Baby Boomers,Generation X,Millennials,Generation Z
ParlaMint-AT-en_1996-11-28-020-XX-NRSITZ-00048-meta.tsv,1996-11-28,34,50,2,0,0
ParlaMint-AT-en_1996-11-29-020-XX-NRSITZ-00049-meta.tsv,1996-11-29,34,44,0,0,0
ParlaMint-AT-en_1996-11-29-020-XX-NRSITZ-00050-meta.tsv,1996-11-29,1,0,0,0,0
ParlaMint-AT-en_1996-12-11-020-XX-NRSITZ-00051-meta.tsv,1996-12-11,34,43,1,0,0
ParlaMint-AT-en_1996-12-12-020-XX-NRSITZ-00052-meta.tsv,1996-12-12,42,56,3,0,0
ParlaMint-AT-en_1996-12-13-020-XX-NRSITZ-00053-meta.tsv,1996-12-13,36,61,1,0,0
ParlaMint-AT-en_1996-12-13-020-XX-NRSITZ-00054-meta.tsv,1996-12-13,1,0,0,0,0
ParlaMint-AT-en_1997-01-14-020-XX-NRSITZ-00055-meta.tsv,1997-01-14,19,19,0,0,0
ParlaMint-AT-en_1997-01-14-020-XX-NRSITZ-00056-meta.tsv,1997-01-14,1,0,0,0,0
ParlaMint-AT-en_1997-01-22-020-XX-NRSITZ-00057-meta.tsv,1997-01-22,36,50,2,0,0
ParlaMint-AT-en_1997-01-23-020-XX-NRSITZ-00058-meta.tsv,1997-01-23,37,55,1,0,0
ParlaMint-AT-en_1997-01-23-020-XX-NRSITZ-00059-meta.tsv,1997-01-23,1,0,0,0,0
ParlaMint-AT-en_1997-01-29-020-XX-NRSITZ-00060-meta.tsv,1997-01-29,24,31,2,0,0
ParlaMint-AT-en_1997-01-29-020-XX-NRSITZ-00061-meta.tsv,1997-01-29,1,0,0,0,0
ParlaMint-AT-en_1997-02-18-020-XX-NRSITZ-00062-meta.tsv,1997-02-18,20,23,2,0,0
ParlaMint-AT-en_1997-02-26-020-XX-NRSITZ-00063-meta.tsv,1997-02-26,24,41,1,0,0
ParlaMint-AT-en_1997-02-27-020-XX-NRSITZ-00064-meta.tsv,1997-02-27,34,50,2,0,0
ParlaMint-AT-en_1997-02-27-020-XX-NRSITZ-00065-meta.tsv,1997-02-27,1,0,0,0,0
ParlaMint-AT-en_1997-03-19-020-XX-NRSITZ-00066-meta.tsv,1997-03-19,39,51,1,0,0
ParlaMint-AT-en_1997-03-20-020-XX-NRSITZ-00067-meta.tsv,1997-03-20,32,38,2,0,0
ParlaMint-AT-en_1997-03-20-020-XX-NRSITZ-00068-meta.tsv,1997-03-20,1,0,0,0,0
ParlaMint-AT-en_1997-04-10-020-XX-NRSITZ-00069-meta.tsv,1997-04-10,8,20,1,0,0
ParlaMint-AT-en_1997-04-16-020-XX-NRSITZ-00070-meta.tsv,1997-04-16,18,47,1,0,0
ParlaMint-AT-en_1997-04-17-020-XX-NRSITZ-00071-meta.tsv,1997-04-17,32,33,0,0,0
ParlaMint-AT-en_1997-05-06-020-XX-NRSITZ-00072-meta.tsv,1997-05-06,14,15,0,0,0
ParlaMint-AT-en_1997-05-06-020-XX-NRSITZ-00073-meta.tsv,1997-05-06,1,0,0,0,0
ParlaMint-AT-en_1997-05-14-020-XX-NRSITZ-00074-meta.tsv,1997-05-14,28,44,1,0,0
ParlaMint-AT-en_1997-05-15-020-XX-NRSITZ-00075-meta.tsv,1997-05-15,24,45,1,0,0
ParlaMint-AT-en_1997-06-05-020-XX-NRSITZ-00076-meta.tsv,1997-06-05,17,22,0,0,0
ParlaMint-AT-en_1997-06-11-020-XX-NRSITZ-00077-meta.tsv,1997-06-11,43,64,1,0,0
ParlaMint-AT-en_1997-06-12-020-XX-NRSITZ-00078-meta.tsv,1997-06-12,30,43,2,0,0
ParlaMint-AT-en_1997-06-12-020-XX-NRSITZ-00079-meta.tsv,1997-06-12,1,0,0,0,0
ParlaMint-AT-en_1997-07-08-020-XX-NRSITZ-00080-meta.tsv,1997-07-08,29,41,0,0,0
ParlaMint-AT-en_1997-07-09-020-XX-NRSITZ-00081-meta.tsv,1997-07-09,43,56,3,0,0
ParlaMint-AT-en_1997-07-10-020-XX-NRSITZ-00082-meta.tsv,1997-07-10,37,64,1,0,0
ParlaMint-AT-en_1997-07-11-020-XX-NRSITZ-00083-meta.tsv,1997-07-11,32,50,1,0,0
ParlaMint-AT-en_1997-09-18-020-XX-NRSITZ-00084-meta.tsv,1997-09-18,39,36,2,0,0
ParlaMint-AT-en_1997-09-19-020-XX-NRSITZ-00085-meta.tsv,1997-09-19,25,50,1,0,0
ParlaMint-AT-en_1997-09-19-020-XX-NRSITZ-00086-meta.tsv,1997-09-19,1,0,0,0,0
ParlaMint-AT-en_1997-10-02-020-XX-NRSITZ-00087-meta.tsv,1997-10-02,8,16,0,0,0
ParlaMint-AT-en_1997-10-08-020-XX-NRSITZ-00088-meta.tsv,1997-10-08,23,39,1,0,0
ParlaMint-AT-en_1997-10-09-020-XX-NRSITZ-00089-meta.tsv,1997-10-09,28,27,0,0,0
ParlaMint-AT-en_1997-10-10-020-XX-NRSITZ-00090-meta.tsv,1997-10-10,26,37,0,0,0
ParlaMint-AT-en_1997-10-10-020-XX-NRSITZ-00091-meta.tsv,1997-10-10,1,0,0,0,0
ParlaMint-AT-en_1997-10-10-020-XX-NRSITZ-00092-meta.tsv,1997-10-10,1,0,0,0,0
ParlaMint-AT-en_1997-11-05-020-XX-NRSITZ-00093-meta.tsv,1997-11-05,17,33,0,0,0
ParlaMint-AT-en_1997-11-06-020-XX-NRSITZ-00094-meta.tsv,1997-11-06,31,45,0,0,0
ParlaMint-AT-en_1997-11-07-020-XX-NRSITZ-00095-meta.tsv,1997-11-07,32,43,0,0,0
ParlaMint-AT-en_1997-11-11-020-XX-NRSITZ-00096-meta.tsv,1997-11-11,22,37,0,0,0
ParlaMint-AT-en_1997-11-12-020-XX-NRSITZ-00097-meta.tsv,1997-11-12,36,45,1,0,0
ParlaMint-AT-en_1997-11-13-020-XX-NRSITZ-00098-meta.tsv,1997-11-13,34,52,1,0,0
ParlaMint-AT-en_1997-11-14-020-XX-NRSITZ-00099-meta.tsv,1997-11-14,32,46,2,0,0
ParlaMint-AT-en_1997-11-14-020-XX-NRSITZ-00100-meta.tsv,1997-11-14,1,0,0,0,0
ParlaMint-AT-en_1997-11-19-020-XX-NRSITZ-00101-meta.tsv,1997-11-19,12,12,0,0,0
ParlaMint-AT-en_1997-12-10-020-XX-NRSITZ-00102-meta.tsv,1997-12-10,22,39,2,0,0
ParlaMint-AT-en_1997-12-10-020-XX-NRSITZ-00103-meta.tsv,1997-12-10,1,0,0,0,0
ParlaMint-AT-en_1997-12-11-020-XX-NRSITZ-00104-meta.tsv,1997-12-11,36,41,1,0,0
ParlaMint-AT-en_1997-12-12-020-XX-NRSITZ-00105-meta.tsv,1997-12-12,35,65,2,0,0
ParlaMint-AT-en_1998-01-21-020-XX-NRSITZ-00106-meta.tsv,1998-01-21,35,55,2,0,0
ParlaMint-AT-en_1998-01-22-020-XX-NRSITZ-00107-meta.tsv,1998-01-22,39,61,1,0,0
ParlaMint-AT-en_1998-01-22-020-XX-NRSITZ-00108-meta.tsv,1998-01-22,1,0,0,0,0
ParlaMint-AT-en_1998-02-25-020-XX-NRSITZ-00109-meta.tsv,1998-02-25,35,46,1,0,0
ParlaMint-AT-en_1998-02-26-020-XX-NRSITZ-00110-meta.tsv,1998-02-26,37,50,0,0,0
ParlaMint-AT-en_1998-03-13-020-XX-NRSITZ-00111-meta.tsv,1998-03-13,9,12,1,0,0
ParlaMint-AT-en_1998-03-25-020-XX-NRSITZ-00112-meta.tsv,1998-03-25,18,34,1,0,0
ParlaMint-AT-en_1998-03-26-020-XX-NRSITZ-00113-meta.tsv,1998-03-26,30,51,1,0,0
ParlaMint-AT-en_1998-03-26-020-XX-NRSITZ-00114-meta.tsv,1998-03-26,6,5,0,0,0
ParlaMint-AT-en_1998-04-15-020-XX-NRSITZ-00115-meta.tsv,1998-04-15,24,42,0,0,0
ParlaMint-AT-en_1998-04-16-020-XX-NRSITZ-00116-meta.tsv,1998-04-16,23,52,1,0,0
ParlaMint-AT-en_1998-04-16-020-XX-NRSITZ-00117-meta.tsv,1998-04-16,1,0,0,0,0
ParlaMint-AT-en_1998-05-12-020-XX-NRSITZ-00118-meta.tsv,1998-05-12,17,22,0,0,0
ParlaMint-AT-en_1998-05-12-020-XX-NRSITZ-00119-meta.tsv,1998-05-12,24,28,0,0,0
ParlaMint-AT-en_1998-05-13-020-XX-NRSITZ-00120-meta.tsv,1998-05-13,29,41,2,0,0
ParlaMint-AT-en_1998-05-14-020-XX-NRSITZ-00121-meta.tsv,1998-05-14,22,35,0,0,0
ParlaMint-AT-en_1998-05-15-020-XX-NRSITZ-00122-meta.tsv,1998-05-15,32,40,3,0,0
ParlaMint-AT-en_1998-05-26-020-XX-NRSITZ-00123-meta.tsv,1998-05-26,39,50,1,0,0
ParlaMint-AT-en_1998-05-27-020-XX-NRSITZ-00124-meta.tsv,1998-05-27,17,43,0,0,0
ParlaMint-AT-en_1998-05-28-020-XX-NRSITZ-00125-meta.tsv,1998-05-28,28,31,1,0,0
ParlaMint-AT-en_1998-05-28-020-XX-NRSITZ-00126-meta.tsv,1998-05-28,1,0,0,0,0
ParlaMint-AT-en_1998-06-16-020-XX-NRSITZ-00127-meta.tsv,1998-06-16,17,25,0,0,0
ParlaMint-AT-en_1998-06-16-020-XX-NRSITZ-00128-meta.tsv,1998-06-16,26,32,0,0,0
ParlaMint-AT-en_1998-06-17-020-XX-NRSITZ-00129-meta.tsv,1998-06-17,41,53,2,0,0
ParlaMint-AT-en_1998-06-18-020-XX-NRSITZ-00130-meta.tsv,1998-06-18,30,36,0,0,0
ParlaMint-AT-en_1998-06-18-020-XX-NRSITZ-00131-meta.tsv,1998-06-18,1,0,0,0,0
ParlaMint-AT-en_1998-06-18-020-XX-NRSITZ-00132-meta.tsv,1998-06-18,1,0,0,0,0
ParlaMint-AT-en_1998-07-07-020-XX-NRSITZ-00133-meta.tsv,1998-07-07,42,64,2,0,0
ParlaMint-AT-en_1998-07-08-020-XX-NRSITZ-00134-meta.tsv,1998-07-08,29,54,2,0,0
ParlaMint-AT-en_1998-07-09-020-XX-NRSITZ-00135-meta.tsv,1998-07-09,39,45,1,0,0
ParlaMint-AT-en_1998-07-17-020-XX-NRSITZ-00136-meta.tsv,1998-07-17,15,22,1,0,0
ParlaMint-AT-en_1998-07-17-020-XX-NRSITZ-00137-meta.tsv,1998-07-17,15,24,0,0,0
ParlaMint-AT-en_1998-09-17-020-XX-NRSITZ-00138-meta.tsv,1998-09-17,25,45,0,0,0
ParlaMint-AT-en_1998-09-18-020-XX-NRSITZ-00139-meta.tsv,1998-09-18,30,54,2,0,0
ParlaMint-AT-en_1998-09-18-020-XX-NRSITZ-00140-meta.tsv,1998-09-18,1,0,0,0,0
ParlaMint-AT-en_1998-10-07-020-XX-NRSITZ-00141-meta.tsv,1998-10-07,24,45,1,0,0
ParlaMint-AT-en_1998-10-08-020-XX-NRSITZ-00142-meta.tsv,1998-10-08,35,54,1,0,0
ParlaMint-AT-en_1998-10-08-020-XX-NRSITZ-00143-meta.tsv,1998-10-08,1,0,0,0,0
ParlaMint-AT-en_1998-10-08-020-XX-NRSITZ-00144-meta.tsv,1998-10-08,1,0,0,0,0
ParlaMint-AT-en_1998-11-04-020-XX-NRSITZ-00145-meta.tsv,1998-11-04,38,42,1,0,0
ParlaMint-AT-en_1998-11-05-020-XX-NRSITZ-00146-meta.tsv,1998-11-05,33,51,1,0,0
ParlaMint-AT-en_1998-11-05-020-XX-NRSITZ-00147-meta.tsv,1998-11-05,1,0,0,0,0
ParlaMint-AT-en_1998-11-05-020-XX-NRSITZ-00148-meta.tsv,1998-11-05,1,0,0,0,0
ParlaMint-AT-en_1998-11-26-020-XX-NRSITZ-00149-meta.tsv,1998-11-26,32,52,1,0,0
ParlaMint-AT-en_1998-11-27-020-XX-NRSITZ-00150-meta.tsv,1998-11-27,27,38,0,0,0
ParlaMint-AT-en_1998-11-27-020-XX-NRSITZ-00151-meta.tsv,1998-11-27,3,7,0,0,0
ParlaMint-AT-en_1998-12-04-020-XX-NRSITZ-00152-meta.tsv,1998-12-04,43,55,0,0,0
ParlaMint-AT-en_1998-12-05-020-XX-NRSITZ-00153-meta.tsv,1998-12-05,1,0,0,0,0
ParlaMint-AT-en_1998-12-16-020-XX-NRSITZ-00154-meta.tsv,1998-12-16,33,58,2,0,0
ParlaMint-AT-en_1998-12-16-020-XX-NRSITZ-00155-meta.tsv,1998-12-16,1,0,0,0,0
ParlaMint-AT-en_1999-01-20-020-XX-NRSITZ-00156-meta.tsv,1999-01-20,39,60,1,0,0
ParlaMint-AT-en_1999-01-20-020-XX-NRSITZ-00157-meta.tsv,1999-01-20,1,0,0,0,0
ParlaMint-AT-en_1999-02-16-020-XX-NRSITZ-00158-meta.tsv,1999-02-16,14,20,0,0,0
ParlaMint-AT-en_1999-02-24-020-XX-NRSITZ-00159-meta.tsv,1999-02-24,33,58,2,0,0
ParlaMint-AT-en_1999-02-25-020-XX-NRSITZ-00160-meta.tsv,1999-02-25,15,19,0,0,0
ParlaMint-AT-en_1999-02-25-020-XX-NRSITZ-00161-meta.tsv,1999-02-25,30,53,0,0,0
ParlaMint-AT-en_1999-03-24-020-XX-NRSITZ-00162-meta.tsv,1999-03-24,31,58,0,0,0
ParlaMint-AT-en_1999-03-24-020-XX-NRSITZ-00163-meta.tsv,1999-03-24,1,0,0,0,0
ParlaMint-AT-en_1999-03-25-020-XX-NRSITZ-00164-meta.tsv,1999-03-25,32,45,3,0,0
ParlaMint-AT-en_1999-04-21-020-XX-NRSITZ-00165-meta.tsv,1999-04-21,38,50,3,0,0
ParlaMint-AT-en_1999-04-22-020-XX-NRSITZ-00166-meta.tsv,1999-04-22,37,57,1,0,0
ParlaMint-AT-en_1999-04-22-020-XX-NRSITZ-00167-meta.tsv,1999-04-22,1,0,0,0,0
ParlaMint-AT-en_1999-05-10-020-XX-NRSITZ-00168-meta.tsv,1999-05-10,11,19,1,0,0
ParlaMint-AT-en_1999-05-19-020-XX-NRSITZ-00169-meta.tsv,1999-05-19,41,55,2,0,0
ParlaMint-AT-en_1999-05-20-020-XX-NRSITZ-00170-meta.tsv,1999-05-20,1,0,0,0,0
ParlaMint-AT-en_1999-05-20-020-XX-NRSITZ-00171-meta.tsv,1999-05-20,36,61,1,0,0
ParlaMint-AT-en_1999-05-20-020-XX-NRSITZ-00172-meta.tsv,1999-05-20,1,0,0,0,0
ParlaMint-AT-en_1999-06-02-020-XX-NRSITZ-00173-meta.tsv,1999-06-02,8,22,0,0,0
ParlaMint-AT-en_1999-06-16-020-XX-NRSITZ-00174-meta.tsv,1999-06-16,38,59,2,0,0
ParlaMint-AT-en_1999-06-17-020-XX-NRSITZ-00175-meta.tsv,1999-06-17,40,56,2,0,0
ParlaMint-AT-en_1999-06-18-020-XX-NRSITZ-00176-meta.tsv,1999-06-18,34,69,3,0,0
ParlaMint-AT-en_1999-06-18-020-XX-NRSITZ-00177-meta.tsv,1999-06-18,1,0,0,0,0
ParlaMint-AT-en_1999-07-08-020-XX-NRSITZ-00178-meta.tsv,1999-07-08,15,23,0,0,0
ParlaMint-AT-en_1999-07-13-020-XX-NRSITZ-00179-meta.tsv,1999-07-13,39,51,1,0,0
ParlaMint-AT-en_1999-07-14-020-XX-NRSITZ-00180-meta.tsv,1999-07-14,33,53,3,0,0
ParlaMint-AT-en_1999-07-15-020-XX-NRSITZ-00181-meta.tsv,1999-07-15,39,53,0,0,0
ParlaMint-AT-en_1999-07-16-020-XX-NRSITZ-00182-meta.tsv,1999-07-16,31,41,0,0,0
ParlaMint-AT-en_1999-10-29-021-XXI-NRSITZ-00001-meta.tsv,1999-10-29,9,3,0,0,0
ParlaMint-AT-en_1999-11-18-021-XXI-NRSITZ-00002-meta.tsv,1999-11-18,15,42,3,0,0
ParlaMint-AT-en_1999-11-18-021-XXI-NRSITZ-00003-meta.tsv,1999-11-18,1,0,0,0,0
ParlaMint-AT-en_1999-12-15-021-XXI-NRSITZ-00004-meta.tsv,1999-12-15,24,48,1,0,0
ParlaMint-AT-en_1999-12-15-021-XXI-NRSITZ-00005-meta.tsv,1999-12-15,1,0,0,0,0
ParlaMint-AT-en_2000-01-26-021-XXI-NRSITZ-00006-meta.tsv,2000-01-26,29,64,2,0,0
ParlaMint-AT-en_2000-01-26-021-XXI-NRSITZ-00007-meta.tsv,2000-01-26,1,0,0,0,0
ParlaMint-AT-en_2000-02-08-021-XXI-NRSITZ-00008-meta.tsv,2000-02-08,10,19,1,0,0
ParlaMint-AT-en_2000-02-09-021-XXI-NRSITZ-00009-meta.tsv,2000-02-09,26,54,4,0,0
ParlaMint-AT-en_2000-02-10-021-XXI-NRSITZ-00010-meta.tsv,2000-02-10,1,0,0,0,0
ParlaMint-AT-en_2000-02-24-021-XXI-NRSITZ-00011-meta.tsv,2000-02-24,13,25,2,0,0
ParlaMint-AT-en_2000-03-01-021-XXI-NRSITZ-00012-meta.tsv,2000-03-01,23,55,3,0,0
ParlaMint-AT-en_2000-03-02-021-XXI-NRSITZ-00013-meta.tsv,2000-03-02,23,51,2,0,0
ParlaMint-AT-en_2000-03-02-021-XXI-NRSITZ-00014-meta.tsv,2000-03-02,1,0,0,0,0
ParlaMint-AT-en_2000-03-14-021-XXI-NRSITZ-00015-meta.tsv,2000-03-14,12,14,1,0,0
ParlaMint-AT-en_2000-03-21-021-XXI-NRSITZ-00016-meta.tsv,2000-03-21,18,53,5,0,0
ParlaMint-AT-en_2000-03-22-021-XXI-NRSITZ-00017-meta.tsv,2000-03-22,29,60,5,0,0
ParlaMint-AT-en_2000-03-22-021-XXI-NRSITZ-00018-meta.tsv,2000-03-22,1,0,0,0,0
ParlaMint-AT-en_2000-04-26-021-XXI-NRSITZ-00019-meta.tsv,2000-04-26,27,69,4,0,0
ParlaMint-AT-en_2000-04-27-021-XXI-NRSITZ-00020-meta.tsv,2000-04-27,25,61,6,0,0
ParlaMint-AT-en_2000-04-27-021-XXI-NRSITZ-00021-meta.tsv,2000-04-27,1,0,0,0,0
ParlaMint-AT-en_2000-05-10-021-XXI-NRSITZ-00022-meta.tsv,2000-05-10,22,46,4,0,0
ParlaMint-AT-en_2000-05-11-021-XXI-NRSITZ-00023-meta.tsv,2000-05-11,27,53,1,0,0
ParlaMint-AT-en_2000-05-12-021-XXI-NRSITZ-00024-meta.tsv,2000-05-12,16,45,4,0,0
ParlaMint-AT-en_2000-05-16-021-XXI-NRSITZ-00025-meta.tsv,2000-05-16,16,47,4,0,0
ParlaMint-AT-en_2000-05-17-021-XXI-NRSITZ-00026-meta.tsv,2000-05-17,11,20,1,0,0
ParlaMint-AT-en_2000-05-17-021-XXI-NRSITZ-00027-meta.tsv,2000-05-17,18,46,2,0,0
ParlaMint-AT-en_2000-05-18-021-XXI-NRSITZ-00028-meta.tsv,2000-05-18,28,46,6,0,0
ParlaMint-AT-en_2000-06-06-021-XXI-NRSITZ-00029-meta.tsv,2000-06-06,24,70,5,0,0
ParlaMint-AT-en_2000-06-07-021-XXI-NRSITZ-00030-meta.tsv,2000-06-07,30,63,7,0,0
ParlaMint-AT-en_2000-06-08-021-XXI-NRSITZ-00031-meta.tsv,2000-06-08,1,0,0,0,0
ParlaMint-AT-en_2000-07-05-021-XXI-NRSITZ-00032-meta.tsv,2000-07-05,31,60,9,0,0
ParlaMint-AT-en_2000-07-06-021-XXI-NRSITZ-00033-meta.tsv,2000-07-06,24,56,6,0,0
ParlaMint-AT-en_2000-07-07-021-XXI-NRSITZ-00034-meta.tsv,2000-07-07,15,51,4,0,0
ParlaMint-AT-en_2000-09-05-021-XXI-NRSITZ-00035-meta.tsv,2000-09-05,13,17,3,0,0
ParlaMint-AT-en_2000-09-20-021-XXI-NRSITZ-00036-meta.tsv,2000-09-20,19,66,6,0,0
ParlaMint-AT-en_2000-09-21-021-XXI-NRSITZ-00037-meta.tsv,2000-09-21,31,57,3,0,0
ParlaMint-AT-en_2000-09-21-021-XXI-NRSITZ-00038-meta.tsv,2000-09-21,1,0,0,0,0
ParlaMint-AT-en_2000-10-12-021-XXI-NRSITZ-00039-meta.tsv,2000-10-12,16,23,2,0,0
ParlaMint-AT-en_2000-10-18-021-XXI-NRSITZ-00040-meta.tsv,2000-10-18,19,72,6,0,0
ParlaMint-AT-en_2000-10-19-021-XXI-NRSITZ-00041-meta.tsv,2000-10-19,28,59,5,0,0
ParlaMint-AT-en_2000-10-19-021-XXI-NRSITZ-00042-meta.tsv,2000-10-19,1,0,0,0,0
ParlaMint-AT-en_2000-10-30-021-XXI-NRSITZ-00043-meta.tsv,2000-10-30,16,31,2,0,0
ParlaMint-AT-en_2000-11-22-021-XXI-NRSITZ-00044-meta.tsv,2000-11-22,26,70,4,0,0
ParlaMint-AT-en_2000-11-23-021-XXI-NRSITZ-00045-meta.tsv,2000-11-23,29,72,6,0,0
ParlaMint-AT-en_2000-11-24-021-XXI-NRSITZ-00046-meta.tsv,2000-11-24,18,54,5,0,0
ParlaMint-AT-en_2000-11-28-021-XXI-NRSITZ-00047-meta.tsv,2000-11-28,22,57,7,0,0
ParlaMint-AT-en_2000-11-29-021-XXI-NRSITZ-00048-meta.tsv,2000-11-29,27,55,2,0,0
ParlaMint-AT-en_2000-11-30-021-XXI-NRSITZ-00049-meta.tsv,2000-11-30,12,45,5,0,0
ParlaMint-AT-en_2000-12-05-021-XXI-NRSITZ-00050-meta.tsv,2000-12-05,28,67,5,0,0
ParlaMint-AT-en_2000-12-06-021-XXI-NRSITZ-00051-meta.tsv,2000-12-06,22,61,8,0,0
ParlaMint-AT-en_2000-12-14-021-XXI-NRSITZ-00052-meta.tsv,2000-12-14,23,62,5,0,0
ParlaMint-AT-en_2000-12-14-021-XXI-NRSITZ-00053-meta.tsv,2000-12-14,1,0,0,0,0
ParlaMint-AT-en_2001-01-18-021-XXI-NRSITZ-00054-meta.tsv,2001-01-18,8,17,3,0,0
ParlaMint-AT-en_2001-01-31-021-XXI-NRSITZ-00055-meta.tsv,2001-01-31,29,58,4,0,0
ParlaMint-AT-en_2001-02-01-021-XXI-NRSITZ-00056-meta.tsv,2001-02-01,28,73,6,0,0
ParlaMint-AT-en_2001-03-01-021-XXI-NRSITZ-00057-meta.tsv,2001-03-01,20,89,6,0,0
