Session,Date,Male,Female
ParlaMint-AT-en_1998-02-26-020-XX-NRSITZ-00110-meta.tsv,1998-02-26,64,23
ParlaMint-AT-en_1998-03-13-020-XX-NRSITZ-00111-meta.tsv,1998-03-13,15,7
ParlaMint-AT-en_1998-03-25-020-XX-NRSITZ-00112-meta.tsv,1998-03-25,41,12
ParlaMint-AT-en_1998-03-26-020-XX-NRSITZ-00113-meta.tsv,1998-03-26,56,26
ParlaMint-AT-en_1998-03-26-020-XX-NRSITZ-00114-meta.tsv,1998-03-26,6,5
ParlaMint-AT-en_1998-04-15-020-XX-NRSITZ-00115-meta.tsv,1998-04-15,49,17
ParlaMint-AT-en_1998-04-16-020-XX-NRSITZ-00116-meta.tsv,1998-04-16,44,32
ParlaMint-AT-en_1998-04-16-020-XX-NRSITZ-00117-meta.tsv,1998-04-16,1,0
ParlaMint-AT-en_1998-05-12-020-XX-NRSITZ-00118-meta.tsv,1998-05-12,32,7
ParlaMint-AT-en_1998-05-12-020-XX-NRSITZ-00119-meta.tsv,1998-05-12,33,19
ParlaMint-AT-en_1998-05-13-020-XX-NRSITZ-00120-meta.tsv,1998-05-13,52,20
ParlaMint-AT-en_1998-05-14-020-XX-NRSITZ-00121-meta.tsv,1998-05-14,34,23
ParlaMint-AT-en_1998-05-15-020-XX-NRSITZ-00122-meta.tsv,1998-05-15,60,15
ParlaMint-AT-en_1998-05-26-020-XX-NRSITZ-00123-meta.tsv,1998-05-26,64,26
ParlaMint-AT-en_1998-05-27-020-XX-NRSITZ-00124-meta.tsv,1998-05-27,42,18
ParlaMint-AT-en_1998-05-28-020-XX-NRSITZ-00125-meta.tsv,1998-05-28,44,16
ParlaMint-AT-en_1998-05-28-020-XX-NRSITZ-00126-meta.tsv,1998-05-28,1,0
ParlaMint-AT-en_1998-06-16-020-XX-NRSITZ-00127-meta.tsv,1998-06-16,38,4
ParlaMint-AT-en_1998-06-16-020-XX-NRSITZ-00128-meta.tsv,1998-06-16,39,19
ParlaMint-AT-en_1998-06-17-020-XX-NRSITZ-00129-meta.tsv,1998-06-17,79,17
ParlaMint-AT-en_1998-06-18-020-XX-NRSITZ-00130-meta.tsv,1998-06-18,55,11
ParlaMint-AT-en_1998-06-18-020-XX-NRSITZ-00131-meta.tsv,1998-06-18,1,0
ParlaMint-AT-en_1998-06-18-020-XX-NRSITZ-00132-meta.tsv,1998-06-18,1,0
ParlaMint-AT-en_1998-07-07-020-XX-NRSITZ-00133-meta.tsv,1998-07-07,72,36
ParlaMint-AT-en_1998-07-08-020-XX-NRSITZ-00134-meta.tsv,1998-07-08,70,15
ParlaMint-AT-en_1998-07-09-020-XX-NRSITZ-00135-meta.tsv,1998-07-09,64,21
ParlaMint-AT-en_1998-07-17-020-XX-NRSITZ-00136-meta.tsv,1998-07-17,29,9
ParlaMint-AT-en_1998-07-17-020-XX-NRSITZ-00137-meta.tsv,1998-07-17,27,12
ParlaMint-AT-en_1998-09-17-020-XX-NRSITZ-00138-meta.tsv,1998-09-17,49,21
ParlaMint-AT-en_1998-09-18-020-XX-NRSITZ-00139-meta.tsv,1998-09-18,62,24
ParlaMint-AT-en_1998-09-18-020-XX-NRSITZ-00140-meta.tsv,1998-09-18,1,0
ParlaMint-AT-en_1998-10-07-020-XX-NRSITZ-00141-meta.tsv,1998-10-07,51,19
ParlaMint-AT-en_1998-10-08-020-XX-NRSITZ-00142-meta.tsv,1998-10-08,63,27
ParlaMint-AT-en_1998-10-08-020-XX-NRSITZ-00143-meta.tsv,1998-10-08,1,0
ParlaMint-AT-en_1998-10-08-020-XX-NRSITZ-00144-meta.tsv,1998-10-08,1,0
ParlaMint-AT-en_1998-11-04-020-XX-NRSITZ-00145-meta.tsv,1998-11-04,64,17
ParlaMint-AT-en_1998-11-05-020-XX-NRSITZ-00146-meta.tsv,1998-11-05,65,20
ParlaMint-AT-en_1998-11-05-020-XX-NRSITZ-00147-meta.tsv,1998-11-05,1,0
ParlaMint-AT-en_1998-11-05-020-XX-NRSITZ-00148-meta.tsv,1998-11-05,1,0
ParlaMint-AT-en_1998-11-26-020-XX-NRSITZ-00149-meta.tsv,1998-11-26,59,26
ParlaMint-AT-en_1998-11-27-020-XX-NRSITZ-00150-meta.tsv,1998-11-27,56,9
ParlaMint-AT-en_1998-11-27-020-XX-NRSITZ-00151-meta.tsv,1998-11-27,9,1
ParlaMint-AT-en_1998-12-04-020-XX-NRSITZ-00152-meta.tsv,1998-12-04,70,28
ParlaMint-AT-en_1998-12-05-020-XX-NRSITZ-00153-meta.tsv,1998-12-05,1,0
ParlaMint-AT-en_1998-12-16-020-XX-NRSITZ-00154-meta.tsv,1998-12-16,68,25
ParlaMint-AT-en_1998-12-16-020-XX-NRSITZ-00155-meta.tsv,1998-12-16,1,0
ParlaMint-AT-en_1999-01-20-020-XX-NRSITZ-00156-meta.tsv,1999-01-20,69,31
ParlaMint-AT-en_1999-01-20-020-XX-NRSITZ-00157-meta.tsv,1999-01-20,1,0
ParlaMint-AT-en_1999-02-16-020-XX-NRSITZ-00158-meta.tsv,1999-02-16,25,9
ParlaMint-AT-en_1999-02-24-020-XX-NRSITZ-00159-meta.tsv,1999-02-24,70,23
ParlaMint-AT-en_1999-02-25-020-XX-NRSITZ-00160-meta.tsv,1999-02-25,22,12
ParlaMint-AT-en_1999-02-25-020-XX-NRSITZ-00161-meta.tsv,1999-02-25,53,30
ParlaMint-AT-en_1999-03-24-020-XX-NRSITZ-00162-meta.tsv,1999-03-24,63,26
ParlaMint-AT-en_1999-03-24-020-XX-NRSITZ-00163-meta.tsv,1999-03-24,1,0
ParlaMint-AT-en_1999-03-25-020-XX-NRSITZ-00164-meta.tsv,1999-03-25,66,14
ParlaMint-AT-en_1999-04-21-020-XX-NRSITZ-00165-meta.tsv,1999-04-21,68,23
ParlaMint-AT-en_1999-04-22-020-XX-NRSITZ-00166-meta.tsv,1999-04-22,64,31
ParlaMint-AT-en_1999-04-22-020-XX-NRSITZ-00167-meta.tsv,1999-04-22,1,0
ParlaMint-AT-en_1999-05-10-020-XX-NRSITZ-00168-meta.tsv,1999-05-10,24,7
ParlaMint-AT-en_1999-05-19-020-XX-NRSITZ-00169-meta.tsv,1999-05-19,70,28
ParlaMint-AT-en_1999-05-20-020-XX-NRSITZ-00170-meta.tsv,1999-05-20,1,0
ParlaMint-AT-en_1999-05-20-020-XX-NRSITZ-00171-meta.tsv,1999-05-20,69,29
ParlaMint-AT-en_1999-05-20-020-XX-NRSITZ-00172-meta.tsv,1999-05-20,1,0
ParlaMint-AT-en_1999-06-02-020-XX-NRSITZ-00173-meta.tsv,1999-06-02,24,6
ParlaMint-AT-en_1999-06-16-020-XX-NRSITZ-00174-meta.tsv,1999-06-16,63,36
ParlaMint-AT-en_1999-06-17-020-XX-NRSITZ-00175-meta.tsv,1999-06-17,77,21
ParlaMint-AT-en_1999-06-18-020-XX-NRSITZ-00176-meta.tsv,1999-06-18,68,38
ParlaMint-AT-en_1999-06-18-020-XX-NRSITZ-00177-meta.tsv,1999-06-18,1,0
ParlaMint-AT-en_1999-07-08-020-XX-NRSITZ-00178-meta.tsv,1999-07-08,19,19
ParlaMint-AT-en_1999-07-13-020-XX-NRSITZ-00179-meta.tsv,1999-07-13,68,23
ParlaMint-AT-en_1999-07-14-020-XX-NRSITZ-00180-meta.tsv,1999-07-14,61,28
ParlaMint-AT-en_1999-07-15-020-XX-NRSITZ-00181-meta.tsv,1999-07-15,75,17
ParlaMint-AT-en_1999-07-16-020-XX-NRSITZ-00182-meta.tsv,1999-07-16,47,25
ParlaMint-AT-en_1999-10-29-021-XXI-NRSITZ-00001-meta.tsv,1999-10-29,9,3
ParlaMint-AT-en_1999-11-18-021-XXI-NRSITZ-00002-meta.tsv,1999-11-18,42,18
ParlaMint-AT-en_1999-11-18-021-XXI-NRSITZ-00003-meta.tsv,1999-11-18,1,0
ParlaMint-AT-en_1999-12-15-021-XXI-NRSITZ-00004-meta.tsv,1999-12-15,53,20
ParlaMint-AT-en_1999-12-15-021-XXI-NRSITZ-00005-meta.tsv,1999-12-15,1,0
ParlaMint-AT-en_2000-01-26-021-XXI-NRSITZ-00006-meta.tsv,2000-01-26,69,26
ParlaMint-AT-en_2000-01-26-021-XXI-NRSITZ-00007-meta.tsv,2000-01-26,1,0
ParlaMint-AT-en_2000-02-08-021-XXI-NRSITZ-00008-meta.tsv,2000-02-08,21,9
ParlaMint-AT-en_2000-02-09-021-XXI-NRSITZ-00009-meta.tsv,2000-02-09,58,26
ParlaMint-AT-en_2000-02-10-021-XXI-NRSITZ-00010-meta.tsv,2000-02-10,1,0
ParlaMint-AT-en_2000-02-24-021-XXI-NRSITZ-00011-meta.tsv,2000-02-24,36,4
ParlaMint-AT-en_2000-03-01-021-XXI-NRSITZ-00012-meta.tsv,2000-03-01,60,21
ParlaMint-AT-en_2000-03-02-021-XXI-NRSITZ-00013-meta.tsv,2000-03-02,55,21
ParlaMint-AT-en_2000-03-02-021-XXI-NRSITZ-00014-meta.tsv,2000-03-02,1,0
ParlaMint-AT-en_2000-03-14-021-XXI-NRSITZ-00015-meta.tsv,2000-03-14,23,4
ParlaMint-AT-en_2000-03-21-021-XXI-NRSITZ-00016-meta.tsv,2000-03-21,50,26
ParlaMint-AT-en_2000-03-22-021-XXI-NRSITZ-00017-meta.tsv,2000-03-22,69,25
ParlaMint-AT-en_2000-03-22-021-XXI-NRSITZ-00018-meta.tsv,2000-03-22,1,0
ParlaMint-AT-en_2000-04-26-021-XXI-NRSITZ-00019-meta.tsv,2000-04-26,75,25
ParlaMint-AT-en_2000-04-27-021-XXI-NRSITZ-00020-meta.tsv,2000-04-27,66,26
ParlaMint-AT-en_2000-04-27-021-XXI-NRSITZ-00021-meta.tsv,2000-04-27,1,0
ParlaMint-AT-en_2000-05-10-021-XXI-NRSITZ-00022-meta.tsv,2000-05-10,47,25
ParlaMint-AT-en_2000-05-11-021-XXI-NRSITZ-00023-meta.tsv,2000-05-11,63,18
ParlaMint-AT-en_2000-05-12-021-XXI-NRSITZ-00024-meta.tsv,2000-05-12,46,19
ParlaMint-AT-en_2000-05-16-021-XXI-NRSITZ-00025-meta.tsv,2000-05-16,45,22
ParlaMint-AT-en_2000-05-17-021-XXI-NRSITZ-00026-meta.tsv,2000-05-17,25,7
ParlaMint-AT-en_2000-05-17-021-XXI-NRSITZ-00027-meta.tsv,2000-05-17,53,13
ParlaMint-AT-en_2000-05-18-021-XXI-NRSITZ-00028-meta.tsv,2000-05-18,54,26
ParlaMint-AT-en_2000-06-06-021-XXI-NRSITZ-00029-meta.tsv,2000-06-06,70,29
ParlaMint-AT-en_2000-06-07-021-XXI-NRSITZ-00030-meta.tsv,2000-06-07,74,26
ParlaMint-AT-en_2000-06-08-021-XXI-NRSITZ-00031-meta.tsv,2000-06-08,1,0
ParlaMint-AT-en_2000-07-05-021-XXI-NRSITZ-00032-meta.tsv,2000-07-05,74,26
ParlaMint-AT-en_2000-07-06-021-XXI-NRSITZ-00033-meta.tsv,2000-07-06,71,15
ParlaMint-AT-en_2000-07-07-021-XXI-NRSITZ-00034-meta.tsv,2000-07-07,50,20
ParlaMint-AT-en_2000-09-05-021-XXI-NRSITZ-00035-meta.tsv,2000-09-05,26,7
ParlaMint-AT-en_2000-09-20-021-XXI-NRSITZ-00036-meta.tsv,2000-09-20,58,33
ParlaMint-AT-en_2000-09-21-021-XXI-NRSITZ-00037-meta.tsv,2000-09-21,63,28
ParlaMint-AT-en_2000-09-21-021-XXI-NRSITZ-00038-meta.tsv,2000-09-21,1,0
ParlaMint-AT-en_2000-10-12-021-XXI-NRSITZ-00039-meta.tsv,2000-10-12,34,7
ParlaMint-AT-en_2000-10-18-021-XXI-NRSITZ-00040-meta.tsv,2000-10-18,71,26
ParlaMint-AT-en_2000-10-19-021-XXI-NRSITZ-00041-meta.tsv,2000-10-19,64,28
ParlaMint-AT-en_2000-10-19-021-XXI-NRSITZ-00042-meta.tsv,2000-10-19,1,0
ParlaMint-AT-en_2000-10-30-021-XXI-NRSITZ-00043-meta.tsv,2000-10-30,36,13
ParlaMint-AT-en_2000-11-22-021-XXI-NRSITZ-00044-meta.tsv,2000-11-22,75,25
ParlaMint-AT-en_2000-11-23-021-XXI-NRSITZ-00045-meta.tsv,2000-11-23,80,27
ParlaMint-AT-en_2000-11-24-021-XXI-NRSITZ-00046-meta.tsv,2000-11-24,58,19
ParlaMint-AT-en_2000-11-28-021-XXI-NRSITZ-00047-meta.tsv,2000-11-28,62,24
ParlaMint-AT-en_2000-11-29-021-XXI-NRSITZ-00048-meta.tsv,2000-11-29,59,25
ParlaMint-AT-en_2000-11-30-021-XXI-NRSITZ-00049-meta.tsv,2000-11-30,39,23
ParlaMint-AT-en_2000-12-05-021-XXI-NRSITZ-00050-meta.tsv,2000-12-05,70,30
ParlaMint-AT-en_2000-12-06-021-XXI-NRSITZ-00051-meta.tsv,2000-12-06,72,19
ParlaMint-AT-en_2000-12-14-021-XXI-NRSITZ-00052-meta.tsv,2000-12-14,73,17
ParlaMint-AT-en_2000-12-14-021-XXI-NRSITZ-00053-meta.tsv,2000-12-14,1,0
ParlaMint-AT-en_2001-01-18-021-XXI-NRSITZ-00054-meta.tsv,2001-01-18,23,5
ParlaMint-AT-en_2001-01-31-021-XXI-NRSITZ-00055-meta.tsv,2001-01-31,59,32
ParlaMint-AT-en_2001-02-01-021-XXI-NRSITZ-00056-meta.tsv,2001-02-01,73,34
ParlaMint-AT-en_2001-03-01-021-XXI-NRSITZ-00057-meta.tsv,2001-03-01,80,35
ParlaMint-AT-en_2001-03-02-021-XXI-NRSITZ-00058-meta.tsv,2001-03-02,68,20
ParlaMint-AT-en_2001-03-12-021-XXI-NRSITZ-00059-meta.tsv,2001-03-12,17,8
ParlaMint-AT-en_2001-03-20-021-XXI-NRSITZ-00060-meta.tsv,2001-03-20,29,8
ParlaMint-AT-en_2001-03-27-021-XXI-NRSITZ-00061-meta.tsv,2001-03-27,49,20
ParlaMint-AT-en_2001-03-28-021-XXI-NRSITZ-00062-meta.tsv,2001-03-28,70,30
ParlaMint-AT-en_2001-03-29-021-XXI-NRSITZ-00063-meta.tsv,2001-03-29,57,24
ParlaMint-AT-en_2001-03-30-021-XXI-NRSITZ-00064-meta.tsv,2001-03-30,58,23
ParlaMint-AT-en_2001-04-02-021-XXI-NRSITZ-00065-meta.tsv,2001-04-02,23,10
ParlaMint-AT-en_2001-04-02-021-XXI-NRSITZ-00066-meta.tsv,2001-04-02,41,19
ParlaMint-AT-en_2001-04-03-021-XXI-NRSITZ-00067-meta.tsv,2001-04-03,66,19
ParlaMint-AT-en_2001-04-04-021-XXI-NRSITZ-00068-meta.tsv,2001-04-04,53,29
ParlaMint-AT-en_2001-05-10-021-XXI-NRSITZ-00069-meta.tsv,2001-05-10,68,32
ParlaMint-AT-en_2001-05-11-021-XXI-NRSITZ-00070-meta.tsv,2001-05-11,52,23
ParlaMint-AT-en_2001-06-06-021-XXI-NRSITZ-00071-meta.tsv,2001-06-06,67,21
ParlaMint-AT-en_2001-06-07-021-XXI-NRSITZ-00072-meta.tsv,2001-06-07,57,32
ParlaMint-AT-en_2001-06-07-021-XXI-NRSITZ-00073-meta.tsv,2001-06-07,1,0
ParlaMint-AT-en_2001-07-04-021-XXI-NRSITZ-00074-meta.tsv,2001-07-04,60,28
ParlaMint-AT-en_2001-07-05-021-XXI-NRSITZ-00075-meta.tsv,2001-07-05,74,28
ParlaMint-AT-en_2001-07-06-021-XXI-NRSITZ-00076-meta.tsv,2001-07-06,56,22
ParlaMint-AT-en_2001-09-26-021-XXI-NRSITZ-00077-meta.tsv,2001-09-26,47,17
ParlaMint-AT-en_2001-09-26-021-XXI-NRSITZ-00078-meta.tsv,2001-09-26,1,0
ParlaMint-AT-en_2001-09-26-021-XXI-NRSITZ-00079-meta.tsv,2001-09-26,4,1
ParlaMint-AT-en_2001-10-23-021-XXI-NRSITZ-00080-meta.tsv,2001-10-23,66,29
ParlaMint-AT-en_2001-10-24-021-XXI-NRSITZ-00081-meta.tsv,2001-10-24,55,17
ParlaMint-AT-en_2001-10-24-021-XXI-NRSITZ-00082-meta.tsv,2001-10-24,1,0
ParlaMint-AT-en_2001-11-21-021-XXI-NRSITZ-00083-meta.tsv,2001-11-21,72,31
ParlaMint-AT-en_2001-11-22-021-XXI-NRSITZ-00084-meta.tsv,2001-11-22,74,34
ParlaMint-AT-en_2001-11-23-021-XXI-NRSITZ-00085-meta.tsv,2001-11-23,60,24
