Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2016-12-01-tweedekamer-6	ParlaMint-NL_2016-12-01-tweedekamer-6.u1	Report of the meeting of the Dutch Lower House, Meeting 30, Session 6 (2016-12-01)	2016-12-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 30	Sitting 2016-12-01	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-12-01-tweedekamer-6	ParlaMint-NL_2016-12-01-tweedekamer-6.u12	Report of the meeting of the Dutch Lower House, Meeting 30, Session 6 (2016-12-01)	2016-12-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 30	Sitting 2016-12-01	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-12-01-tweedekamer-6	ParlaMint-NL_2016-12-01-tweedekamer-6.u13	Report of the meeting of the Dutch Lower House, Meeting 30, Session 6 (2016-12-01)	2016-12-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 30	Sitting 2016-12-01	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	LindaVoortman	Voortman, Linda	F	1979	
ParlaMint-NL-en_2016-12-01-tweedekamer-6	ParlaMint-NL_2016-12-01-tweedekamer-6.u14	Report of the meeting of the Dutch Lower House, Meeting 30, Session 6 (2016-12-01)	2016-12-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 30	Sitting 2016-12-01	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-12-01-tweedekamer-6	ParlaMint-NL_2016-12-01-tweedekamer-6.u15	Report of the meeting of the Dutch Lower House, Meeting 30, Session 6 (2016-12-01)	2016-12-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 30	Sitting 2016-12-01	-	Reference	English	Regular	notMP	notMinister	CDA	Christen-Democratisch Appèl	-	Centre to centre-right	MadeleinevanToorenburg	van Toorenburg, Madeleine	F	1968	
ParlaMint-NL-en_2016-12-01-tweedekamer-6	ParlaMint-NL_2016-12-01-tweedekamer-6.u16	Report of the meeting of the Dutch Lower House, Meeting 30, Session 6 (2016-12-01)	2016-12-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 30	Sitting 2016-12-01	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-12-01-tweedekamer-6	ParlaMint-NL_2016-12-01-tweedekamer-6.u17	Report of the meeting of the Dutch Lower House, Meeting 30, Session 6 (2016-12-01)	2016-12-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 30	Sitting 2016-12-01	-	Reference	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SjoerdPotters	Potters, Sjoerd	M	1974	
ParlaMint-NL-en_2016-12-01-tweedekamer-6	ParlaMint-NL_2016-12-01-tweedekamer-6.u18	Report of the meeting of the Dutch Lower House, Meeting 30, Session 6 (2016-12-01)	2016-12-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 30	Sitting 2016-12-01	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-12-01-tweedekamer-6	ParlaMint-NL_2016-12-01-tweedekamer-6.u19	Report of the meeting of the Dutch Lower House, Meeting 30, Session 6 (2016-12-01)	2016-12-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 30	Sitting 2016-12-01	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	RikGrashoff	Grashoff, Rik	M	1961	
ParlaMint-NL-en_2016-12-01-tweedekamer-6	ParlaMint-NL_2016-12-01-tweedekamer-6.u20	Report of the meeting of the Dutch Lower House, Meeting 30, Session 6 (2016-12-01)	2016-12-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 30	Sitting 2016-12-01	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-12-01-tweedekamer-6	ParlaMint-NL_2016-12-01-tweedekamer-6.u21	Report of the meeting of the Dutch Lower House, Meeting 30, Session 6 (2016-12-01)	2016-12-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 30	Sitting 2016-12-01	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	TomLeenders	Leenders, Tom	M	-	
ParlaMint-NL-en_2016-12-01-tweedekamer-6	ParlaMint-NL_2016-12-01-tweedekamer-6.u22	Report of the meeting of the Dutch Lower House, Meeting 30, Session 6 (2016-12-01)	2016-12-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 30	Sitting 2016-12-01	-	Reference	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HelmaLodders	Lodders, Helma	F	1968	
ParlaMint-NL-en_2016-12-01-tweedekamer-6	ParlaMint-NL_2016-12-01-tweedekamer-6.u23	Report of the meeting of the Dutch Lower House, Meeting 30, Session 6 (2016-12-01)	2016-12-01	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 30	Sitting 2016-12-01	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
