Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2016-12-20-tweedekamer-2	ParlaMint-NL_2016-12-20-tweedekamer-2.u1	Report of the meeting of the Dutch Lower House, Meeting 37, Session 2 (2016-12-20)	2016-12-20	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 37	Sitting 2016-12-20	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-12-20-tweedekamer-2	ParlaMint-NL_2016-12-20-tweedekamer-2.u12	Report of the meeting of the Dutch Lower House, Meeting 37, Session 2 (2016-12-20)	2016-12-20	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 37	Sitting 2016-12-20	-	Reference	English	Regular	notMP	Minister	PvdA	Partij van de Arbeid	Coalition	Centre-left	LodewijkAsscher	Asscher, Lodewijk	M	1974	
ParlaMint-NL-en_2016-12-20-tweedekamer-2	ParlaMint-NL_2016-12-20-tweedekamer-2.u13	Report of the meeting of the Dutch Lower House, Meeting 37, Session 2 (2016-12-20)	2016-12-20	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 37	Sitting 2016-12-20	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-12-20-tweedekamer-2	ParlaMint-NL_2016-12-20-tweedekamer-2.u14	Report of the meeting of the Dutch Lower House, Meeting 37, Session 2 (2016-12-20)	2016-12-20	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 37	Sitting 2016-12-20	-	Reference	English	Regular	MP	notMinister	SP	Socialistische Partij	Opposition	Left	SadetKarabulut	Karabulut, Sadet	F	1975	
ParlaMint-NL-en_2016-12-20-tweedekamer-2	ParlaMint-NL_2016-12-20-tweedekamer-2.u15	Report of the meeting of the Dutch Lower House, Meeting 37, Session 2 (2016-12-20)	2016-12-20	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 37	Sitting 2016-12-20	-	Reference	English	Regular	notMP	Minister	PvdA	Partij van de Arbeid	Coalition	Centre-left	LodewijkAsscher	Asscher, Lodewijk	M	1974	
ParlaMint-NL-en_2016-12-20-tweedekamer-2	ParlaMint-NL_2016-12-20-tweedekamer-2.u16	Report of the meeting of the Dutch Lower House, Meeting 37, Session 2 (2016-12-20)	2016-12-20	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 37	Sitting 2016-12-20	-	Reference	English	Regular	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	AhmedMarcouch	Marcouch, Ahmed	M	1969	
ParlaMint-NL-en_2016-12-20-tweedekamer-2	ParlaMint-NL_2016-12-20-tweedekamer-2.u17	Report of the meeting of the Dutch Lower House, Meeting 37, Session 2 (2016-12-20)	2016-12-20	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 37	Sitting 2016-12-20	-	Reference	English	Regular	notMP	Minister	PvdA	Partij van de Arbeid	Coalition	Centre-left	LodewijkAsscher	Asscher, Lodewijk	M	1974	
ParlaMint-NL-en_2016-12-20-tweedekamer-2	ParlaMint-NL_2016-12-20-tweedekamer-2.u18	Report of the meeting of the Dutch Lower House, Meeting 37, Session 2 (2016-12-20)	2016-12-20	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 37	Sitting 2016-12-20	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-12-20-tweedekamer-2	ParlaMint-NL_2016-12-20-tweedekamer-2.u19	Report of the meeting of the Dutch Lower House, Meeting 37, Session 2 (2016-12-20)	2016-12-20	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 37	Sitting 2016-12-20	-	Reference	English	Regular	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	AhmedMarcouch	Marcouch, Ahmed	M	1969	
ParlaMint-NL-en_2016-12-20-tweedekamer-2	ParlaMint-NL_2016-12-20-tweedekamer-2.u20	Report of the meeting of the Dutch Lower House, Meeting 37, Session 2 (2016-12-20)	2016-12-20	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 37	Sitting 2016-12-20	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-12-20-tweedekamer-2	ParlaMint-NL_2016-12-20-tweedekamer-2.u21	Report of the meeting of the Dutch Lower House, Meeting 37, Session 2 (2016-12-20)	2016-12-20	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 37	Sitting 2016-12-20	-	Reference	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	MalikAzmani	Azmani, Malik	M	1976	
ParlaMint-NL-en_2016-12-20-tweedekamer-2	ParlaMint-NL_2016-12-20-tweedekamer-2.u22	Report of the meeting of the Dutch Lower House, Meeting 37, Session 2 (2016-12-20)	2016-12-20	Lower house	Meeting of the 28th Tweede Kamer	Session 2	Meeting 37	Sitting 2016-12-20	-	Reference	English	Regular	notMP	Minister	PvdA	Partij van de Arbeid	Coalition	Centre-left	LodewijkAsscher	Asscher, Lodewijk	M	1974	
