Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2016-02-09-tweedekamer-7	ParlaMint-NL_2016-02-09-tweedekamer-7.u1	Report of the meeting of the Dutch Lower House, Meeting 52, Session 7 (2016-02-09)	2016-02-09	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 52	Sitting 2016-02-09	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-02-09-tweedekamer-7	ParlaMint-NL_2016-02-09-tweedekamer-7.u12	Report of the meeting of the Dutch Lower House, Meeting 52, Session 7 (2016-02-09)	2016-02-09	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 52	Sitting 2016-02-09	-	Reference	English	Regular	MP	notMinister	Van Vliet	Fractie Van Vliet	-	-	RolandvanVliet	van Vliet, Roland	M	1969	
ParlaMint-NL-en_2016-02-09-tweedekamer-7	ParlaMint-NL_2016-02-09-tweedekamer-7.u13	Report of the meeting of the Dutch Lower House, Meeting 52, Session 7 (2016-02-09)	2016-02-09	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 52	Sitting 2016-02-09	-	Reference	English	Regular	MP	notMinister	CU	ChristenUnie	Opposition	Centre-right	CarolaSchouten	Schouten, Carola	F	1977	
ParlaMint-NL-en_2016-02-09-tweedekamer-7	ParlaMint-NL_2016-02-09-tweedekamer-7.u14	Report of the meeting of the Dutch Lower House, Meeting 52, Session 7 (2016-02-09)	2016-02-09	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 52	Sitting 2016-02-09	-	Reference	English	Regular	MP	notMinister	D66	Democraten 66	Opposition	Centre	WouterKoolmees	Koolmees, Wouter	M	1977	
ParlaMint-NL-en_2016-02-09-tweedekamer-7	ParlaMint-NL_2016-02-09-tweedekamer-7.u15	Report of the meeting of the Dutch Lower House, Meeting 52, Session 7 (2016-02-09)	2016-02-09	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 52	Sitting 2016-02-09	-	Reference	English	Regular	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	AlbertdeVries	de Vries, Albert	M	1955	
ParlaMint-NL-en_2016-02-09-tweedekamer-7	ParlaMint-NL_2016-02-09-tweedekamer-7.u16	Report of the meeting of the Dutch Lower House, Meeting 52, Session 7 (2016-02-09)	2016-02-09	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 52	Sitting 2016-02-09	-	Reference	English	Regular	notMP	notMinister	SGP	Staatkundig Gereformeerde Partij	Opposition	Right	RoelofBisschop	Bisschop, Roelof	M	1956	
ParlaMint-NL-en_2016-02-09-tweedekamer-7	ParlaMint-NL_2016-02-09-tweedekamer-7.u17	Report of the meeting of the Dutch Lower House, Meeting 52, Session 7 (2016-02-09)	2016-02-09	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 52	Sitting 2016-02-09	-	Reference	English	Regular	MP	notMinister	CDA	Christen-Democratisch Appèl	-	Centre to centre-right	ErikRonnes	Ronnes, Erik	M	1967	
ParlaMint-NL-en_2016-02-09-tweedekamer-7	ParlaMint-NL_2016-02-09-tweedekamer-7.u18	Report of the meeting of the Dutch Lower House, Meeting 52, Session 7 (2016-02-09)	2016-02-09	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 52	Sitting 2016-02-09	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	LiesbethvanTongeren	van Tongeren, Liesbeth	F	1958	
ParlaMint-NL-en_2016-02-09-tweedekamer-7	ParlaMint-NL_2016-02-09-tweedekamer-7.u19	Report of the meeting of the Dutch Lower House, Meeting 52, Session 7 (2016-02-09)	2016-02-09	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 52	Sitting 2016-02-09	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2016-02-09-tweedekamer-7	ParlaMint-NL_2016-02-09-tweedekamer-7.u20	Report of the meeting of the Dutch Lower House, Meeting 52, Session 7 (2016-02-09)	2016-02-09	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 52	Sitting 2016-02-09	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	BarryMadlener	Madlener, Barry	M	1969	
ParlaMint-NL-en_2016-02-09-tweedekamer-7	ParlaMint-NL_2016-02-09-tweedekamer-7.u21	Report of the meeting of the Dutch Lower House, Meeting 52, Session 7 (2016-02-09)	2016-02-09	Lower house	Meeting of the 28th Tweede Kamer	Session 7	Meeting 52	Sitting 2016-02-09	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
