Session,Date,Male,Female
ParlaMint-LV-en_2015-03-26-PT12-292-meta.tsv,2015-03-26,29,8
ParlaMint-LV-en_2015-04-16-PT12-293-meta.tsv,2015-04-16,2,1
ParlaMint-LV-en_2015-04-23-PT12-294-meta.tsv,2015-04-23,6,2
ParlaMint-LV-en_2015-04-23-PT12-295-meta.tsv,2015-04-23,36,8
ParlaMint-LV-en_2015-04-30-PT12-296-meta.tsv,2015-04-30,16,3
ParlaMint-LV-en_2015-04-30-PT12-297-meta.tsv,2015-04-30,22,4
ParlaMint-LV-en_2015-05-04-PT12-298-meta.tsv,2015-05-04,3,3
ParlaMint-LV-en_2015-05-07-PT12-299-meta.tsv,2015-05-07,17,1
ParlaMint-LV-en_2015-05-14-PT12-300-meta.tsv,2015-05-14,7,3
ParlaMint-LV-en_2015-05-21-PT12-301-meta.tsv,2015-05-21,18,3
ParlaMint-LV-en_2015-05-28-PT12-302-meta.tsv,2015-05-28,25,6
ParlaMint-LV-en_2015-06-03-PT12-303-meta.tsv,2015-06-03,11,3
ParlaMint-LV-en_2015-06-04-PT12-304-meta.tsv,2015-06-04,17,6
ParlaMint-LV-en_2015-06-11-PT12-309-meta.tsv,2015-06-11,15,5
ParlaMint-LV-en_2015-06-18-PT12-311-meta.tsv,2015-06-18,37,11
ParlaMint-LV-en_2015-07-08-PT12-312-meta.tsv,2015-07-08,1,1
ParlaMint-LV-en_2015-07-08-PT12-313-meta.tsv,2015-07-08,15,7
ParlaMint-LV-en_2015-07-09-PT12-314-meta.tsv,2015-07-09,3,1
ParlaMint-LV-en_2015-09-03-PT12-315-meta.tsv,2015-09-03,18,4
ParlaMint-LV-en_2015-09-10-PT12-316-meta.tsv,2015-09-10,18,2
ParlaMint-LV-en_2015-09-17-PT12-317-meta.tsv,2015-09-17,22,7
ParlaMint-LV-en_2015-09-24-PT12-318-meta.tsv,2015-09-24,17,5
ParlaMint-LV-en_2015-10-01-PT12-320-meta.tsv,2015-10-01,22,8
ParlaMint-LV-en_2015-10-08-PT12-321-meta.tsv,2015-10-08,27,8
ParlaMint-LV-en_2015-10-15-PT12-322-meta.tsv,2015-10-15,13,3
ParlaMint-LV-en_2015-10-22-PT12-324-meta.tsv,2015-10-22,23,2
ParlaMint-LV-en_2015-10-29-PT12-325-meta.tsv,2015-10-29,25,8
ParlaMint-LV-en_2015-11-03-PT12-326-meta.tsv,2015-11-03,10,5
ParlaMint-LV-en_2015-11-05-PT12-327-meta.tsv,2015-11-05,26,2
ParlaMint-LV-en_2015-11-12-PT12-329-meta.tsv,2015-11-12,11,4
ParlaMint-LV-en_2015-11-18-PT12-330-meta.tsv,2015-11-18,1,1
ParlaMint-LV-en_2015-11-19-PT12-331-meta.tsv,2015-11-19,18,7
ParlaMint-LV-en_2015-11-26-PT12-332-meta.tsv,2015-11-26,17,5
ParlaMint-LV-en_2015-11-30-PT12-333-meta.tsv,2015-11-30,29,11
ParlaMint-LV-en_2015-12-03-PT12-335-meta.tsv,2015-12-03,23,4
ParlaMint-LV-en_2015-12-10-PT12-336-meta.tsv,2015-12-10,17,5
ParlaMint-LV-en_2015-12-17-PT12-337-meta.tsv,2015-12-17,32,5
ParlaMint-LV-en_2016-01-14-PT12-338-meta.tsv,2016-01-14,14,6
ParlaMint-LV-en_2016-01-21-PT12-339-meta.tsv,2016-01-21,23,6
ParlaMint-LV-en_2016-01-26-PT12-340-meta.tsv,2016-01-26,19,4
ParlaMint-LV-en_2016-01-28-PT12-341-meta.tsv,2016-01-28,14,3
ParlaMint-LV-en_2016-02-04-PT12-342-meta.tsv,2016-02-04,16,5
ParlaMint-LV-en_2016-02-11-PT12-344-meta.tsv,2016-02-11,11,5
ParlaMint-LV-en_2016-02-11-PT12-345-meta.tsv,2016-02-11,16,4
ParlaMint-LV-en_2016-02-11-PT12-346-meta.tsv,2016-02-11,2,1
ParlaMint-LV-en_2016-02-18-PT12-347-meta.tsv,2016-02-18,6,4
ParlaMint-LV-en_2016-02-18-PT12-348-meta.tsv,2016-02-18,17,4
ParlaMint-LV-en_2016-02-25-PT12-349-meta.tsv,2016-02-25,14,3
ParlaMint-LV-en_2016-03-03-PT12-350-meta.tsv,2016-03-03,23,8
ParlaMint-LV-en_2016-03-10-PT12-352-meta.tsv,2016-03-10,23,4
ParlaMint-LV-en_2016-03-17-PT12-353-meta.tsv,2016-03-17,18,2
ParlaMint-LV-en_2016-03-31-PT12-355-meta.tsv,2016-03-31,19,6
ParlaMint-LV-en_2016-03-31-PT12-356-meta.tsv,2016-03-31,1,1
ParlaMint-LV-en_2016-04-07-PT12-357-meta.tsv,2016-04-07,14,4
ParlaMint-LV-en_2016-04-14-PT12-358-meta.tsv,2016-04-14,23,5
ParlaMint-LV-en_2016-04-21-PT12-359-meta.tsv,2016-04-21,22,7
ParlaMint-LV-en_2016-04-28-PT12-360-meta.tsv,2016-04-28,21,5
ParlaMint-LV-en_2016-05-04-PT12-361-meta.tsv,2016-05-04,1,1
ParlaMint-LV-en_2016-05-05-PT12-362-meta.tsv,2016-05-05,22,4
ParlaMint-LV-en_2016-05-12-PT12-364-meta.tsv,2016-05-12,22,2
ParlaMint-LV-en_2016-05-19-PT12-365-meta.tsv,2016-05-19,21,7
ParlaMint-LV-en_2016-05-26-PT12-366-meta.tsv,2016-05-26,23,5
ParlaMint-LV-en_2016-06-02-PT12-368-meta.tsv,2016-06-02,20,7
ParlaMint-LV-en_2016-06-09-PT12-370-meta.tsv,2016-06-09,31,6
ParlaMint-LV-en_2016-06-16-PT12-371-meta.tsv,2016-06-16,42,9
ParlaMint-LV-en_2016-09-08-PT12-373-meta.tsv,2016-09-08,17,5
ParlaMint-LV-en_2016-09-15-PT12-374-meta.tsv,2016-09-15,23,9
ParlaMint-LV-en_2016-09-22-PT12-375-meta.tsv,2016-09-22,26,6
ParlaMint-LV-en_2016-09-29-PT12-376-meta.tsv,2016-09-29,11,6
ParlaMint-LV-en_2016-10-06-PT12-378-meta.tsv,2016-10-06,22,6
ParlaMint-LV-en_2016-10-13-PT12-379-meta.tsv,2016-10-13,14,5
ParlaMint-LV-en_2016-10-20-PT12-380-meta.tsv,2016-10-20,8,2
ParlaMint-LV-en_2016-10-20-PT12-381-meta.tsv,2016-10-20,11,2
ParlaMint-LV-en_2016-10-27-PT12-382-meta.tsv,2016-10-27,29,8
ParlaMint-LV-en_2016-10-31-PT12-383-meta.tsv,2016-10-31,18,7
ParlaMint-LV-en_2016-11-03-PT12-384-meta.tsv,2016-11-03,23,4
ParlaMint-LV-en_2016-11-10-PT12-385-meta.tsv,2016-11-10,18,6
ParlaMint-LV-en_2016-11-17-PT12-386-meta.tsv,2016-11-17,21,4
ParlaMint-LV-en_2016-11-18-PT12-387-meta.tsv,2016-11-18,0,2
ParlaMint-LV-en_2016-11-23-PT12-388-meta.tsv,2016-11-23,49,11
ParlaMint-LV-en_2016-12-01-PT12-389-meta.tsv,2016-12-01,20,4
ParlaMint-LV-en_2016-12-01-PT12-390-meta.tsv,2016-12-01,21,3
ParlaMint-LV-en_2016-12-08-PT12-391-meta.tsv,2016-12-08,24,7
ParlaMint-LV-en_2016-12-15-PT12-392-meta.tsv,2016-12-15,31,7
ParlaMint-LV-en_2016-12-20-PT12-393-meta.tsv,2016-12-20,14,5
ParlaMint-LV-en_2016-12-22-PT12-394-meta.tsv,2016-12-22,39,10
ParlaMint-LV-en_2017-01-12-PT12-395-meta.tsv,2017-01-12,4,4
ParlaMint-LV-en_2017-01-19-PT12-396-meta.tsv,2017-01-19,18,4
ParlaMint-LV-en_2017-01-26-PT12-397-meta.tsv,2017-01-26,31,7
ParlaMint-LV-en_2017-02-02-PT12-398-meta.tsv,2017-02-02,21,6
ParlaMint-LV-en_2017-02-02-PT12-399-meta.tsv,2017-02-02,30,10
ParlaMint-LV-en_2017-02-09-PT12-400-meta.tsv,2017-02-09,22,6
ParlaMint-LV-en_2017-02-16-PT12-402-meta.tsv,2017-02-16,13,3
ParlaMint-LV-en_2017-02-23-PT12-403-meta.tsv,2017-02-23,19,4
ParlaMint-LV-en_2017-03-02-PT12-405-meta.tsv,2017-03-02,19,4
ParlaMint-LV-en_2017-03-09-PT12-407-meta.tsv,2017-03-09,18,3
ParlaMint-LV-en_2017-03-15-PT12-409-meta.tsv,2017-03-15,22,7
ParlaMint-LV-en_2017-03-16-PT12-410-meta.tsv,2017-03-16,14,4
ParlaMint-LV-en_2017-03-23-PT12-412-meta.tsv,2017-03-23,22,5
ParlaMint-LV-en_2017-03-30-PT12-411-meta.tsv,2017-03-30,27,8
ParlaMint-LV-en_2017-04-06-PT12-413-meta.tsv,2017-04-06,20,3
ParlaMint-LV-en_2017-04-20-PT12-414-meta.tsv,2017-04-20,20,3
ParlaMint-LV-en_2017-04-27-PT12-415-meta.tsv,2017-04-27,16,3
ParlaMint-LV-en_2017-05-04-PT12-416-meta.tsv,2017-05-04,1,1
ParlaMint-LV-en_2017-05-11-PT12-418-meta.tsv,2017-05-11,34,9
ParlaMint-LV-en_2017-05-18-PT12-419-meta.tsv,2017-05-18,25,2
ParlaMint-LV-en_2017-05-25-PT12-420-meta.tsv,2017-05-25,17,3
ParlaMint-LV-en_2017-06-01-PT12-422-meta.tsv,2017-06-01,21,6
ParlaMint-LV-en_2017-06-08-PT12-423-meta.tsv,2017-06-08,31,8
ParlaMint-LV-en_2017-06-15-PT12-424-meta.tsv,2017-06-15,33,8
ParlaMint-LV-en_2017-06-22-PT12-426-meta.tsv,2017-06-22,31,10
ParlaMint-LV-en_2017-07-13-PT12-428-meta.tsv,2017-07-13,13,3
ParlaMint-LV-en_2017-07-13-PT12-430-meta.tsv,2017-07-13,4,1
ParlaMint-LV-en_2017-07-21-PT12-431-meta.tsv,2017-07-21,32,9
ParlaMint-LV-en_2017-07-21-PT12-432-meta.tsv,2017-07-21,4,1
ParlaMint-LV-en_2017-07-27-PT12-433-meta.tsv,2017-07-27,24,8
ParlaMint-LV-en_2017-07-28-PT12-434-meta.tsv,2017-07-28,18,6
ParlaMint-LV-en_2017-09-07-PT12-435-meta.tsv,2017-09-07,23,4
ParlaMint-LV-en_2017-09-14-PT12-436-meta.tsv,2017-09-14,20,3
ParlaMint-LV-en_2017-09-21-PT12-437-meta.tsv,2017-09-21,21,2
ParlaMint-LV-en_2017-09-28-PT12-438-meta.tsv,2017-09-28,19,1
ParlaMint-LV-en_2017-10-05-PT12-439-meta.tsv,2017-10-05,27,5
ParlaMint-LV-en_2017-10-12-PT12-440-meta.tsv,2017-10-12,17,4
ParlaMint-LV-en_2017-10-19-PT12-441-meta.tsv,2017-10-19,24,7
ParlaMint-LV-en_2017-10-25-PT12-442-meta.tsv,2017-10-25,21,2
ParlaMint-LV-en_2017-10-26-PT12-443-meta.tsv,2017-10-26,10,3
ParlaMint-LV-en_2017-10-26-PT12-444-meta.tsv,2017-10-26,33,6
ParlaMint-LV-en_2017-11-02-PT12-445-meta.tsv,2017-11-02,20,5
ParlaMint-LV-en_2017-11-09-PT12-447-meta.tsv,2017-11-09,11,3
ParlaMint-LV-en_2017-11-16-PT12-448-meta.tsv,2017-11-16,27,10
ParlaMint-LV-en_2017-11-18-PT12-449-meta.tsv,2017-11-18,1,1
ParlaMint-LV-en_2017-11-22-PT12-450-meta.tsv,2017-11-22,31,6
ParlaMint-LV-en_2017-11-23-PT12-451-meta.tsv,2017-11-23,26,8
ParlaMint-LV-en_2017-11-23-PT12-452-meta.tsv,2017-11-23,11,3
ParlaMint-LV-en_2017-11-30-PT12-454-meta.tsv,2017-11-30,23,6
ParlaMint-LV-en_2017-12-07-PT12-456-meta.tsv,2017-12-07,29,4
ParlaMint-LV-en_2017-12-14-PT12-457-meta.tsv,2017-12-14,26,10
ParlaMint-LV-en_2017-12-21-PT12-458-meta.tsv,2017-12-21,26,3
ParlaMint-LV-en_2018-01-11-PT12-459-meta.tsv,2018-01-11,16,2
ParlaMint-LV-en_2018-01-18-PT12-460-meta.tsv,2018-01-18,13,3
ParlaMint-LV-en_2018-01-25-PT12-461-meta.tsv,2018-01-25,34,6
ParlaMint-LV-en_2018-02-01-PT12-462-meta.tsv,2018-02-01,10,1
ParlaMint-LV-en_2018-02-01-PT12-463-meta.tsv,2018-02-01,24,4
ParlaMint-LV-en_2018-02-08-PT12-464-meta.tsv,2018-02-08,34,4
ParlaMint-LV-en_2018-02-15-PT12-465-meta.tsv,2018-02-15,15,2
ParlaMint-LV-en_2018-02-22-PT12-468-meta.tsv,2018-02-22,36,9
ParlaMint-LV-en_2018-03-01-PT12-469-meta.tsv,2018-03-01,26,1
ParlaMint-LV-en_2018-03-08-PT12-472-meta.tsv,2018-03-08,38,11
ParlaMint-LV-en_2018-03-15-PT12-473-meta.tsv,2018-03-15,25,5
ParlaMint-LV-en_2018-03-22-PT12-474-meta.tsv,2018-03-22,39,10
ParlaMint-LV-en_2018-04-12-PT12-475-meta.tsv,2018-04-12,25,5
ParlaMint-LV-en_2018-04-19-PT12-476-meta.tsv,2018-04-19,33,6
ParlaMint-LV-en_2018-04-26-PT12-477-meta.tsv,2018-04-26,34,9
ParlaMint-LV-en_2018-05-03-PT12-479-meta.tsv,2018-05-03,25,4
ParlaMint-LV-en_2018-05-04-PT12-478-meta.tsv,2018-05-04,1,1
ParlaMint-LV-en_2018-05-10-PT12-480-meta.tsv,2018-05-10,13,3
ParlaMint-LV-en_2018-05-17-PT12-481-meta.tsv,2018-05-17,27,11
ParlaMint-LV-en_2018-05-24-PT12-483-meta.tsv,2018-05-24,29,3
ParlaMint-LV-en_2018-05-31-PT12-484-meta.tsv,2018-05-31,21,7
ParlaMint-LV-en_2018-06-07-PT12-486-meta.tsv,2018-06-07,27,8
ParlaMint-LV-en_2018-06-14-PT12-487-meta.tsv,2018-06-14,15,4
ParlaMint-LV-en_2018-06-20-PT12-488-meta.tsv,2018-06-20,1,1
ParlaMint-LV-en_2018-06-20-PT12-489-meta.tsv,2018-06-20,30,8
ParlaMint-LV-en_2018-06-21-PT12-490-meta.tsv,2018-06-21,45,15
ParlaMint-LV-en_2018-09-06-PT12-491-meta.tsv,2018-09-06,39,8
ParlaMint-LV-en_2018-09-13-PT12-492-meta.tsv,2018-09-13,22,7
ParlaMint-LV-en_2018-09-20-PT12-493-meta.tsv,2018-09-20,35,9
ParlaMint-LV-en_2018-09-27-PT12-494-meta.tsv,2018-09-27,29,10
ParlaMint-LV-en_2018-10-04-PT12-495-meta.tsv,2018-10-04,38,4
ParlaMint-LV-en_2018-10-11-PT12-496-meta.tsv,2018-10-11,27,6
ParlaMint-LV-en_2018-10-18-PT12-497-meta.tsv,2018-10-18,20,4
ParlaMint-LV-en_2018-10-25-PT12-498-meta.tsv,2018-10-25,31,3
ParlaMint-LV-en_2018-11-01-PT12-499-meta.tsv,2018-11-01,35,9
ParlaMint-LV-en_2018-11-06-PT13-500-meta.tsv,2018-11-06,68,31
ParlaMint-LV-en_2018-11-13-PT13-503-meta.tsv,2018-11-13,3,4
ParlaMint-LV-en_2018-11-18-PT13-505-meta.tsv,2018-11-18,0,2
ParlaMint-LV-en_2018-11-20-PT13-504-meta.tsv,2018-11-20,2,3
ParlaMint-LV-en_2018-11-22-PT13-506-meta.tsv,2018-11-22,6,4
ParlaMint-LV-en_2018-11-29-PT13-507-meta.tsv,2018-11-29,20,5
ParlaMint-LV-en_2018-12-06-PT13-508-meta.tsv,2018-12-06,26,20
ParlaMint-LV-en_2018-12-13-PT13-509-meta.tsv,2018-12-13,26,11
ParlaMint-LV-en_2018-12-20-PT13-511-meta.tsv,2018-12-20,33,14
ParlaMint-LV-en_2019-01-10-PT13-512-meta.tsv,2019-01-10,19,12
ParlaMint-LV-en_2019-01-17-PT13-513-meta.tsv,2019-01-17,16,13
ParlaMint-LV-en_2019-01-23-PT13-514-meta.tsv,2019-01-23,20,7
ParlaMint-LV-en_2019-01-24-PT13-515-meta.tsv,2019-01-24,26,12
ParlaMint-LV-en_2019-01-31-PT13-516-meta.tsv,2019-01-31,13,4
ParlaMint-LV-en_2019-01-31-PT13-517-meta.tsv,2019-01-31,39,16
ParlaMint-LV-en_2019-02-07-PT13-518-meta.tsv,2019-02-07,17,10
ParlaMint-LV-en_2019-02-14-PT13-519-meta.tsv,2019-02-14,25,11
ParlaMint-LV-en_2019-02-21-PT13-520-meta.tsv,2019-02-21,20,10
ParlaMint-LV-en_2019-02-28-PT13-521-meta.tsv,2019-02-28,11,6
ParlaMint-LV-en_2019-03-07-PT13-523-meta.tsv,2019-03-07,27,17
ParlaMint-LV-en_2019-03-14-PT13-524-meta.tsv,2019-03-14,29,10
ParlaMint-LV-en_2019-03-20-PT13-526-meta.tsv,2019-03-20,17,12
ParlaMint-LV-en_2019-03-21-PT13-527-meta.tsv,2019-03-21,18,11
ParlaMint-LV-en_2019-03-28-PT13-528-meta.tsv,2019-03-28,11,4
ParlaMint-LV-en_2019-04-03-PT13-530-meta.tsv,2019-04-03,29,16
ParlaMint-LV-en_2019-04-04-PT13-529-meta.tsv,2019-04-04,15,5
ParlaMint-LV-en_2019-04-04-PT13-531-meta.tsv,2019-04-04,17,10
ParlaMint-LV-en_2019-04-11-PT13-532-meta.tsv,2019-04-11,17,9
ParlaMint-LV-en_2019-04-25-PT13-533-meta.tsv,2019-04-25,33,10
ParlaMint-LV-en_2019-05-02-PT13-534-meta.tsv,2019-05-02,15,14
ParlaMint-LV-en_2019-05-04-PT13-535-meta.tsv,2019-05-04,0,2
ParlaMint-LV-en_2019-05-09-PT13-536-meta.tsv,2019-05-09,30,11
ParlaMint-LV-en_2019-05-16-PT13-537-meta.tsv,2019-05-16,23,12
ParlaMint-LV-en_2019-05-23-PT13-538-meta.tsv,2019-05-23,30,12
ParlaMint-LV-en_2019-05-29-PT13-539-meta.tsv,2019-05-29,17,6
ParlaMint-LV-en_2019-05-30-PT13-540-meta.tsv,2019-05-30,25,10
ParlaMint-LV-en_2019-06-06-PT13-541-meta.tsv,2019-06-06,20,8
ParlaMint-LV-en_2019-06-06-PT13-542-meta.tsv,2019-06-06,23,9
ParlaMint-LV-en_2019-06-13-PT13-543-meta.tsv,2019-06-13,27,11
ParlaMint-LV-en_2019-06-20-PT13-544-meta.tsv,2019-06-20,29,13
ParlaMint-LV-en_2019-07-08-PT13-545-meta.tsv,2019-07-08,1,1
ParlaMint-LV-en_2019-07-08-PT13-546-meta.tsv,2019-07-08,19,12
ParlaMint-LV-en_2019-07-08-PT13-547-meta.tsv,2019-07-08,4,3
ParlaMint-LV-en_2019-09-05-PT13-2005-meta.tsv,2019-09-05,22,9
ParlaMint-LV-en_2019-09-12-PT13-2006-meta.tsv,2019-09-12,11,6
ParlaMint-LV-en_2019-09-19-PT13-2009-meta.tsv,2019-09-19,26,13
ParlaMint-LV-en_2019-09-26-PT13-2010-meta.tsv,2019-09-26,31,15
ParlaMint-LV-en_2019-10-03-PT13-2011-meta.tsv,2019-10-03,23,8
ParlaMint-LV-en_2019-10-10-PT13-2012-meta.tsv,2019-10-10,21,14
ParlaMint-LV-en_2019-10-17-PT13-2013-meta.tsv,2019-10-17,25,14
ParlaMint-LV-en_2019-10-24-PT13-2014-meta.tsv,2019-10-24,35,9
ParlaMint-LV-en_2019-10-30-PT13-2015-meta.tsv,2019-10-30,31,12
ParlaMint-LV-en_2019-10-31-PT13-2016-meta.tsv,2019-10-31,21,8
ParlaMint-LV-en_2019-11-07-PT13-2017-meta.tsv,2019-11-07,31,15
ParlaMint-LV-en_2019-11-13-PT13-2018-meta.tsv,2019-11-13,31,17
ParlaMint-LV-en_2019-11-14-PT13-2019-meta.tsv,2019-11-14,43,18
ParlaMint-LV-en_2019-11-18-PT13-2020-meta.tsv,2019-11-18,0,2
ParlaMint-LV-en_2019-11-21-PT13-2021-meta.tsv,2019-11-21,22,8
ParlaMint-LV-en_2019-11-21-PT13-2022-meta.tsv,2019-11-21,23,7
ParlaMint-LV-en_2019-11-28-PT13-2023-meta.tsv,2019-11-28,27,12
ParlaMint-LV-en_2019-12-05-PT13-2024-meta.tsv,2019-12-05,21,12
ParlaMint-LV-en_2019-12-05-PT13-2025-meta.tsv,2019-12-05,23,14
ParlaMint-LV-en_2019-12-12-PT13-2026-meta.tsv,2019-12-12,30,11
ParlaMint-LV-en_2019-12-18-PT13-2027-meta.tsv,2019-12-18,3,3
ParlaMint-LV-en_2019-12-18-PT13-2028-meta.tsv,2019-12-18,12,3
ParlaMint-LV-en_2019-12-18-PT13-2029-meta.tsv,2019-12-18,14,2
ParlaMint-LV-en_2019-12-19-PT13-2030-meta.tsv,2019-12-19,18,7
ParlaMint-LV-en_2019-12-19-PT13-2031-meta.tsv,2019-12-19,31,11
ParlaMint-LV-en_2020-01-09-PT13-2032-meta.tsv,2020-01-09,19,7
ParlaMint-LV-en_2020-01-16-PT13-2033-meta.tsv,2020-01-16,24,9
ParlaMint-LV-en_2020-01-23-PT13-2034-meta.tsv,2020-01-23,22,9
ParlaMint-LV-en_2020-01-30-PT13-2035-meta.tsv,2020-01-30,23,9
ParlaMint-LV-en_2020-01-30-PT13-2036-meta.tsv,2020-01-30,15,7
ParlaMint-LV-en_2020-02-06-PT13-2037-meta.tsv,2020-02-06,15,10
ParlaMint-LV-en_2020-02-06-PT13-2038-meta.tsv,2020-02-06,8,5
ParlaMint-LV-en_2020-02-13-PT13-2039-meta.tsv,2020-02-13,33,12
ParlaMint-LV-en_2020-02-20-PT13-2040-meta.tsv,2020-02-20,20,6
ParlaMint-LV-en_2020-02-20-PT13-2041-meta.tsv,2020-02-20,22,9
ParlaMint-LV-en_2020-02-27-PT13-2043-meta.tsv,2020-02-27,34,8
ParlaMint-LV-en_2020-03-05-PT13-2044-meta.tsv,2020-03-05,25,13
ParlaMint-LV-en_2020-03-05-PT13-2045-meta.tsv,2020-03-05,10,5
ParlaMint-LV-en_2020-03-06-PT13-2046-meta.tsv,2020-03-06,25,9
ParlaMint-LV-en_2020-03-10-PT13-2047-meta.tsv,2020-03-10,22,7
ParlaMint-LV-en_2020-03-11-PT13-2048-meta.tsv,2020-03-11,24,10
ParlaMint-LV-en_2020-03-12-PT13-2049-meta.tsv,2020-03-12,27,7
ParlaMint-LV-en_2020-03-12-PT13-2051-meta.tsv,2020-03-12,5,4
ParlaMint-LV-en_2020-03-13-PT13-2052-meta.tsv,2020-03-13,14,6
ParlaMint-LV-en_2020-03-13-PT13-2053-meta.tsv,2020-03-13,14,5
ParlaMint-LV-en_2020-03-16-PT13-2054-meta.tsv,2020-03-16,15,9
ParlaMint-LV-en_2020-03-20-PT13-2055-meta.tsv,2020-03-20,18,7
ParlaMint-LV-en_2020-03-20-PT13-2056-meta.tsv,2020-03-20,13,5
ParlaMint-LV-en_2020-03-20-PT13-2057-meta.tsv,2020-03-20,23,9
ParlaMint-LV-en_2020-04-02-PT13-2058-meta.tsv,2020-04-02,11,9
ParlaMint-LV-en_2020-04-02-PT13-2059-meta.tsv,2020-04-02,10,6
ParlaMint-LV-en_2020-04-03-PT13-2060-meta.tsv,2020-04-03,7,2
ParlaMint-LV-en_2020-04-03-PT13-2061-meta.tsv,2020-04-03,6,4
ParlaMint-LV-en_2020-04-03-PT13-2062-meta.tsv,2020-04-03,16,6
ParlaMint-LV-en_2020-04-16-PT13-2063-meta.tsv,2020-04-16,11,6
ParlaMint-LV-en_2020-04-16-PT13-2064-meta.tsv,2020-04-16,3,3
ParlaMint-LV-en_2020-04-16-PT13-2065-meta.tsv,2020-04-16,3,3
ParlaMint-LV-en_2020-04-23-PT13-2066-meta.tsv,2020-04-23,24,14
ParlaMint-LV-en_2020-04-24-PT13-2067-meta.tsv,2020-04-24,12,6
ParlaMint-LV-en_2020-04-24-PT13-2068-meta.tsv,2020-04-24,8,4
ParlaMint-LV-en_2020-04-24-PT13-2069-meta.tsv,2020-04-24,2,4
ParlaMint-LV-en_2020-04-30-PT13-2070-meta.tsv,2020-04-30,12,2
ParlaMint-LV-en_2020-04-30-PT13-2071-meta.tsv,2020-04-30,9,6
ParlaMint-LV-en_2020-05-04-PT13-2072-meta.tsv,2020-05-04,0,2
ParlaMint-LV-en_2020-05-07-PT13-2073-meta.tsv,2020-05-07,19,13
ParlaMint-LV-en_2020-05-07-PT13-2074-meta.tsv,2020-05-07,4,1
ParlaMint-LV-en_2020-05-07-PT13-2075-meta.tsv,2020-05-07,11,4
ParlaMint-LV-en_2020-05-14-PT13-2076-meta.tsv,2020-05-14,17,13
ParlaMint-LV-en_2020-05-14-PT13-2077-meta.tsv,2020-05-14,5,1
ParlaMint-LV-en_2020-05-14-PT13-2078-meta.tsv,2020-05-14,10,4
ParlaMint-LV-en_2020-05-19-PT13-2079-meta.tsv,2020-05-19,18,6
ParlaMint-LV-en_2020-05-21-PT13-2080-meta.tsv,2020-05-21,27,12
ParlaMint-LV-en_2020-05-21-PT13-2081-meta.tsv,2020-05-21,7,5
ParlaMint-LV-en_2020-05-26-PT13-2082-meta.tsv,2020-05-26,14,9
ParlaMint-LV-en_2020-05-28-PT13-2083-meta.tsv,2020-05-28,27,12
ParlaMint-LV-en_2020-05-29-PT13-2084-meta.tsv,2020-05-29,3,3
ParlaMint-LV-en_2020-05-29-PT13-2085-meta.tsv,2020-05-29,3,2
ParlaMint-LV-en_2020-05-29-PT13-2086-meta.tsv,2020-05-29,13,11
ParlaMint-LV-en_2020-05-29-PT13-2087-meta.tsv,2020-05-29,2,3
ParlaMint-LV-en_2020-06-02-PT13-2088-meta.tsv,2020-06-02,22,7
ParlaMint-LV-en_2020-06-03-PT13-2089-meta.tsv,2020-06-03,19,13
ParlaMint-LV-en_2020-06-04-PT13-2090-meta.tsv,2020-06-04,27,7
ParlaMint-LV-en_2020-06-05-PT13-2091-meta.tsv,2020-06-05,24,15
