Session,Date,Silent Generation,Baby Boomers,Generation X,Millennials,Generation Z
ParlaMint-EE-en_2011-06-08-meta.tsv,2011-06-08,1,27,19,4,0
ParlaMint-EE-en_2011-06-09-meta.tsv,2011-06-09,2,16,17,3,0
ParlaMint-EE-en_2011-06-13-meta.tsv,2011-06-13,1,15,13,3,0
ParlaMint-EE-en_2011-06-14-meta.tsv,2011-06-14,1,14,11,3,0
ParlaMint-EE-en_2011-06-15-meta.tsv,2011-06-15,2,23,23,4,0
ParlaMint-EE-en_2011-06-16-meta.tsv,2011-06-16,1,19,12,1,0
ParlaMint-EE-en_2011-08-29-meta.tsv,2011-08-29,1,1,0,0,0
ParlaMint-EE-en_2011-09-12-meta.tsv,2011-09-12,1,5,4,0,0
ParlaMint-EE-en_2011-09-13-meta.tsv,2011-09-13,0,17,14,1,0
ParlaMint-EE-en_2011-09-14-meta.tsv,2011-09-14,1,15,8,2,0
ParlaMint-EE-en_2011-09-15-meta.tsv,2011-09-15,0,8,8,0,0
ParlaMint-EE-en_2011-09-19-meta.tsv,2011-09-19,1,12,8,1,0
ParlaMint-EE-en_2011-09-20-meta.tsv,2011-09-20,0,21,22,3,0
ParlaMint-EE-en_2011-09-21-meta.tsv,2011-09-21,1,19,11,2,0
ParlaMint-EE-en_2011-09-22-meta.tsv,2011-09-22,1,13,10,0,0
ParlaMint-EE-en_2011-09-26-meta.tsv,2011-09-26,1,6,7,1,0
ParlaMint-EE-en_2011-09-27-meta.tsv,2011-09-27,0,25,23,3,0
ParlaMint-EE-en_2011-09-28-meta.tsv,2011-09-28,2,28,18,4,0
ParlaMint-EE-en_2011-09-29-meta.tsv,2011-09-29,2,23,17,2,0
ParlaMint-EE-en_2011-10-10-meta.tsv,2011-10-10,1,4,3,0,0
ParlaMint-EE-en_2011-10-11-meta.tsv,2011-10-11,1,27,10,1,0
ParlaMint-EE-en_2011-10-12-meta.tsv,2011-10-12,1,17,9,2,0
ParlaMint-EE-en_2011-10-13-meta.tsv,2011-10-13,0,12,7,1,0
ParlaMint-EE-en_2011-10-17-meta.tsv,2011-10-17,1,8,3,1,0
ParlaMint-EE-en_2011-10-18-meta.tsv,2011-10-18,0,25,17,4,0
ParlaMint-EE-en_2011-10-19-meta.tsv,2011-10-19,1,15,13,3,0
ParlaMint-EE-en_2011-10-20-meta.tsv,2011-10-20,1,3,4,0,0
ParlaMint-EE-en_2011-10-24-meta.tsv,2011-10-24,1,12,3,1,0
ParlaMint-EE-en_2011-10-25-meta.tsv,2011-10-25,0,21,18,3,0
ParlaMint-EE-en_2011-10-26-meta.tsv,2011-10-26,1,29,25,3,0
ParlaMint-EE-en_2011-10-27-meta.tsv,2011-10-27,2,14,13,2,0
ParlaMint-EE-en_2011-11-07-meta.tsv,2011-11-07,1,9,11,2,0
ParlaMint-EE-en_2011-11-08-meta.tsv,2011-11-08,0,19,13,2,0
ParlaMint-EE-en_2011-11-09-meta.tsv,2011-11-09,1,20,15,2,0
ParlaMint-EE-en_2011-11-10-meta.tsv,2011-11-10,0,1,2,0,0
ParlaMint-EE-en_2011-11-14-meta.tsv,2011-11-14,1,3,3,0,0
ParlaMint-EE-en_2011-11-15-meta.tsv,2011-11-15,1,18,14,2,0
ParlaMint-EE-en_2011-11-16-meta.tsv,2011-11-16,2,35,25,4,0
ParlaMint-EE-en_2011-11-17-meta.tsv,2011-11-17,2,24,17,4,0
ParlaMint-EE-en_2011-11-21-meta.tsv,2011-11-21,1,11,6,0,0
ParlaMint-EE-en_2011-11-22-meta.tsv,2011-11-22,1,19,15,4,0
ParlaMint-EE-en_2011-11-23-meta.tsv,2011-11-23,1,24,27,2,0
ParlaMint-EE-en_2011-11-24-meta.tsv,2011-11-24,0,3,2,0,0
ParlaMint-EE-en_2011-12-05-meta.tsv,2011-12-05,1,8,11,3,0
ParlaMint-EE-en_2011-12-06-meta.tsv,2011-12-06,1,6,10,0,0
ParlaMint-EE-en_2011-12-07-meta.tsv,2011-12-07,1,15,18,1,0
ParlaMint-EE-en_2011-12-08-meta.tsv,2011-12-08,1,19,15,3,0
ParlaMint-EE-en_2011-12-12-meta.tsv,2011-12-12,1,9,8,0,0
ParlaMint-EE-en_2011-12-13-meta.tsv,2011-12-13,1,14,11,5,0
ParlaMint-EE-en_2011-12-14-meta.tsv,2011-12-14,1,16,11,1,0
ParlaMint-EE-en_2011-12-15-meta.tsv,2011-12-15,0,4,3,0,0
ParlaMint-EE-en_2012-01-09-meta.tsv,2012-01-09,1,8,12,0,0
ParlaMint-EE-en_2012-01-10-meta.tsv,2012-01-10,0,4,1,0,0
ParlaMint-EE-en_2012-01-11-meta.tsv,2012-01-11,2,11,14,2,0
ParlaMint-EE-en_2012-01-12-meta.tsv,2012-01-12,0,16,13,0,0
ParlaMint-EE-en_2012-01-16-meta.tsv,2012-01-16,1,9,8,1,0
ParlaMint-EE-en_2012-01-17-meta.tsv,2012-01-17,0,21,13,1,0
ParlaMint-EE-en_2012-01-18-meta.tsv,2012-01-18,1,23,12,3,0
ParlaMint-EE-en_2012-01-19-meta.tsv,2012-01-19,0,14,7,1,0
ParlaMint-EE-en_2012-01-23-meta.tsv,2012-01-23,1,7,2,1,0
ParlaMint-EE-en_2012-01-24-meta.tsv,2012-01-24,1,15,6,2,0
ParlaMint-EE-en_2012-01-25-meta.tsv,2012-01-25,2,24,19,6,0
ParlaMint-EE-en_2012-01-26-meta.tsv,2012-01-26,1,4,6,1,0
ParlaMint-EE-en_2012-02-06-meta.tsv,2012-02-06,1,16,12,3,0
ParlaMint-EE-en_2012-02-07-meta.tsv,2012-02-07,1,23,19,3,0
ParlaMint-EE-en_2012-02-08-meta.tsv,2012-02-08,2,29,24,3,0
ParlaMint-EE-en_2012-02-09-meta.tsv,2012-02-09,0,1,5,1,0
ParlaMint-EE-en_2012-02-13-meta.tsv,2012-02-13,1,13,18,3,0
ParlaMint-EE-en_2012-02-14-meta.tsv,2012-02-14,1,22,16,3,0
ParlaMint-EE-en_2012-02-15-meta.tsv,2012-02-15,0,15,6,1,0
ParlaMint-EE-en_2012-02-16-meta.tsv,2012-02-16,0,1,4,0,0
ParlaMint-EE-en_2012-02-20-meta.tsv,2012-02-20,0,17,11,1,0
ParlaMint-EE-en_2012-02-21-meta.tsv,2012-02-21,1,19,13,2,0
ParlaMint-EE-en_2012-02-22-meta.tsv,2012-02-22,1,19,17,3,0
ParlaMint-EE-en_2012-02-23-meta.tsv,2012-02-23,1,28,27,4,0
ParlaMint-EE-en_2012-03-05-meta.tsv,2012-03-05,1,14,10,1,0
ParlaMint-EE-en_2012-03-06-meta.tsv,2012-03-06,1,20,11,0,0
ParlaMint-EE-en_2012-03-07-meta.tsv,2012-03-07,1,19,16,1,0
ParlaMint-EE-en_2012-03-08-meta.tsv,2012-03-08,0,6,2,1,0
ParlaMint-EE-en_2012-03-12-meta.tsv,2012-03-12,0,10,9,1,0
ParlaMint-EE-en_2012-03-13-meta.tsv,2012-03-13,0,4,2,0,0
ParlaMint-EE-en_2012-03-14-meta.tsv,2012-03-14,1,22,12,2,0
ParlaMint-EE-en_2012-03-15-meta.tsv,2012-03-15,0,1,3,0,0
ParlaMint-EE-en_2012-03-19-meta.tsv,2012-03-19,1,3,5,0,0
ParlaMint-EE-en_2012-03-20-meta.tsv,2012-03-20,1,15,6,1,0
ParlaMint-EE-en_2012-03-21-meta.tsv,2012-03-21,1,26,20,3,0
ParlaMint-EE-en_2012-03-22-meta.tsv,2012-03-22,1,6,6,0,0
ParlaMint-EE-en_2012-04-02-meta.tsv,2012-04-02,1,14,10,1,0
ParlaMint-EE-en_2012-04-03-meta.tsv,2012-04-03,0,8,4,2,0
ParlaMint-EE-en_2012-04-04-meta.tsv,2012-04-04,1,27,18,2,0
ParlaMint-EE-en_2012-04-05-meta.tsv,2012-04-05,0,2,8,2,0
ParlaMint-EE-en_2012-04-09-meta.tsv,2012-04-09,1,8,9,1,0
ParlaMint-EE-en_2012-04-10-meta.tsv,2012-04-10,0,6,6,0,0
ParlaMint-EE-en_2012-04-11-meta.tsv,2012-04-11,1,15,11,2,0
ParlaMint-EE-en_2012-04-12-meta.tsv,2012-04-12,0,4,1,0,0
ParlaMint-EE-en_2012-04-16-meta.tsv,2012-04-16,1,11,9,0,0
ParlaMint-EE-en_2012-04-17-meta.tsv,2012-04-17,1,3,6,0,0
ParlaMint-EE-en_2012-04-18-meta.tsv,2012-04-18,0,22,19,3,0
ParlaMint-EE-en_2012-04-19-meta.tsv,2012-04-19,1,11,11,0,0
ParlaMint-EE-en_2012-04-30-meta.tsv,2012-04-30,0,3,8,1,0
ParlaMint-EE-en_2012-05-02-meta.tsv,2012-05-02,1,18,13,2,0
ParlaMint-EE-en_2012-05-03-meta.tsv,2012-05-03,0,4,2,0,0
ParlaMint-EE-en_2012-05-07-meta.tsv,2012-05-07,2,12,10,0,0
ParlaMint-EE-en_2012-05-08-meta.tsv,2012-05-08,2,16,18,4,0
ParlaMint-EE-en_2012-05-09-meta.tsv,2012-05-09,1,23,21,1,0
ParlaMint-EE-en_2012-05-10-meta.tsv,2012-05-10,0,1,4,2,0
ParlaMint-EE-en_2012-05-14-meta.tsv,2012-05-14,1,10,4,1,0
ParlaMint-EE-en_2012-05-15-meta.tsv,2012-05-15,0,21,15,3,0
ParlaMint-EE-en_2012-05-16-meta.tsv,2012-05-16,1,15,15,2,0
ParlaMint-EE-en_2012-05-17-meta.tsv,2012-05-17,0,1,3,0,0
ParlaMint-EE-en_2012-05-28-meta.tsv,2012-05-28,1,16,8,2,0
ParlaMint-EE-en_2012-05-29-meta.tsv,2012-05-29,0,14,16,3,0
ParlaMint-EE-en_2012-05-30-meta.tsv,2012-05-30,1,27,25,5,0
ParlaMint-EE-en_2012-05-31-meta.tsv,2012-05-31,1,12,12,0,0
ParlaMint-EE-en_2012-06-04-meta.tsv,2012-06-04,0,8,9,0,0
ParlaMint-EE-en_2012-06-05-meta.tsv,2012-06-05,0,13,11,3,0
ParlaMint-EE-en_2012-06-06-meta.tsv,2012-06-06,1,22,17,2,0
ParlaMint-EE-en_2012-06-07-meta.tsv,2012-06-07,1,12,5,1,0
ParlaMint-EE-en_2012-06-11-meta.tsv,2012-06-11,1,14,6,2,0
ParlaMint-EE-en_2012-06-12-meta.tsv,2012-06-12,2,24,16,4,0
ParlaMint-EE-en_2012-06-13-meta.tsv,2012-06-13,1,19,9,3,0
ParlaMint-EE-en_2012-06-14-meta.tsv,2012-06-14,0,1,4,1,0
ParlaMint-EE-en_2012-08-08-meta.tsv,2012-08-08,2,30,29,3,0
ParlaMint-EE-en_2012-08-30-meta.tsv,2012-08-30,1,19,12,3,0
ParlaMint-EE-en_2012-09-10-meta.tsv,2012-09-10,1,4,2,0,0
ParlaMint-EE-en_2012-09-11-meta.tsv,2012-09-11,0,1,1,0,0
ParlaMint-EE-en_2012-09-12-meta.tsv,2012-09-12,1,15,9,1,0
ParlaMint-EE-en_2012-09-13-meta.tsv,2012-09-13,1,15,8,1,0
ParlaMint-EE-en_2012-09-17-meta.tsv,2012-09-17,1,14,8,3,0
ParlaMint-EE-en_2012-09-18-meta.tsv,2012-09-18,1,18,17,2,0
ParlaMint-EE-en_2012-09-19-meta.tsv,2012-09-19,2,18,20,3,0
ParlaMint-EE-en_2012-09-20-meta.tsv,2012-09-20,1,16,12,1,0
ParlaMint-EE-en_2012-09-24-meta.tsv,2012-09-24,1,11,4,1,0
ParlaMint-EE-en_2012-09-25-meta.tsv,2012-09-25,1,18,9,1,0
ParlaMint-EE-en_2012-09-26-meta.tsv,2012-09-26,2,26,22,5,0
ParlaMint-EE-en_2012-09-27-meta.tsv,2012-09-27,1,12,10,2,0
ParlaMint-EE-en_2012-10-02-meta.tsv,2012-10-02,2,15,10,3,0
ParlaMint-EE-en_2012-10-08-meta.tsv,2012-10-08,2,15,8,1,0
ParlaMint-EE-en_2012-10-09-meta.tsv,2012-10-09,1,24,19,4,0
ParlaMint-EE-en_2012-10-10-meta.tsv,2012-10-10,2,23,22,5,0
ParlaMint-EE-en_2012-10-11-meta.tsv,2012-10-11,2,14,15,2,0
ParlaMint-EE-en_2012-10-15-meta.tsv,2012-10-15,1,9,10,2,0
ParlaMint-EE-en_2012-10-16-meta.tsv,2012-10-16,2,17,17,0,0
ParlaMint-EE-en_2012-10-17-meta.tsv,2012-10-17,1,15,15,3,0
ParlaMint-EE-en_2012-10-18-meta.tsv,2012-10-18,1,20,17,4,0
ParlaMint-EE-en_2012-10-22-meta.tsv,2012-10-22,0,13,10,1,0
ParlaMint-EE-en_2012-10-23-meta.tsv,2012-10-23,1,25,17,3,0
ParlaMint-EE-en_2012-10-24-meta.tsv,2012-10-24,1,24,17,5,0
ParlaMint-EE-en_2012-10-25-meta.tsv,2012-10-25,1,20,18,4,0
ParlaMint-EE-en_2012-11-05-meta.tsv,2012-11-05,0,11,11,2,0
ParlaMint-EE-en_2012-11-06-meta.tsv,2012-11-06,3,17,10,2,0
ParlaMint-EE-en_2012-11-07-meta.tsv,2012-11-07,2,35,22,4,0
ParlaMint-EE-en_2012-11-08-meta.tsv,2012-11-08,0,3,3,0,0
ParlaMint-EE-en_2012-11-12-meta.tsv,2012-11-12,1,10,6,2,0
ParlaMint-EE-en_2012-11-13-meta.tsv,2012-11-13,0,19,17,1,0
ParlaMint-EE-en_2012-11-14-meta.tsv,2012-11-14,2,33,22,4,0
ParlaMint-EE-en_2012-11-15-meta.tsv,2012-11-15,0,12,9,1,0
ParlaMint-EE-en_2012-11-19-meta.tsv,2012-11-19,1,9,4,1,0
ParlaMint-EE-en_2012-11-20-meta.tsv,2012-11-20,0,1,1,0,0
ParlaMint-EE-en_2012-11-21-meta.tsv,2012-11-21,3,29,17,2,0
ParlaMint-EE-en_2012-11-22-meta.tsv,2012-11-22,1,13,7,1,0
ParlaMint-EE-en_2012-11-30-meta.tsv,2012-11-30,3,24,22,3,0
ParlaMint-EE-en_2012-12-03-meta.tsv,2012-12-03,1,17,9,3,0
ParlaMint-EE-en_2012-12-04-meta.tsv,2012-12-04,0,14,10,1,0
ParlaMint-EE-en_2012-12-05-meta.tsv,2012-12-05,1,24,17,4,0
ParlaMint-EE-en_2012-12-06-meta.tsv,2012-12-06,1,12,10,1,0
ParlaMint-EE-en_2012-12-07-meta.tsv,2012-12-07,1,19,14,5,0
ParlaMint-EE-en_2012-12-10-meta.tsv,2012-12-10,1,11,7,3,0
ParlaMint-EE-en_2012-12-11-meta.tsv,2012-12-11,1,15,7,1,0
ParlaMint-EE-en_2012-12-12-meta.tsv,2012-12-12,2,30,20,3,0
ParlaMint-EE-en_2012-12-13-meta.tsv,2012-12-13,1,10,11,2,0
ParlaMint-EE-en_2012-12-17-meta.tsv,2012-12-17,2,11,12,2,0
ParlaMint-EE-en_2012-12-18-meta.tsv,2012-12-18,1,7,5,1,0
ParlaMint-EE-en_2012-12-19-meta.tsv,2012-12-19,1,25,16,2,0
ParlaMint-EE-en_2012-12-20-meta.tsv,2012-12-20,1,11,9,1,0
ParlaMint-EE-en_2013-01-14-meta.tsv,2013-01-14,1,16,8,2,0
ParlaMint-EE-en_2013-01-15-meta.tsv,2013-01-15,0,20,16,2,0
ParlaMint-EE-en_2013-01-16-meta.tsv,2013-01-16,0,24,16,3,0
ParlaMint-EE-en_2013-01-17-meta.tsv,2013-01-17,2,17,8,3,0
ParlaMint-EE-en_2013-01-21-meta.tsv,2013-01-21,2,11,7,1,0
ParlaMint-EE-en_2013-01-22-meta.tsv,2013-01-22,1,9,7,0,0
ParlaMint-EE-en_2013-01-23-meta.tsv,2013-01-23,2,30,17,4,0
ParlaMint-EE-en_2013-01-24-meta.tsv,2013-01-24,0,3,2,0,0
ParlaMint-EE-en_2013-01-28-meta.tsv,2013-01-28,1,10,5,0,0
ParlaMint-EE-en_2013-01-29-meta.tsv,2013-01-29,0,16,12,1,0
ParlaMint-EE-en_2013-01-30-meta.tsv,2013-01-30,0,20,18,4,0
ParlaMint-EE-en_2013-01-31-meta.tsv,2013-01-31,1,9,11,0,0
ParlaMint-EE-en_2013-02-11-meta.tsv,2013-02-11,1,10,7,3,0
ParlaMint-EE-en_2013-02-12-meta.tsv,2013-02-12,0,13,4,1,0
ParlaMint-EE-en_2013-02-13-meta.tsv,2013-02-13,1,15,13,4,0
ParlaMint-EE-en_2013-02-14-meta.tsv,2013-02-14,1,2,2,1,0
ParlaMint-EE-en_2013-02-18-meta.tsv,2013-02-18,1,13,11,2,0
ParlaMint-EE-en_2013-02-19-meta.tsv,2013-02-19,1,16,13,2,0
ParlaMint-EE-en_2013-02-20-meta.tsv,2013-02-20,1,25,16,4,0
ParlaMint-EE-en_2013-02-21-meta.tsv,2013-02-21,1,18,12,1,0
ParlaMint-EE-en_2013-02-25-meta.tsv,2013-02-25,0,15,6,1,0
ParlaMint-EE-en_2013-02-26-meta.tsv,2013-02-26,0,22,12,2,0
ParlaMint-EE-en_2013-02-27-meta.tsv,2013-02-27,1,26,23,3,0
ParlaMint-EE-en_2013-02-28-meta.tsv,2013-02-28,1,8,10,2,0
ParlaMint-EE-en_2013-03-11-meta.tsv,2013-03-11,1,14,14,3,0
ParlaMint-EE-en_2013-03-12-meta.tsv,2013-03-12,1,13,12,3,0
ParlaMint-EE-en_2013-03-13-meta.tsv,2013-03-13,1,17,15,2,0
ParlaMint-EE-en_2013-03-14-meta.tsv,2013-03-14,0,0,3,0,0
ParlaMint-EE-en_2013-03-18-meta.tsv,2013-03-18,2,6,4,1,0
ParlaMint-EE-en_2013-03-19-meta.tsv,2013-03-19,0,8,1,0,0
ParlaMint-EE-en_2013-03-20-meta.tsv,2013-03-20,1,22,16,2,0
ParlaMint-EE-en_2013-03-21-meta.tsv,2013-03-21,1,4,3,0,0
ParlaMint-EE-en_2013-03-25-meta.tsv,2013-03-25,1,9,7,2,0
ParlaMint-EE-en_2013-03-26-meta.tsv,2013-03-26,0,11,2,0,0
ParlaMint-EE-en_2013-03-27-meta.tsv,2013-03-27,2,13,9,1,0
ParlaMint-EE-en_2013-03-28-meta.tsv,2013-03-28,0,8,8,1,0
ParlaMint-EE-en_2013-04-08-meta.tsv,2013-04-08,1,12,3,2,0
ParlaMint-EE-en_2013-04-09-meta.tsv,2013-04-09,1,7,5,0,0
ParlaMint-EE-en_2013-04-10-meta.tsv,2013-04-10,2,14,12,1,0
ParlaMint-EE-en_2013-04-11-meta.tsv,2013-04-11,0,15,3,2,0
ParlaMint-EE-en_2013-04-15-meta.tsv,2013-04-15,2,8,8,1,0
ParlaMint-EE-en_2013-04-16-meta.tsv,2013-04-16,1,7,5,2,0
ParlaMint-EE-en_2013-04-17-meta.tsv,2013-04-17,2,18,15,4,0
ParlaMint-EE-en_2013-04-18-meta.tsv,2013-04-18,2,8,7,2,0
ParlaMint-EE-en_2013-04-22-meta.tsv,2013-04-22,0,9,5,1,0
ParlaMint-EE-en_2013-04-23-meta.tsv,2013-04-23,0,13,10,2,0
ParlaMint-EE-en_2013-04-24-meta.tsv,2013-04-24,1,22,18,3,0
ParlaMint-EE-en_2013-04-25-meta.tsv,2013-04-25,1,14,8,2,0
ParlaMint-EE-en_2013-05-06-meta.tsv,2013-05-06,0,16,12,2,0
ParlaMint-EE-en_2013-05-07-meta.tsv,2013-05-07,1,10,9,1,0
ParlaMint-EE-en_2013-05-08-meta.tsv,2013-05-08,1,9,10,2,0
ParlaMint-EE-en_2013-05-09-meta.tsv,2013-05-09,1,4,6,1,0
ParlaMint-EE-en_2013-05-13-meta.tsv,2013-05-13,1,2,1,0,0
ParlaMint-EE-en_2013-05-14-meta.tsv,2013-05-14,1,22,14,1,0
ParlaMint-EE-en_2013-05-15-meta.tsv,2013-05-15,3,15,14,3,0
ParlaMint-EE-en_2013-05-16-meta.tsv,2013-05-16,1,5,11,3,0
ParlaMint-EE-en_2013-05-20-meta.tsv,2013-05-20,1,16,7,2,0
ParlaMint-EE-en_2013-05-21-meta.tsv,2013-05-21,0,9,13,2,0
ParlaMint-EE-en_2013-05-22-meta.tsv,2013-05-22,1,18,18,1,0
ParlaMint-EE-en_2013-05-23-meta.tsv,2013-05-23,1,2,2,0,0
ParlaMint-EE-en_2013-06-03-meta.tsv,2013-06-03,1,10,10,2,0
ParlaMint-EE-en_2013-06-04-meta.tsv,2013-06-04,1,18,11,2,0
ParlaMint-EE-en_2013-06-05-meta.tsv,2013-06-05,1,19,18,4,0
ParlaMint-EE-en_2013-06-06-meta.tsv,2013-06-06,1,12,10,2,0
ParlaMint-EE-en_2013-06-10-meta.tsv,2013-06-10,0,10,1,0,0
ParlaMint-EE-en_2013-06-11-meta.tsv,2013-06-11,0,25,8,1,0
ParlaMint-EE-en_2013-06-12-meta.tsv,2013-06-12,2,15,10,3,0
ParlaMint-EE-en_2013-06-13-meta.tsv,2013-06-13,0,2,2,0,0
ParlaMint-EE-en_2013-06-17-meta.tsv,2013-06-17,1,11,8,1,0
ParlaMint-EE-en_2013-06-18-meta.tsv,2013-06-18,0,20,15,3,0
ParlaMint-EE-en_2013-06-19-meta.tsv,2013-06-19,2,31,28,4,0
ParlaMint-EE-en_2013-06-20-meta.tsv,2013-06-20,2,13,11,2,0
ParlaMint-EE-en_2013-09-09-meta.tsv,2013-09-09,1,8,6,2,0
ParlaMint-EE-en_2013-09-10-meta.tsv,2013-09-10,1,14,7,1,0
ParlaMint-EE-en_2013-09-11-meta.tsv,2013-09-11,0,15,9,2,0
ParlaMint-EE-en_2013-09-12-meta.tsv,2013-09-12,1,12,11,2,0
ParlaMint-EE-en_2013-09-16-meta.tsv,2013-09-16,2,8,2,1,0
ParlaMint-EE-en_2013-09-17-meta.tsv,2013-09-17,3,15,15,2,0
ParlaMint-EE-en_2013-09-18-meta.tsv,2013-09-18,1,19,11,1,0
ParlaMint-EE-en_2013-09-19-meta.tsv,2013-09-19,0,16,6,0,0
ParlaMint-EE-en_2013-09-23-meta.tsv,2013-09-23,1,8,5,0,0
ParlaMint-EE-en_2013-09-24-meta.tsv,2013-09-24,0,10,5,0,0
ParlaMint-EE-en_2013-09-25-meta.tsv,2013-09-25,1,18,16,1,0
ParlaMint-EE-en_2013-09-26-meta.tsv,2013-09-26,2,16,11,0,0
ParlaMint-EE-en_2013-10-07-meta.tsv,2013-10-07,1,14,6,1,0
ParlaMint-EE-en_2013-10-08-meta.tsv,2013-10-08,1,14,13,0,0
ParlaMint-EE-en_2013-10-09-meta.tsv,2013-10-09,1,16,13,1,0
ParlaMint-EE-en_2013-10-10-meta.tsv,2013-10-10,0,1,2,0,0
ParlaMint-EE-en_2013-10-14-meta.tsv,2013-10-14,0,9,6,0,0
ParlaMint-EE-en_2013-10-15-meta.tsv,2013-10-15,0,15,11,0,0
ParlaMint-EE-en_2013-10-16-meta.tsv,2013-10-16,1,19,15,3,0
ParlaMint-EE-en_2013-10-17-meta.tsv,2013-10-17,2,14,11,0,0
ParlaMint-EE-en_2013-10-21-meta.tsv,2013-10-21,1,4,1,0,0
ParlaMint-EE-en_2013-10-22-meta.tsv,2013-10-22,1,8,4,0,0
ParlaMint-EE-en_2013-10-23-meta.tsv,2013-10-23,2,28,22,2,0
ParlaMint-EE-en_2013-10-24-meta.tsv,2013-10-24,0,4,6,1,0
ParlaMint-EE-en_2013-11-04-meta.tsv,2013-11-04,0,8,4,1,0
ParlaMint-EE-en_2013-11-05-meta.tsv,2013-11-05,1,16,13,2,0
ParlaMint-EE-en_2013-11-06-meta.tsv,2013-11-06,2,31,22,4,0
ParlaMint-EE-en_2013-11-07-meta.tsv,2013-11-07,1,11,7,1,0
ParlaMint-EE-en_2013-11-11-meta.tsv,2013-11-11,1,10,5,1,0
ParlaMint-EE-en_2013-11-12-meta.tsv,2013-11-12,2,15,9,1,0
ParlaMint-EE-en_2013-11-13-meta.tsv,2013-11-13,2,25,22,4,0
ParlaMint-EE-en_2013-11-14-meta.tsv,2013-11-14,1,5,4,0,0
ParlaMint-EE-en_2013-11-15-meta.tsv,2013-11-15,2,13,15,0,0
ParlaMint-EE-en_2013-11-18-meta.tsv,2013-11-18,1,4,3,0,0
ParlaMint-EE-en_2013-11-19-meta.tsv,2013-11-19,0,18,14,2,0
ParlaMint-EE-en_2013-11-20-meta.tsv,2013-11-20,1,14,12,2,0
ParlaMint-EE-en_2013-11-21-meta.tsv,2013-11-21,1,21,16,3,0
ParlaMint-EE-en_2013-12-02-meta.tsv,2013-12-02,1,5,3,0,0
ParlaMint-EE-en_2013-12-03-meta.tsv,2013-12-03,1,19,14,2,0
ParlaMint-EE-en_2013-12-04-meta.tsv,2013-12-04,1,17,9,2,0
ParlaMint-EE-en_2013-12-05-meta.tsv,2013-12-05,0,8,3,1,0
ParlaMint-EE-en_2013-12-09-meta.tsv,2013-12-09,1,3,2,0,0
ParlaMint-EE-en_2013-12-10-meta.tsv,2013-12-10,1,16,15,3,0
ParlaMint-EE-en_2013-12-11-meta.tsv,2013-12-11,2,17,18,1,0
ParlaMint-EE-en_2013-12-12-meta.tsv,2013-12-12,0,14,7,1,0
ParlaMint-EE-en_2013-12-16-meta.tsv,2013-12-16,1,7,2,1,0
