Session,Date,Male,Female
ParlaMint-EE-en_2011-06-02-meta.tsv,2011-06-02,19,4
ParlaMint-EE-en_2011-06-06-meta.tsv,2011-06-06,15,11
ParlaMint-EE-en_2011-06-07-meta.tsv,2011-06-07,26,11
ParlaMint-EE-en_2011-06-08-meta.tsv,2011-06-08,39,12
ParlaMint-EE-en_2011-06-09-meta.tsv,2011-06-09,31,7
ParlaMint-EE-en_2011-06-13-meta.tsv,2011-06-13,24,9
ParlaMint-EE-en_2011-06-14-meta.tsv,2011-06-14,22,7
ParlaMint-EE-en_2011-06-15-meta.tsv,2011-06-15,39,13
ParlaMint-EE-en_2011-06-16-meta.tsv,2011-06-16,26,7
ParlaMint-EE-en_2011-08-29-meta.tsv,2011-08-29,1,1
ParlaMint-EE-en_2011-09-12-meta.tsv,2011-09-12,5,6
ParlaMint-EE-en_2011-09-13-meta.tsv,2011-09-13,23,9
ParlaMint-EE-en_2011-09-14-meta.tsv,2011-09-14,20,6
ParlaMint-EE-en_2011-09-15-meta.tsv,2011-09-15,14,2
ParlaMint-EE-en_2011-09-19-meta.tsv,2011-09-19,15,8
ParlaMint-EE-en_2011-09-20-meta.tsv,2011-09-20,33,13
ParlaMint-EE-en_2011-09-21-meta.tsv,2011-09-21,27,6
ParlaMint-EE-en_2011-09-22-meta.tsv,2011-09-22,19,5
ParlaMint-EE-en_2011-09-26-meta.tsv,2011-09-26,10,6
ParlaMint-EE-en_2011-09-27-meta.tsv,2011-09-27,36,15
ParlaMint-EE-en_2011-09-28-meta.tsv,2011-09-28,42,11
ParlaMint-EE-en_2011-09-29-meta.tsv,2011-09-29,33,12
ParlaMint-EE-en_2011-10-10-meta.tsv,2011-10-10,5,3
ParlaMint-EE-en_2011-10-11-meta.tsv,2011-10-11,31,9
ParlaMint-EE-en_2011-10-12-meta.tsv,2011-10-12,23,6
ParlaMint-EE-en_2011-10-13-meta.tsv,2011-10-13,17,3
ParlaMint-EE-en_2011-10-17-meta.tsv,2011-10-17,11,3
ParlaMint-EE-en_2011-10-18-meta.tsv,2011-10-18,40,6
ParlaMint-EE-en_2011-10-19-meta.tsv,2011-10-19,28,4
ParlaMint-EE-en_2011-10-20-meta.tsv,2011-10-20,7,1
ParlaMint-EE-en_2011-10-24-meta.tsv,2011-10-24,10,8
ParlaMint-EE-en_2011-10-25-meta.tsv,2011-10-25,35,7
ParlaMint-EE-en_2011-10-26-meta.tsv,2011-10-26,46,12
ParlaMint-EE-en_2011-10-27-meta.tsv,2011-10-27,23,8
ParlaMint-EE-en_2011-11-07-meta.tsv,2011-11-07,16,8
ParlaMint-EE-en_2011-11-08-meta.tsv,2011-11-08,27,7
ParlaMint-EE-en_2011-11-09-meta.tsv,2011-11-09,30,8
ParlaMint-EE-en_2011-11-10-meta.tsv,2011-11-10,3,0
ParlaMint-EE-en_2011-11-14-meta.tsv,2011-11-14,5,3
ParlaMint-EE-en_2011-11-15-meta.tsv,2011-11-15,26,9
ParlaMint-EE-en_2011-11-16-meta.tsv,2011-11-16,54,12
ParlaMint-EE-en_2011-11-17-meta.tsv,2011-11-17,36,11
ParlaMint-EE-en_2011-11-21-meta.tsv,2011-11-21,13,6
ParlaMint-EE-en_2011-11-22-meta.tsv,2011-11-22,30,9
ParlaMint-EE-en_2011-11-23-meta.tsv,2011-11-23,38,16
ParlaMint-EE-en_2011-11-24-meta.tsv,2011-11-24,4,1
ParlaMint-EE-en_2011-12-05-meta.tsv,2011-12-05,18,6
ParlaMint-EE-en_2011-12-06-meta.tsv,2011-12-06,15,3
ParlaMint-EE-en_2011-12-07-meta.tsv,2011-12-07,25,10
ParlaMint-EE-en_2011-12-08-meta.tsv,2011-12-08,32,6
ParlaMint-EE-en_2011-12-12-meta.tsv,2011-12-12,13,6
ParlaMint-EE-en_2011-12-13-meta.tsv,2011-12-13,22,9
ParlaMint-EE-en_2011-12-14-meta.tsv,2011-12-14,23,7
ParlaMint-EE-en_2011-12-15-meta.tsv,2011-12-15,6,1
ParlaMint-EE-en_2012-01-09-meta.tsv,2012-01-09,18,4
ParlaMint-EE-en_2012-01-10-meta.tsv,2012-01-10,4,2
ParlaMint-EE-en_2012-01-11-meta.tsv,2012-01-11,24,5
ParlaMint-EE-en_2012-01-12-meta.tsv,2012-01-12,25,4
ParlaMint-EE-en_2012-01-16-meta.tsv,2012-01-16,14,6
ParlaMint-EE-en_2012-01-17-meta.tsv,2012-01-17,28,8
ParlaMint-EE-en_2012-01-18-meta.tsv,2012-01-18,31,8
ParlaMint-EE-en_2012-01-19-meta.tsv,2012-01-19,19,3
ParlaMint-EE-en_2012-01-23-meta.tsv,2012-01-23,9,3
ParlaMint-EE-en_2012-01-24-meta.tsv,2012-01-24,19,5
ParlaMint-EE-en_2012-01-25-meta.tsv,2012-01-25,41,10
ParlaMint-EE-en_2012-01-26-meta.tsv,2012-01-26,11,1
ParlaMint-EE-en_2012-02-06-meta.tsv,2012-02-06,25,8
ParlaMint-EE-en_2012-02-07-meta.tsv,2012-02-07,37,9
ParlaMint-EE-en_2012-02-08-meta.tsv,2012-02-08,44,14
ParlaMint-EE-en_2012-02-09-meta.tsv,2012-02-09,7,0
ParlaMint-EE-en_2012-02-13-meta.tsv,2012-02-13,27,8
ParlaMint-EE-en_2012-02-14-meta.tsv,2012-02-14,32,10
ParlaMint-EE-en_2012-02-15-meta.tsv,2012-02-15,14,8
ParlaMint-EE-en_2012-02-16-meta.tsv,2012-02-16,4,1
ParlaMint-EE-en_2012-02-20-meta.tsv,2012-02-20,21,9
ParlaMint-EE-en_2012-02-21-meta.tsv,2012-02-21,27,8
ParlaMint-EE-en_2012-02-22-meta.tsv,2012-02-22,29,12
ParlaMint-EE-en_2012-02-23-meta.tsv,2012-02-23,47,14
ParlaMint-EE-en_2012-03-05-meta.tsv,2012-03-05,20,7
ParlaMint-EE-en_2012-03-06-meta.tsv,2012-03-06,28,5
ParlaMint-EE-en_2012-03-07-meta.tsv,2012-03-07,28,9
ParlaMint-EE-en_2012-03-08-meta.tsv,2012-03-08,7,2
ParlaMint-EE-en_2012-03-12-meta.tsv,2012-03-12,15,6
ParlaMint-EE-en_2012-03-13-meta.tsv,2012-03-13,5,1
ParlaMint-EE-en_2012-03-14-meta.tsv,2012-03-14,29,8
ParlaMint-EE-en_2012-03-15-meta.tsv,2012-03-15,3,1
ParlaMint-EE-en_2012-03-19-meta.tsv,2012-03-19,5,5
ParlaMint-EE-en_2012-03-20-meta.tsv,2012-03-20,17,6
ParlaMint-EE-en_2012-03-21-meta.tsv,2012-03-21,38,12
ParlaMint-EE-en_2012-03-22-meta.tsv,2012-03-22,10,3
ParlaMint-EE-en_2012-04-02-meta.tsv,2012-04-02,18,9
ParlaMint-EE-en_2012-04-03-meta.tsv,2012-04-03,11,3
ParlaMint-EE-en_2012-04-04-meta.tsv,2012-04-04,40,8
ParlaMint-EE-en_2012-04-05-meta.tsv,2012-04-05,11,1
ParlaMint-EE-en_2012-04-09-meta.tsv,2012-04-09,14,6
ParlaMint-EE-en_2012-04-10-meta.tsv,2012-04-10,7,5
ParlaMint-EE-en_2012-04-11-meta.tsv,2012-04-11,20,9
ParlaMint-EE-en_2012-04-12-meta.tsv,2012-04-12,4,1
ParlaMint-EE-en_2012-04-16-meta.tsv,2012-04-16,13,9
ParlaMint-EE-en_2012-04-17-meta.tsv,2012-04-17,8,2
ParlaMint-EE-en_2012-04-18-meta.tsv,2012-04-18,35,9
ParlaMint-EE-en_2012-04-19-meta.tsv,2012-04-19,11,12
ParlaMint-EE-en_2012-04-30-meta.tsv,2012-04-30,6,7
ParlaMint-EE-en_2012-05-02-meta.tsv,2012-05-02,26,8
ParlaMint-EE-en_2012-05-03-meta.tsv,2012-05-03,4,2
ParlaMint-EE-en_2012-05-07-meta.tsv,2012-05-07,15,10
ParlaMint-EE-en_2012-05-08-meta.tsv,2012-05-08,31,9
ParlaMint-EE-en_2012-05-09-meta.tsv,2012-05-09,34,12
ParlaMint-EE-en_2012-05-10-meta.tsv,2012-05-10,6,1
ParlaMint-EE-en_2012-05-14-meta.tsv,2012-05-14,10,7
ParlaMint-EE-en_2012-05-15-meta.tsv,2012-05-15,33,6
ParlaMint-EE-en_2012-05-16-meta.tsv,2012-05-16,25,8
ParlaMint-EE-en_2012-05-17-meta.tsv,2012-05-17,4,0
ParlaMint-EE-en_2012-05-28-meta.tsv,2012-05-28,20,8
ParlaMint-EE-en_2012-05-29-meta.tsv,2012-05-29,27,6
ParlaMint-EE-en_2012-05-30-meta.tsv,2012-05-30,46,12
ParlaMint-EE-en_2012-05-31-meta.tsv,2012-05-31,18,7
ParlaMint-EE-en_2012-06-04-meta.tsv,2012-06-04,10,8
ParlaMint-EE-en_2012-06-05-meta.tsv,2012-06-05,23,4
ParlaMint-EE-en_2012-06-06-meta.tsv,2012-06-06,31,11
ParlaMint-EE-en_2012-06-07-meta.tsv,2012-06-07,15,4
ParlaMint-EE-en_2012-06-11-meta.tsv,2012-06-11,14,10
ParlaMint-EE-en_2012-06-12-meta.tsv,2012-06-12,34,12
ParlaMint-EE-en_2012-06-13-meta.tsv,2012-06-13,22,10
ParlaMint-EE-en_2012-06-14-meta.tsv,2012-06-14,4,2
ParlaMint-EE-en_2012-08-08-meta.tsv,2012-08-08,47,18
ParlaMint-EE-en_2012-08-30-meta.tsv,2012-08-30,28,8
ParlaMint-EE-en_2012-09-10-meta.tsv,2012-09-10,4,4
ParlaMint-EE-en_2012-09-11-meta.tsv,2012-09-11,0,2
ParlaMint-EE-en_2012-09-12-meta.tsv,2012-09-12,20,6
ParlaMint-EE-en_2012-09-13-meta.tsv,2012-09-13,20,5
ParlaMint-EE-en_2012-09-17-meta.tsv,2012-09-17,21,6
ParlaMint-EE-en_2012-09-18-meta.tsv,2012-09-18,31,7
ParlaMint-EE-en_2012-09-19-meta.tsv,2012-09-19,31,12
ParlaMint-EE-en_2012-09-20-meta.tsv,2012-09-20,23,7
ParlaMint-EE-en_2012-09-24-meta.tsv,2012-09-24,13,5
ParlaMint-EE-en_2012-09-25-meta.tsv,2012-09-25,23,6
ParlaMint-EE-en_2012-09-26-meta.tsv,2012-09-26,45,10
ParlaMint-EE-en_2012-09-27-meta.tsv,2012-09-27,21,5
ParlaMint-EE-en_2012-10-02-meta.tsv,2012-10-02,25,6
ParlaMint-EE-en_2012-10-08-meta.tsv,2012-10-08,18,9
ParlaMint-EE-en_2012-10-09-meta.tsv,2012-10-09,35,13
ParlaMint-EE-en_2012-10-10-meta.tsv,2012-10-10,39,13
ParlaMint-EE-en_2012-10-11-meta.tsv,2012-10-11,18,15
ParlaMint-EE-en_2012-10-15-meta.tsv,2012-10-15,13,9
ParlaMint-EE-en_2012-10-16-meta.tsv,2012-10-16,25,12
ParlaMint-EE-en_2012-10-17-meta.tsv,2012-10-17,23,11
ParlaMint-EE-en_2012-10-18-meta.tsv,2012-10-18,30,12
ParlaMint-EE-en_2012-10-22-meta.tsv,2012-10-22,20,5
ParlaMint-EE-en_2012-10-23-meta.tsv,2012-10-23,35,11
ParlaMint-EE-en_2012-10-24-meta.tsv,2012-10-24,35,12
ParlaMint-EE-en_2012-10-25-meta.tsv,2012-10-25,32,11
ParlaMint-EE-en_2012-11-05-meta.tsv,2012-11-05,16,9
ParlaMint-EE-en_2012-11-06-meta.tsv,2012-11-06,22,10
ParlaMint-EE-en_2012-11-07-meta.tsv,2012-11-07,47,17
ParlaMint-EE-en_2012-11-08-meta.tsv,2012-11-08,1,5
ParlaMint-EE-en_2012-11-12-meta.tsv,2012-11-12,15,5
ParlaMint-EE-en_2012-11-13-meta.tsv,2012-11-13,26,11
ParlaMint-EE-en_2012-11-14-meta.tsv,2012-11-14,48,13
ParlaMint-EE-en_2012-11-15-meta.tsv,2012-11-15,15,7
ParlaMint-EE-en_2012-11-19-meta.tsv,2012-11-19,9,7
ParlaMint-EE-en_2012-11-20-meta.tsv,2012-11-20,0,2
ParlaMint-EE-en_2012-11-21-meta.tsv,2012-11-21,38,13
ParlaMint-EE-en_2012-11-22-meta.tsv,2012-11-22,15,7
ParlaMint-EE-en_2012-11-30-meta.tsv,2012-11-30,41,12
ParlaMint-EE-en_2012-12-03-meta.tsv,2012-12-03,22,9
ParlaMint-EE-en_2012-12-04-meta.tsv,2012-12-04,17,8
ParlaMint-EE-en_2012-12-05-meta.tsv,2012-12-05,35,11
ParlaMint-EE-en_2012-12-06-meta.tsv,2012-12-06,16,8
ParlaMint-EE-en_2012-12-07-meta.tsv,2012-12-07,28,11
ParlaMint-EE-en_2012-12-10-meta.tsv,2012-12-10,14,9
ParlaMint-EE-en_2012-12-11-meta.tsv,2012-12-11,18,6
ParlaMint-EE-en_2012-12-12-meta.tsv,2012-12-12,41,14
ParlaMint-EE-en_2012-12-13-meta.tsv,2012-12-13,18,7
ParlaMint-EE-en_2012-12-17-meta.tsv,2012-12-17,21,7
ParlaMint-EE-en_2012-12-18-meta.tsv,2012-12-18,10,4
ParlaMint-EE-en_2012-12-19-meta.tsv,2012-12-19,34,10
ParlaMint-EE-en_2012-12-20-meta.tsv,2012-12-20,15,8
ParlaMint-EE-en_2013-01-14-meta.tsv,2013-01-14,18,10
ParlaMint-EE-en_2013-01-15-meta.tsv,2013-01-15,31,7
ParlaMint-EE-en_2013-01-16-meta.tsv,2013-01-16,31,12
ParlaMint-EE-en_2013-01-17-meta.tsv,2013-01-17,19,11
ParlaMint-EE-en_2013-01-21-meta.tsv,2013-01-21,15,6
ParlaMint-EE-en_2013-01-22-meta.tsv,2013-01-22,9,8
ParlaMint-EE-en_2013-01-23-meta.tsv,2013-01-23,43,10
ParlaMint-EE-en_2013-01-24-meta.tsv,2013-01-24,3,2
ParlaMint-EE-en_2013-01-28-meta.tsv,2013-01-28,11,6
ParlaMint-EE-en_2013-01-29-meta.tsv,2013-01-29,27,2
ParlaMint-EE-en_2013-01-30-meta.tsv,2013-01-30,36,6
ParlaMint-EE-en_2013-01-31-meta.tsv,2013-01-31,12,9
ParlaMint-EE-en_2013-02-11-meta.tsv,2013-02-11,16,6
ParlaMint-EE-en_2013-02-12-meta.tsv,2013-02-12,13,5
ParlaMint-EE-en_2013-02-13-meta.tsv,2013-02-13,24,9
ParlaMint-EE-en_2013-02-14-meta.tsv,2013-02-14,4,2
ParlaMint-EE-en_2013-02-18-meta.tsv,2013-02-18,19,9
ParlaMint-EE-en_2013-02-19-meta.tsv,2013-02-19,25,7
ParlaMint-EE-en_2013-02-20-meta.tsv,2013-02-20,35,11
ParlaMint-EE-en_2013-02-21-meta.tsv,2013-02-21,26,6
ParlaMint-EE-en_2013-02-25-meta.tsv,2013-02-25,16,7
ParlaMint-EE-en_2013-02-26-meta.tsv,2013-02-26,29,7
ParlaMint-EE-en_2013-02-27-meta.tsv,2013-02-27,43,10
ParlaMint-EE-en_2013-02-28-meta.tsv,2013-02-28,17,4
ParlaMint-EE-en_2013-03-11-meta.tsv,2013-03-11,25,8
ParlaMint-EE-en_2013-03-12-meta.tsv,2013-03-12,24,5
ParlaMint-EE-en_2013-03-13-meta.tsv,2013-03-13,25,10
ParlaMint-EE-en_2013-03-14-meta.tsv,2013-03-14,3,0
ParlaMint-EE-en_2013-03-18-meta.tsv,2013-03-18,10,3
ParlaMint-EE-en_2013-03-19-meta.tsv,2013-03-19,5,4
ParlaMint-EE-en_2013-03-20-meta.tsv,2013-03-20,28,13
ParlaMint-EE-en_2013-03-21-meta.tsv,2013-03-21,5,3
ParlaMint-EE-en_2013-03-25-meta.tsv,2013-03-25,14,6
ParlaMint-EE-en_2013-03-26-meta.tsv,2013-03-26,8,5
ParlaMint-EE-en_2013-03-27-meta.tsv,2013-03-27,17,8
ParlaMint-EE-en_2013-03-28-meta.tsv,2013-03-28,14,3
ParlaMint-EE-en_2013-04-08-meta.tsv,2013-04-08,15,3
ParlaMint-EE-en_2013-04-09-meta.tsv,2013-04-09,8,5
ParlaMint-EE-en_2013-04-10-meta.tsv,2013-04-10,19,10
ParlaMint-EE-en_2013-04-11-meta.tsv,2013-04-11,14,6
ParlaMint-EE-en_2013-04-15-meta.tsv,2013-04-15,13,6
ParlaMint-EE-en_2013-04-16-meta.tsv,2013-04-16,13,2
ParlaMint-EE-en_2013-04-17-meta.tsv,2013-04-17,29,10
ParlaMint-EE-en_2013-04-18-meta.tsv,2013-04-18,17,2
ParlaMint-EE-en_2013-04-22-meta.tsv,2013-04-22,13,2
ParlaMint-EE-en_2013-04-23-meta.tsv,2013-04-23,20,5
ParlaMint-EE-en_2013-04-24-meta.tsv,2013-04-24,34,10
ParlaMint-EE-en_2013-04-25-meta.tsv,2013-04-25,20,5
ParlaMint-EE-en_2013-05-06-meta.tsv,2013-05-06,21,10
ParlaMint-EE-en_2013-05-07-meta.tsv,2013-05-07,15,6
ParlaMint-EE-en_2013-05-08-meta.tsv,2013-05-08,15,7
ParlaMint-EE-en_2013-05-09-meta.tsv,2013-05-09,8,4
ParlaMint-EE-en_2013-05-13-meta.tsv,2013-05-13,0,5
ParlaMint-EE-en_2013-05-14-meta.tsv,2013-05-14,28,10
ParlaMint-EE-en_2013-05-15-meta.tsv,2013-05-15,27,8
ParlaMint-EE-en_2013-05-16-meta.tsv,2013-05-16,17,3
ParlaMint-EE-en_2013-05-20-meta.tsv,2013-05-20,19,8
ParlaMint-EE-en_2013-05-21-meta.tsv,2013-05-21,18,6
ParlaMint-EE-en_2013-05-22-meta.tsv,2013-05-22,26,12
ParlaMint-EE-en_2013-05-23-meta.tsv,2013-05-23,3,2
ParlaMint-EE-en_2013-06-03-meta.tsv,2013-06-03,17,7
ParlaMint-EE-en_2013-06-04-meta.tsv,2013-06-04,22,10
ParlaMint-EE-en_2013-06-05-meta.tsv,2013-06-05,31,11
ParlaMint-EE-en_2013-06-06-meta.tsv,2013-06-06,19,6
ParlaMint-EE-en_2013-06-10-meta.tsv,2013-06-10,7,5
ParlaMint-EE-en_2013-06-11-meta.tsv,2013-06-11,22,12
ParlaMint-EE-en_2013-06-12-meta.tsv,2013-06-12,22,8
ParlaMint-EE-en_2013-06-13-meta.tsv,2013-06-13,3,1
ParlaMint-EE-en_2013-06-17-meta.tsv,2013-06-17,15,6
ParlaMint-EE-en_2013-06-18-meta.tsv,2013-06-18,23,15
ParlaMint-EE-en_2013-06-19-meta.tsv,2013-06-19,50,15
ParlaMint-EE-en_2013-06-20-meta.tsv,2013-06-20,18,10
ParlaMint-EE-en_2013-09-09-meta.tsv,2013-09-09,11,7
ParlaMint-EE-en_2013-09-10-meta.tsv,2013-09-10,17,6
ParlaMint-EE-en_2013-09-11-meta.tsv,2013-09-11,20,6
ParlaMint-EE-en_2013-09-12-meta.tsv,2013-09-12,18,8
ParlaMint-EE-en_2013-09-16-meta.tsv,2013-09-16,8,6
ParlaMint-EE-en_2013-09-17-meta.tsv,2013-09-17,25,10
ParlaMint-EE-en_2013-09-18-meta.tsv,2013-09-18,24,8
ParlaMint-EE-en_2013-09-19-meta.tsv,2013-09-19,17,5
ParlaMint-EE-en_2013-09-23-meta.tsv,2013-09-23,11,3
ParlaMint-EE-en_2013-09-24-meta.tsv,2013-09-24,11,5
ParlaMint-EE-en_2013-09-25-meta.tsv,2013-09-25,24,13
ParlaMint-EE-en_2013-09-26-meta.tsv,2013-09-26,23,6
ParlaMint-EE-en_2013-10-07-meta.tsv,2013-10-07,16,7
ParlaMint-EE-en_2013-10-08-meta.tsv,2013-10-08,20,8
ParlaMint-EE-en_2013-10-09-meta.tsv,2013-10-09,23,8
ParlaMint-EE-en_2013-10-10-meta.tsv,2013-10-10,2,1
ParlaMint-EE-en_2013-10-14-meta.tsv,2013-10-14,8,8
ParlaMint-EE-en_2013-10-15-meta.tsv,2013-10-15,20,6
ParlaMint-EE-en_2013-10-16-meta.tsv,2013-10-16,29,9
ParlaMint-EE-en_2013-10-17-meta.tsv,2013-10-17,18,9
ParlaMint-EE-en_2013-10-21-meta.tsv,2013-10-21,4,3
ParlaMint-EE-en_2013-10-22-meta.tsv,2013-10-22,8,5
ParlaMint-EE-en_2013-10-23-meta.tsv,2013-10-23,40,14
ParlaMint-EE-en_2013-10-24-meta.tsv,2013-10-24,9,2
ParlaMint-EE-en_2013-11-04-meta.tsv,2013-11-04,11,3
ParlaMint-EE-en_2013-11-05-meta.tsv,2013-11-05,21,11
ParlaMint-EE-en_2013-11-06-meta.tsv,2013-11-06,46,13
ParlaMint-EE-en_2013-11-07-meta.tsv,2013-11-07,10,10
ParlaMint-EE-en_2013-11-11-meta.tsv,2013-11-11,10,8
ParlaMint-EE-en_2013-11-12-meta.tsv,2013-11-12,22,5
ParlaMint-EE-en_2013-11-13-meta.tsv,2013-11-13,41,12
ParlaMint-EE-en_2013-11-14-meta.tsv,2013-11-14,8,3
ParlaMint-EE-en_2013-11-15-meta.tsv,2013-11-15,21,9
ParlaMint-EE-en_2013-11-18-meta.tsv,2013-11-18,4,4
ParlaMint-EE-en_2013-11-19-meta.tsv,2013-11-19,27,7
ParlaMint-EE-en_2013-11-20-meta.tsv,2013-11-20,19,10
ParlaMint-EE-en_2013-11-21-meta.tsv,2013-11-21,32,9
ParlaMint-EE-en_2013-12-02-meta.tsv,2013-12-02,5,5
ParlaMint-EE-en_2013-12-03-meta.tsv,2013-12-03,27,9
ParlaMint-EE-en_2013-12-04-meta.tsv,2013-12-04,23,6
ParlaMint-EE-en_2013-12-05-meta.tsv,2013-12-05,10,2
ParlaMint-EE-en_2013-12-09-meta.tsv,2013-12-09,2,5
ParlaMint-EE-en_2013-12-10-meta.tsv,2013-12-10,28,7
ParlaMint-EE-en_2013-12-11-meta.tsv,2013-12-11,27,12
ParlaMint-EE-en_2013-12-12-meta.tsv,2013-12-12,18,4
ParlaMint-EE-en_2013-12-16-meta.tsv,2013-12-16,8,4
ParlaMint-EE-en_2013-12-17-meta.tsv,2013-12-17,28,8
ParlaMint-EE-en_2013-12-18-meta.tsv,2013-12-18,31,7
ParlaMint-EE-en_2013-12-19-meta.tsv,2013-12-19,22,9
ParlaMint-EE-en_2014-01-13-meta.tsv,2014-01-13,18,6
ParlaMint-EE-en_2014-01-14-meta.tsv,2014-01-14,14,4
ParlaMint-EE-en_2014-01-15-meta.tsv,2014-01-15,35,9
ParlaMint-EE-en_2014-01-16-meta.tsv,2014-01-16,11,1
ParlaMint-EE-en_2014-01-20-meta.tsv,2014-01-20,10,5
ParlaMint-EE-en_2014-01-21-meta.tsv,2014-01-21,19,8
ParlaMint-EE-en_2014-01-22-meta.tsv,2014-01-22,40,9
ParlaMint-EE-en_2014-01-23-meta.tsv,2014-01-23,7,1
ParlaMint-EE-en_2014-01-27-meta.tsv,2014-01-27,10,4
ParlaMint-EE-en_2014-01-28-meta.tsv,2014-01-28,23,5
ParlaMint-EE-en_2014-01-29-meta.tsv,2014-01-29,39,12
ParlaMint-EE-en_2014-01-30-meta.tsv,2014-01-30,4,3
ParlaMint-EE-en_2014-02-10-meta.tsv,2014-02-10,7,9
ParlaMint-EE-en_2014-02-11-meta.tsv,2014-02-11,19,9
ParlaMint-EE-en_2014-02-12-meta.tsv,2014-02-12,31,11
ParlaMint-EE-en_2014-02-13-meta.tsv,2014-02-13,4,0
ParlaMint-EE-en_2014-02-17-meta.tsv,2014-02-17,12,4
ParlaMint-EE-en_2014-02-18-meta.tsv,2014-02-18,15,7
ParlaMint-EE-en_2014-02-19-meta.tsv,2014-02-19,33,9
ParlaMint-EE-en_2014-02-20-meta.tsv,2014-02-20,11,4
ParlaMint-EE-en_2014-02-25-meta.tsv,2014-02-25,20,8
ParlaMint-EE-en_2014-02-26-meta.tsv,2014-02-26,19,7
ParlaMint-EE-en_2014-02-27-meta.tsv,2014-02-27,17,5
ParlaMint-EE-en_2014-03-05-meta.tsv,2014-03-05,29,9
ParlaMint-EE-en_2014-03-10-meta.tsv,2014-03-10,12,6
ParlaMint-EE-en_2014-03-11-meta.tsv,2014-03-11,9,2
ParlaMint-EE-en_2014-03-12-meta.tsv,2014-03-12,17,7
ParlaMint-EE-en_2014-03-13-meta.tsv,2014-03-13,3,0
ParlaMint-EE-en_2014-03-17-meta.tsv,2014-03-17,13,7
ParlaMint-EE-en_2014-03-18-meta.tsv,2014-03-18,6,2
ParlaMint-EE-en_2014-03-19-meta.tsv,2014-03-19,22,7
ParlaMint-EE-en_2014-03-20-meta.tsv,2014-03-20,4,4
ParlaMint-EE-en_2014-03-24-meta.tsv,2014-03-24,32,11
ParlaMint-EE-en_2014-03-25-meta.tsv,2014-03-25,5,1
ParlaMint-EE-en_2014-03-26-meta.tsv,2014-03-26,15,9
ParlaMint-EE-en_2014-03-27-meta.tsv,2014-03-27,15,6
ParlaMint-EE-en_2014-04-07-meta.tsv,2014-04-07,10,5
ParlaMint-EE-en_2014-04-08-meta.tsv,2014-04-08,16,8
ParlaMint-EE-en_2014-04-09-meta.tsv,2014-04-09,24,14
ParlaMint-EE-en_2014-04-10-meta.tsv,2014-04-10,3,1
ParlaMint-EE-en_2014-04-14-meta.tsv,2014-04-14,11,6
ParlaMint-EE-en_2014-04-15-meta.tsv,2014-04-15,24,4
ParlaMint-EE-en_2014-04-16-meta.tsv,2014-04-16,35,12
ParlaMint-EE-en_2014-04-17-meta.tsv,2014-04-17,17,4
ParlaMint-EE-en_2014-04-21-meta.tsv,2014-04-21,12,7
ParlaMint-EE-en_2014-04-22-meta.tsv,2014-04-22,15,7
ParlaMint-EE-en_2014-04-23-meta.tsv,2014-04-23,27,12
ParlaMint-EE-en_2014-04-24-meta.tsv,2014-04-24,18,5
ParlaMint-EE-en_2014-05-05-meta.tsv,2014-05-05,6,2
ParlaMint-EE-en_2014-05-06-meta.tsv,2014-05-06,27,6
ParlaMint-EE-en_2014-05-07-meta.tsv,2014-05-07,33,7
