ParlaMint-BE_2020-12-16-definitief-55-plenair-ip076x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip076x.u12	Mr Hedebouw, you should know this. If you were to say to me in institutional questions that I do not understand, I would be hurt in my honour. Social security is used, among other things, to pay benefits to people who do not have a job. If we succeed in helping these people to get a job, as we did in the previous government with 200,000 people, less benefits will be paid and the social security budget will be reduced. The State's budget will be able to increase at the same time because working people can also pay their share of the taxes. With that money, we will be able to pursue a sensible policy again. It seems strange to me that you don't see that. It should be your core expertise to know that working is linked to taxes and non-working is linked to benefits. We prefer people to be in the first category. We encourage everyone not to stick to unemployment benefits. When they have the skills to work, we will help and guide them to a job. Of course, there are people for whom that is not possible. That is precisely what social security exists to enable those who really need it to provide that support effectively. You should know that. That should be basic knowledge for you. The budget is in the red figures, and so is social security, because there are a lot of benefits and support to be paid. The only way we can reverse this is to get more people to work so that less benefits are paid. This should actually be everyone's ambition. It's our ambition. It doesn't matter what color the government has. Each government must ensure that more people work to ensure that social security remains social and secure. This is not the subject of discussion, but the question is how to achieve it and how credible it is. What does this government say? It will cover an employment rate of 80% in 2030. For your information, in Flanders, the employment rate is already about 74 %. In West Flanders it is almost 80%. In Brussels and Wallonia it is now around 60 to 64 %. So there is still work to be done. So we're going to 80 % employment in 2030. That's your ambition. What have you done with that in your budget? You took a measuring sheet and you laid that sheet between 2024 and 2030 and drew a line. Then you said that we want to do that, so that will be magical. This means that, logically, there will be a number of consequences. Very specific: next year there will be extra people at work because we have said on paper that they will be working. We don't know how we're going to do that yet, but we're pretending that's already the case, and we're even gonna bring in payback effects in our budget. We're counting on 50 million euros in payback effects. That's your bubble. You take your measuring sheet and you're going to do some magic and you expect this to happen automatically. Let's get back to the real world. What happens in the real world? There is a recent analysis by the National Bank that Corona will reduce 140,000 jobs, especially in the private sector. There will be fewer jobs, but you hold on to the fiction that there will be more jobs, while the National Bank says that this is not right. You're just ignoring that. You are going to include these figures in your budget. That's just air. Interestingly, not only does the Court of Auditors carry out analyses, it is particularly interesting that the Court is independent and at the service of Parliament. What's interesting about that? It allows a Member of Parliament to request a number of files or fact sheets from the Court of Auditors. Of course we did. I specifically asked for the mail exchange between the Court of Auditors and the government on these payback effects, about the 50 million, because you pretend there will be more people at work. I quote from an e-mail from the Court of Auditors of 16 November: "The measure Increase employment rates. In my view, the answers given by the Secretary of State's cabinet make it clear that this measure has not yet been worked out. I'd like to have that checked with the Cabinet Work, but I don't give you much chance of more information." I can imagine that they were so surprised at the Court of Auditors that there was no information that they decided to send a second e-mail, this time in French: "Pour les effets retour le nombre de personnes mises à l'emploi n'a pas été estimé par un organisme spécialisé," like the Planning Bureau or so on, all of which is not necessary, no specialized body that has calculated this "mais ce nombre a été établi uniquement en fonction de l'objectif politicique du governorement. There are currently no concrete measures to achieve this rate. So I have something to write about." I have a lot to write in my report, says the Court of Auditors. That is the most serious thing about your budget. You pretend that more people are going to work, but you do not even know what reforms you are going to implement. You haven't even started to think about exactly what you'll do. You have not even begun to reform. I refer, by the way, to a tweet by Mr Leysen van Open Vld, who said that the start of the negotiations should actually take place. There are some prints on paper in the coalition agreement and we've thrown up 50 million of them, which is more than for the Brexit. But we don't really know what we're going to do. Payback effects, hopla, solved. It is even worse than that, because if your government then takes measures in the field of labour market policy, then it is rather measures that encourage people not to work or to work.
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip076x.u13	Colleagues, may I ask you to conduct your conversations in the hallway and show some respect for the speaker?
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip076x.u14	We will undoubtedly discuss labour market policy and your government's exotic plans, such as Ecolo's 3 billion magic grant. That will all be dealt with in due course.
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip076x.u15	Madam President, my apologies for the noise that has been made. The reason I spoke with my fellow group leaders nearby was because we were asking ourselves again what had been agreed in the Conference of Presidents with regard to speaking times. From memory, what had been agreed was 30 minutes per group. Mr. Loones started at 10:15 a.m. The exchange with Mr. Hedebouw lasted 5 to 6 minutes, with the big ladle. If we do not remember the rules at the beginning of the debate, then they will not be respected. I therefore wonder about the agreements reached at the Conference of Presidents: what are they for? Mr. Loones started at 10:15. It's 10:48: it's already more than half an hour. He was interrupted for five or six minutes. A priori, he has to finish at 10:50. I do not want to replace the presidency of Parliament. Let it be clear: each one's role. But I think that an agreement had been reached at the Conference of Presidents for half an hour for each group. I just want to remind you. I also want it to be respected. Indeed, a decision by the Conference of Presidents is not nothing in this House. I apologize for the hustle and bustle. It was a question of confirming the principle that we had adopted.
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip076x.u16	Mr Laaouej, for the record, the half-hour speaking time has not yet been exceeded, since the interruption does not count as speaking time. So you're a little early with your comments. The agreement reached at the Conference of Presidents is very clear: it was asked not to interfere too much and it was asked that each group should stick to the speaking time. Until now, however, my explanation may also be deducted from the speaking time, but Mr Loones keeps to his speaking time, so you should have waited for your comment.
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip076x.u17	First of all, I would like to congratulate you, Madam President, on your pertinent performance when there is a rumble in the Chamber. This happens frequently and is not noticed sufficiently. We have spacious walkways, everyone has a lot of time to chat with each other. The few colleagues who are allowed in this room are, for there are many colleagues at the door, but because of the corona conditions they should not be expected to follow the debate carefully. Secondly, you have replied, and Mr Laaouej knows that if we start asking questions about him or his group, for example, in his interpretation, we would make it impossible for him to make any speech. The interruptions by Mr Hedebouw had, I suppose, the intention of repeating the basics of the economy, and so did Mr Loones, but it is difficult to say that this was part of his speech. I therefore believe that the 30 minutes should indeed be regarded as 30 minutes net speaking time, and you have interpreted that appointment correctly.
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip076x.u18	You tell me I intervened too early, I think I intervened at the right time. Mr. Loones' intervention, if counted as a net balance, was from 10:15 a.m. to 10:45 a.m., or half an hour. It's 10:50, that's it! Mr. Hedebouw's speech is in the order of 5 minutes. You add the two minutes that have just passed because of my intervention, and that is not beyond. Either we respect the rules or we do not respect them, but I believe that what is decided in the Conference of Presidents makes sense. I therefore call on Mr Loones to include him in the development of his speech and to ensure that this is respected. I think I can say that it is a matter of fairness and respect for the commitments made.
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip076x.u19	I fully agree with that, Mr Laaouej, but you intervened at 10:43 a.m. So you were too early anyway. Now we have been talking for ten minutes about the speaking time, which was not over at the time. You yourself admit that there have been interruptions and that there is therefore time. I suggest that Mr Loones should be able to use that time.
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip076x.u20	If you'd let me talk, you'd be off the hook by now. Then you could have just ignored all those comments from the experts and the Court of Auditors again. I intend to keep the appointments. It is important in politics to be a man of his word, Mr Laaouej, but here I would like to ask how many minutes I have left. I'll keep my duty to it.
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip076x.u21	You have seven minutes, Mr. Loones.
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip076x.u22	I'll try to do it with less. I would have liked to talk to you about migration policy, but we will have another topic debate on this, including with Mr Francken. There is the fact that there is less budget for return and more for asylum reception. That's the choice your government makes. I would also have liked to have talked to you about justice and how Minister Van Quickenborne deals with reality in a rather special way. He creates the impression that he gets an extra 300 million euros for his Department of Justice. We also have quotes from the Court of Auditors on this. Mr Van Quickenborne says, among other things, that he will receive money from a billion euros in commissions that still have to be distributed. The Court of Auditors says that there is no detailed distribution of that billion euro. Even the Court of Auditors says: "Mr Van Quickenborne, what you say in the television studios..." I will not finish my sentence, but I have another quote from the Court of Auditors. We will talk about this later. I also wanted to talk about the European Union and its contribution. You may have noticed, ladies and gentlemen: the last year we were in the government, the Belgian contribution to the European budget was around EUR 6 billion each year. Next year it will be EUR 7.5 billion. This is an additional EUR 1.5 billion contribution for the European Union. Soon we will undoubtedly debate whether these moneys are well spent. Are these transfers to the South and Eastern Europe wise? Of course, there is also a positive return. What is the balance sheet of the single European market? We will certainly have the debate on this later, but at least EUR 1.5 billion will go towards Europe every year. So that amount will not be able to be spent on, I am just saying, our pensions. However, I will not talk about this. I would like to touch on two other points, namely your commitment not to introduce new taxes and the new political culture. No new taxes. There are two thousand pages of text and figures for it and I have been looking for it for a long time, but I have not found it. More specifically, I have been looking for the halving of the withholding tax. We know that negotiations took place during the summer and that there was a beginning of agreement between my party chairman, Bart De Wever, and the party chairman of the PS, Mr Magnette. There was a reason to introduce some kind of security tax that could eventually raise some money, but in return, immediately from the first day, the withholding tax would be halved, resulting in a tax saving of around EUR 2 billion. I looked for that in the budget. After all, I had an interview last summer in De Morgen with Mr De Gucht, former minister, former party chairman and former European Commissioner for Open Vld. That interview was conducted at the time that Bart De Wever and Paul Magnette were discussing that deal. Mr De Gucht stated that it would not be illogical for his party to do some sort of exchange between some kind of securities tax and a reduction in the withholding tax. So Mr De Gucht agreed with Bart De Wever. That's why I've been looking, but I didn't find it. The reduction in withholding tax is simply not included.
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip076x.u23	Mr Loones, the Prime Minister would like to give you some extra time.
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip076x.u24	Mr Laaouej, will you keep an eye on the clock, please?
ParlaMint-BE_2020-12-16-definitief-55-plenair-ip076x.u25	Mr Loones, you say that you have been looking, and we have also been looking for this so-called agreement that would have existed between two parties. I note that this agreement has been defended by very few. If that agreement had ever been reached, both parties would not have walked away from that agreement faster than their shadow. That's weird. If there is an agreement, it is defended. At some point, that text was made public. I've been looking, too. And I did a really good job of looking. You were just talking about the halving of the withholding tax. I've really been searching the text made public by your people. I didn't find that. Where is the halving of the withholding tax? Because in the text you have made public, it is not mentioned anywhere. You're gonna have to explain that to me. Where exactly was that? Or is that part of an agreement that might still exist somewhere? Or perhaps that agreement never existed? It's possible.
