ParlaMint-BE_2020-02-13-55-plenair-ip024x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u12	Thank you, Minister, for the answer, but it was rather inconspicuous. There were many promises and plans again. In the meantime, you've made more promises than you've created extra prison places. According to Flemish Interest, Justice needs three new cases. Firstly, we are talking about new legislation with stricter penalties, especially in the field of vice. Secondly, new prisons must be created so that impunity is over. Thirdly, we also need a new Minister of Justice. Over the past 13 years, your party, CD&V, has delivered the Minister of Justice for ten years. Colleagues, there is one fact that we cannot ignore. On 4 May 2019, Julie Van Espen's killer should have just been in prison instead of walking around freely.
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u13	Thank you, Minister, for the answer. We can only show respect today for the way Julie's family deals with this terrible drama. The Supreme Court of Justice has effectively done a solid job with its report, and we must now ensure that these recommendations are followed as quickly as possible across party boundaries. The family asks that, and it's our assignment, too. Parliament must do what it can and must do to give absolute priority to the fight against violence against women. In this case it was not only a lack of resources, but also a proper organisation of a court is a must for managers. For us Liberals, the independence of justice and the separation of powers are sacred concepts, especially when it comes to making judgments. However, this independence cannot in any way be a frivolous excuse for irresponsibility. That's what today is about. Parliament will therefore show its commitment in the short term. If everyone does that, including on the ground, maybe we can make sure that nobody ever has to go through that again or at least nobody has to read what Julie's parents got to read in this report.
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u14	Mr Minister, speaking time was limited just now, and I would actually ask you not to come up with an answer on waiting for negotiations. We women have the right to have an answer now. But it was worse, because you did not answer my question at all. However, my question was very simple, namely how many measures you would take and what budget you would provide for it. We will continue to ask you that question until you answer it. On 8 March, on International Women's Day, the PVDA will be on the streets for all women, including Julie, to increase the pressure until a real action plan for combating violence against women is put in place.
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u15	Minister, the process on the attacks on 22 March will last for at least nine months. Thirty thousand guilt questions will have to be answered by a jury. Thirty-six jurors will have to make themselves available indefinitely throughout that period in order to carry out that task. Three times as many magistrates, both from the seat and from the parquet, will have to be made available, so that the process will also have an impact on other matters. In Brussels, this will lead to more delays in justice. Hundreds of security officers and police officers will have to be at their disposal for nine months in order to guarantee security and ensure the transport of the accused. Twenty million euros will cost the process, it is estimated at the moment. But those costs are likely to increase. The case is also particularly complex, which increases the risk of procedural errors and increases the likelihood of the process being repeated. The victims will also have to endure the horrific events again for nine months. Some of these victims have already indicated that they are having a particularly difficult time with this. They ask whether they will receive sufficient psychological assistance throughout the period. All these arguments are not new, Minister. They were already notified to you by the College of Attorney General in October last year. Recently there was also the petition of the federal prosecutor, Frédéric Van Leeuw, to abolish the court of assists. We at N-VA have long been in favour of abolishing the court of assistants. The process will be a huge challenge. It shows once again that the assistance procedure is hopelessly out of date. Minister, I have only one question for you: do I find you an ally in order to achieve the necessary two-thirds majority in Parliament and to bring that almost impossible task to a successful conclusion?
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u16	Mr President, ladies and gentlemen, in view of the seriousness of the problem, I would like to say for once that I have won a thousand percent for the expansion of sexual care centres in current cases and for the compulsory succession of people who are at the end of their sentence, after their punishment has ended, without being subject to conditions. I will help all those parliamentarians who support it with great diligence. You have a partner in me, Mrs Van Vaerenbergh, since 2015. You know that. I have made every effort to ease the assistance procedure and to make it necessary only in cases where there was no desire to correct it. However, that measure was annulled by the Constitutional Court. Moreover, I do not need to remind you that at the time all the alternatives I proposed in the government were unable to find support, because the one party felt that the Assiseen Jury should be abolished altogether while the others felt that the Assiseen Jury should be kept as much as possible. If today the Attorney General is arguing, they have issued that opinion at my request for a restriction of the assistance procedure to terrorist cases and to organized banditism, that is, not for terrorist cases and not for organized banditism, but for all matters of common law, then they know that they have my support. Personally, I would prefer the assistance procedure to disappear completely, but that is a personal vision. I've been won for a compromise. However, if terrorism and organised banditism are to be incorporated into the Constitution, it must be borne in mind that these are not full terms, nor are they print-press crimes and political crimes. Whether there is an assistance procedure or not, the process will be organised in the best possible terms and conditions in a material and infrastructure manner.
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u17	Thank you, Minister, for your reply. We are on the same page. It will be an almost impossible task to bring the trial on the attacks of 22 March before an assassin jury. Colleagues, I call on all parties to cooperate and take an initiative. Let us make preparations to ensure that the process of terrorism goes smoothly and smoothly, so that the justice system does not make another fool of itself. I think we owe that to the victims. The population in general is also entitled to this.
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u18	Mr President, Minister, the Limburg miners are angry. They're very angry. Even criminally, they are rightfully angry in my eyes. After decades almost every day, hundreds of feet below their knees to win and bring up coal for the benefit of the Belgian economy and prosperity, and after they were baptized by Prime Minister Achiel Van Acker to the first citizens of the country, they must now find that what they were promised at the time of the closure of the mines regarding their pension is simply not being complied with. So they will not be given what they have been promised and what they are entitled to. So I can understand why they're angry. If they then want to unite, get a story and information from your services and get a correction, they will clash with an administrative wall. They are sent from service A to service B and from service B back to service A or to service C. The services contradict each other or indicate that the minister is in current affairs and that there is not much that can be done about it. So I understand that they're getting angry and feeling kept on a leash. A working group was set up in December 2019 to look into the matter. That working group should normally reach conclusions by the end of February 2020. Minister, what is the status of the working group on its activities? What is the state of play in the Limburg miners' file? What will you do to ensure that the people concerned are given a solution in the shortest possible time and that they are given what they are entitled to?
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u19	Minister, the miners will be here on Monday. In front of you is a proud miners' son who will be there as well. They risked their lives for years for their families, not to let them live, but to make them survive. That was obvious. Now, almost 30 years after the closure of the mines, they find that their pensions have not been properly paid. For years they have provided the wealth of our country, in wretched conditions. Now they're getting a scent of gratitude. The miners have fought for a long time to get a decent pension in return. I can still hear my father say: "Poland, Turks, Moroccans, Italians, siamo tutti neri." By the way, that is quite different from what the Flemish Interest is doing here today. How did the Flemish Interest vote on 4 July 1990 on the law giving a better pension to miners? Do you remember? I'll tell you. Mr Annemans and Mr Dewinter voted against! Today, then, standing behind the miners is hypocritical. Minister, the miners have achieved something through their struggle. Let us be clear, for many years they have paid social contributions for a good pension, calculated as 30 years worked. It's in the law I have with me today. Yet you do not enforce that law. Part of their pension is calculated on wages prior to 1955. You heard me right: 1955. Even Europe has launched this scheme. That's why I have a few questions for you. How is it that the law for which the miners have fought so hard is not being implemented? How is it that your services continue to work with an anti-social scheme that was fired by Europe 40 years ago? Will you amend the Royal Decree of 4 December 1990 and bring it into line with the Law of 20 July 1990 and give the miners the pension to which they are entitled?
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u20	Mr President, Minister, on 4 December I stood at the Pension Service building with 300 miners. However, it was the feast of Saint Barbara, the feast of the miners. Yet they were angry, because their pension is miscalculated. About nine thousand miners miss their 150 to 200 euro pension every month. This money was promised to them at the mine closure. I immediately questioned you about this in committee. I think it's important that miners get a proper pension for all their hard work. Every day they took risks by dropping underground in the mines. They deserve respect for that and certainly a properly calculated pension. On Monday the miners will return to Brussels. On 4 December it was promised that a working group would look at the calculation of their pension. What is the outcome of this working group? What answer will you give the miners on Monday?
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u21	Ladies and gentlemen, the Act of 20 July 1990 provides in Article 3 (6) that the amount of the retirement pension of miners who were normally and mainly employed for at least 25 calendar years as miners in the subsurface or quarries with underground extraction will be increased by a supplement. The method of calculating this supplement is defined by the Royal Decree of 4 December 1990. For the purpose of calculating the pension supplement, this Article provides for the use of a flat-rate wage currently at 17,770,57 euros per career year. As indicated in the Social Affairs Committee, the Federal Pension Service considers that this calculation has been carried out correctly for all miners' pensions that have entered into force since 1990. Representatives of the miners were received several times in my cabinet. They do not agree with the position of the FPD and consider that the calculation was not carried out correctly, namely that the law is not correctly implemented by the flat-rate wage included in the Royal Decree of 4 December 1990. The Management Committee of the Federal Pension Service has set up a working group to verify that the calculation has been carried out correctly. This work is currently under way. I await the conclusions of the working party to examine the extent to which the questions of the miners can be answered. I personally wish that we could give them a positive answer.
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u22	Minister, your answer gives me a double feeling. It is disappointing because you outline the problem in your answer and simply repeat that there is a working group in progress. For the rest, you did not actually tell us what the situation was. I regret even more that the miners themselves are not involved in the consultation in the working group. That raises questions for them. However, I would like to make a positive contribution to this. I hope that you will take the necessary action to solve these people's problem quickly and efficiently, because there is simply a mistake made in the calculation basis of the supplement. That's all it is. It should be possible to rectify this quickly in principle. The Limburg miners have given me something for you: a coin with a picture of miners. They used to be placed on a pedestal. I may hand that of them to you, Minister, in the hope that you will act quickly and give them what they are entitled to and what they are promised. That's all they ask, that's all the Flemish interest asks.
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u23	Minister, can it be so difficult for pensions to be properly paid out? For the working class you always have an interpretation of the law, but the law clearly states that 30-30 should be counted: that is 30 years worked. It's as simple as that. It can't be otherwise. There's nothing about wages from a time when they weren't even born, let alone lump sums. The PVDA was formed during the battle around the mines. We did that then, and we will continue to do so. We will also make it clear on Monday that we stand as PVDA until the miners finally get what they are entitled to.
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u24	We already know what you have said, Minister. It is very strange that you say that the pension is being calculated correctly, but that a working group is still working on whether it is being calculated correctly. In any case, I am pleased to hear you say that a solution must be found for the miners. We are in any case prepared to cooperate in this. The miners will come to Brussels on Monday and expect clear answers. They also deserve a proper pension, out of respect for all these years of hard work, with enormous consequences for their health, and that just to make our economy run. The nine thousand miners who now receive less pension are also entitled to a proper pension, because in the mine everyone is black.
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u25	Mr President, Minister, today there is a job day at Finance. That is a good thing in itself, because then there is a chance that a whole part of the many open vacancies can be filled. At the same time, however, there are critical sounds that remind us of something less than a year ago. In the spring of 2019 the newspaper talked about the malaise of the tax administration. Reference was made at that time to working conditions and, in particular, to staff shortages. Seven out of ten officials said that they cannot carry out their duties properly. They gave themselves only 3.4 out of 10. Of course, that cannot be the intention. You will agree with me: there must also be sufficient staff for a well-functioning FPS Finance. Today there will be new critical sounds. This is mainly about the recruitment procedure, which is carried out through Selor and has an average duration of six to nine months. The result is that people who apply elsewhere get opportunities and drop out. As a result, the vacancies for this bottleneck profession are not filled. What is the current status of the staff and the recruitment procedure? In the meantime, have measures been taken to speed up these recruitments via Selor? What will happen to the training at Finance? It was celebrated once, because they received a very thorough education at Finance. Was this reactivated? What are the possible plans there?
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u26	Mr President, Mr Matheï, the FPS Finance has added a tooth to recruitment. In 2018 there were 759 new recruitments, in 2019 there were 1,522 new recruitments. The number of recruitments to the FPS Finances has almost doubled in one year. We must also remember that almost 21,000 people work at the FPS Finance Office. Thus, more than 1,500 vacancies out of a total of 21,000 people are not so unusual at a time when a whole generation of civil servants comes to retirement age, the baby boomers, and so there is a major changeover. Today, the biggest problem for the FPS Finance is not so much Selor's procedures. By the way, the FOD Finance and the FOD BOSA are accelerating those procedures. Today, the biggest challenge is the shortage of labour. The vacancies at the FPS Finance Office are aimed at people with a high level of training and that is the real difficulty facing them. You asked a question about the level of training. A total of 86,000 classroom training days were organised in 2019, which is more than it has ever been. In addition, there are, of course, many non-classical courses based on e-learning and other procedures. Today we are in a situation of replacing two people for every five people who leave the FPS Finance. That's the federal directive. However, for control functions, such as fiscal controls, it has been obtained that there is a replacement of one-to-one in order to ensure that there could be no weakening in this area. The FPS Finance is therefore fully aware of the need to continue the recruitment efforts. However, they are faced with the labour market conditions that everyone is facing today.
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u27	Mr President, Minister, thank you for your reply. If we want a well-functioning, correct FPS Finance, two things are necessary. Firstly, there must be a good and simple tax system. There is still a lot of work to be done in this area. This work will certainly be on the table in the coming years to reduce tax dumping. Secondly, of course, there is also a need for valid and sufficient staff. The quality is there, but it is clear that, here and there, additional recruitment is certainly necessary in order to apply the tax rules properly and thus to promote fair taxation.
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u28	Minister, in this country we have 50 000 agents, including CALog staff. That is a European record, because it means that we have 1 agent per 220 inhabitants. Still, we have a capacity problem. I have questions about that. Officer is a fantastic and well-paid profession. There are 74 types of contributions; the entire career of an agent covers only 37.5 years and agents can retire at 58. Yet there is a recruitment problem. In 2015, changes were already made to the recruitment procedure. Candidates had to pass block 1 without deliberation capabilities and for block 2 with deliberation capabilities. Just three years later, in 2018, Minister Jambon said that the scheme did not work. There was some commotion, because some candidates had slipped through the loopholes, as even hard drug addicts and traffic criminals succeeded in recruiting. A screening was then promised by consultancy firm KPMG. However, I have never seen the result of this. Mr. Secretary, in order to remedy the shortage of agents, you are now issuing a royal decree allowing candidates to be deported. Those who have not passed the exam will have another chance and in the meantime they can become police officers. Minister, what justification do you have for this? Why does it take so long before recruitment policy is finally on track? We are now five years later, but we are still at the same point as in 2015.
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u29	Mr Dedecker, allow me to begin with the basic training of the police. The deliberation measure shall apply only to candidates who fulfil the conditions for becoming a police officer. This is a first and a second part, the first part of which consists of a number of tests. We note that candidates pass many tests, but, for example, for a certain part of a test, they do not achieve the required figure of 12 out of 20, thus immediately stopping the first part, despite the fact that they have the qualities to be admitted to the second part. You can compare it somewhat with colleges and universities, where students will be admitted to the next year after a deliberation. Moreover, the deliberation assessment is not the responsibility of the Minister for the Interior. I would like to make it quite clear that this measure is not being taken because of a shortage of staff. The shortage of staff therefore did not give rise to this measure, because in fact the persons concerned have already been recruited and meet the conditions for becoming a police officer. It may be a profit of 1%. However, the measure is based on the practice that highly motivated candidates, who can be both physically and psychologically eligible, continue to fail at some point and fail to reach a hurdle. The adjustments should aim to enable candidates who are competent to perform the function properly and correctly to be deported. The aim is to treat the candidates in the same way as in other training forums. It is therefore in no way a disguised facilitation of recruitment as a police officer. I just wanted to talk about the premium schemes. The premium schemes have been reformed, on a proposal from the Commissioner-General, and they have been reduced from a system of premiums of over 50 to a dozen. The work has been done in this area. I would be happy to discuss, review and analyse the KPMG study with you in committee.
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u30	Thank you, Minister, for the answer. My question is prompted by the concerns of the corps themselves about the training. In block 1 a lot of people succeed: 8 out of 10, even without deliberation possibilities. In block 2, even with deliberation possibilities, a lot of them fall out and candidates will no longer feel like moving on. What kind of agents do we want: street corner workers, welfare huggers or cops? That's where the problem lies. In the second series barely 1.4 out of 10. That's the problem. Minister, I think that you should check the training of the officers and examiners. Are they supposed to be psychologists or cops?
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u31	Mr. President, Minister, difficulties in recruiting police officers have been recurring for several years. While the lack of financial resources is regularly mentioned in the press, the shortage of police candidates and candidates for the selection tests is also noted. Your predecessor had, moreover, commissioned an external audit on this subject in 2018. The report concluded that there was a need for simpler recruitment procedures. In addition, the target of 1,600 and then 1,400 annual commitments was set by the federal police. Meanwhile, Ministerial Circular GPI 73 of 14 May 2013 proposes five categories of recruitment. Many corps leaders testify – and increasingly publicly – to the difficulties they face in this context. Problems in terms of mobility, transfers and age pyramids are not new. This lack of police officers is likely to increase the workload on the incumbents: guards are multiplied, night patrols are reduced, missions are abandoned. Minister, are there any changes to the length of the recruitment process that would ensure the level of training and examination? Does circular GPI 73, in your opinion, need to be revised? How many police officers are missing? What is the retirement plan for the next four years? How many police officers have entered service since 2017? Very clearly, were the 1,600 and then 1,400 annual recruitments achieved? Finally, will training services be strengthened without reducing those in the areas?
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u32	Mr President, Mrs Taquin, you asked me for very specific data on the number of recruitments. I will give consistent answers to some of your questions. As far as the figures, the flows and the net result of recruitment are concerned, I propose that you ask me a question in committee. I'll be ready to respond as soon as possible. Since I took office in 2018, the reform of recruitment and selection procedures has been a top priority. As you know, I have increased the number of recruitments from 1,200 to 1,600 for the next five years, resulting in a net result of 2,500 additional recruitments. The revision of the current recruitment concept was initiated two years ago. Negotiations with trade union organisations began in the fall of 2017 and were interrupted in 2018. They took over under my guidance. An agreement on the substance was reached in early October 2019, with three of the four unions. The fourth union was granted an additional month to submit supplementary proposals but did not take advantage of the opportunity in time. The new concept therefore provides for faster, but no less qualitative, recruitment for the integrated police. On the contrary, the new battery of modern tests will make it possible to measure the required skills even better and to put the right person in the right place, either within the local police force or within the federal police force. The accountability of the applicant's own destination police service remains essential. Candidates can apply online, indicate when they will pass the tests and how fast they want to travel. A big difference in the new concept of recruitment and selection is that after passing the generic tests, the candidate will already be able to apply to a local or federal police department. After successful completion of the police training, the candidate will begin his activities within this department. This means that the candidate, as well as the various police areas and the federal police services, are responsible for making vacant posts more attractive in the labour market.
ParlaMint-BE_2020-02-13-55-plenair-ip024x.u33	Minister, thank you. As mayor and president of a multi-communal area, I hear your efforts, but I will ask you to go even further and really look at the issue. Because on the ground, it's a disaster. We can't fill the frameworks. We publish job vacancies. We don't have applicants. There is a real danger in the house. I'm counting on you to take this problem with me. Our police officers can't take it anymore.
