ParlaMint-BE_2020-11-05-55-plenair-ip069x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-11-05-55-plenair-ip069x.u12	Madam President, like my colleagues, I am not going to repeat the debate that we have just had in the Committee on Health. I would just like to make it clear that, if my group does not support this text today, it is not because it rose this morning and decided to do so. It is because he was listening to the sector that does not want this text. The sector does not want this text because it does not agree on both the substance and the form. As far as the form is concerned, Minister, you should have consulted with him beforehand, and this has not been done. The sector is now faced with fait accompli. It notes that a text is being drawn up concerning the acts which they impose, acts which require a four-year training. Nursery acts don't go unnoticed. They require training, supervision. This is what you are planning in your text, but it tells you that these nurses will have time to properly train these people to ensure that this health care is of quality. The urgency is to allow nurses to be at the patient's bedside to ensure quality care is provided. As a result, they will not have time to train and supervise. That's not why our nurses are in our hospitals. That's not why our nurses are in nursing homes or at home to help patients. I just wanted to insist on that. For the rest, Minister, you will be able to count on our support to move us together towards a re-evaluation of the profession. As has been said, we have seen a shortage of nurses for too long. And to remedy this, there is no secret: we must work to make this profession more attractive. As long as you have this will and you work in this direction with the sector, we will support you. But forgive me, your entry in this matter was not the right one. Thank you.
ParlaMint-BE_2020-11-05-55-plenair-ip069x.u13	Madam President, I would just like to point out our amendments. We want to retable the amendments that we put to the vote in committee and which were not adopted. We want to do that again because we think they are important. I have noted from the previous statements that we have heard our Amendment No, for example. 5. The legal text is now only talking about four acts, ocharm. We are submitting the amendment again because we believe that the list of excluded acts should be established as soon as possible, and that means as soon as the legislative proposal is adopted, not tomorrow, not the day after tomorrow, not in the near future, but as soon as possible. A list of professions for which practitioners are eligible to be delegated certain nursing tasks makes it easier for a coordinated nurse to carry out an initial triage of persons to whom certain nursing tasks can be entrusted. That's important, isn't it? We are submitting these amendments again because we are listening to the field and that was one of the sighs that we were made clear in connection with the legislative proposal. Our Amendment No. 6 seems to be the logic itself, but was not so logical, since it was not adopted by the committee. It seems logic itself that if we delegate tasks, it will primarily be the logistical and administrative tasks that we remove from the nurses, thereby reducing their workload. I think that is the logic itself, but it seems that this is not so clear to my fellow Members, because that amendment was not approved either. Ladies and gentlemen, I hope that with my clear explanation you will still see the light and approve those small commas and points, which are very important in the dossier, if only to show that you are listening to the field.
ParlaMint-BE_2020-11-05-55-plenair-ip069x.u14	Is anyone still asking for the floor? Is anyone else asking for the floor? The general discussion is closed. The general discussion is closed.
ParlaMint-BE_2020-11-05-55-plenair-ip069x.u15	We turn to the discussion of the articles. The text adopted by the committee serves as the basis for discussion. (Rgt 85, 4) (1618/4) We shall begin with the discussion of the articles. The text adopted by the committee is the basis for the discussion. (Rgt 85, 4) (1618/4) The bill has 4 articles. The bill has 4 articles.
ParlaMint-BE_2020-11-05-55-plenair-ip069x.u16	• 6... Steven Creyelman cs (1618/5)
ParlaMint-BE_2020-11-05-55-plenair-ip069x.u17	Decision of the article-by-article discussion:
ParlaMint-BE_2020-11-05-55-plenair-ip069x.u18	Sustained: the amendments and Article 2.
ParlaMint-BE_2020-11-05-55-plenair-ip069x.u19	Article adopted by article: 1, 3-4.
ParlaMint-BE_2020-11-05-55-plenair-ip069x.u20	The discussion of the articles is closed. The vote on the amendments and the reserved article as well as on the whole will take place at a later date. The discussion of the articles is closed. The vote on the amendments that have been tabled, the Rule that has been adopted and on the whole will take place at a later date.
ParlaMint-BE_2020-11-05-55-plenair-ip069x.u21	Vote on Amendment No 5 by Steven Creyelman cs on article 2. (1618/5) Vote on Amendment No 5 by Steven Creyelman cs to Article 2. (1618/5) Starting of the vote / Start of voting. End of vote / End of voting. Result of the vote / Result of the vote. Yes 13 Yes No. 117 No Abstentions 0 Abstensions Total 130 Total Consequently, the amendment was rejected and Article 2 was adopted. Consequently, the amendment was rejected and Article 2 was adopted.
ParlaMint-BE_2020-11-05-55-plenair-ip069x.u22	Madam President, I could not log in for this vote.
ParlaMint-BE_2020-11-05-55-plenair-ip069x.u23	We take into account your point.
ParlaMint-BE_2020-11-05-55-plenair-ip069x.u24	Vote on Amendment No 6 by Steven Creyelman cs to insert an article 2/1(n). (1618/5) Vote on amendment No 6 by Steven Creyelman cs to insert an article 2/1(n). (1618/5) Can the result of the previous vote also apply to this vote? Can we consider that the result of the previous vote is valid for it?
ParlaMint-BE_2020-11-05-55-plenair-ip069x.u25	The amendment was therefore rejected. Consequently, the amendment was rejected.
ParlaMint-BE_2020-11-05-55-plenair-ip069x.u26	Is anyone asking for the floor for a statement before the vote? Does anyone ask for an explanation of vote? [[No.]] Starting of the vote / Start of voting. End of vote / End of voting. Result of the vote / Result of the vote. (Voting/vote 2) Yes 118 Yes No. [[19]] No Abstentions 0 Abstensions Total 137 Total Consequently, the Chamber adopts the bill. It will be submitted to the King for ratification as a draft law. (1618/6) Accordingly, the House adopts the bill. It will be submitted as a bill for Royal Assent. (1618/6)
ParlaMint-BE_2020-11-05-55-plenair-ip069x.u27	The agenda for next week had already been adopted earlier. So all I have to do is close the session. The meeting is adjourned. Next meeting Thursday, November 12, 2020 at 2:15 p.m. The sitting is closed. Next meeting Thursday 12 November 2020 at 2.15 p.m.
