ParlaMint-BE_2020-12-17-definitief-55-plenair-ip080x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip080x.u12	Thank you, Minister, for your reply. I share your hope, but your optimistic messages as if our motivation is going well, I do not share. I feel it myself and in my surroundings. The days are dark and there is uncertainty about 2021. The fact that we're having a hard time is human. The rising curve doesn't make it any better either. Now, however, we must persevere. Today 21 families in Belgium hear that their loved ones didn't make it. Next week, 92 families will not only worry about the empty chair, but will not even be able to make a phone call to their loved one. In the first wave there was a shortage of mouth masks. I have a feeling that in this second wave we were short of solidarity and motivation. I sincerely hope this is not the harbinger for the third wave. Let me close with a message of hope for this year's end. 2021 may not start under a good star, but spring will be better.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip080x.u13	Minister, 5 January is the date in our agenda, as you and the Prime Minister have created the expectation that the vaccination campaign will start on that day. I hope that you will be able to meet that expectation and that the vaccines will be available in proportionate quantities. A symbolic vaccination is nice, but we do not need a real vaccination campaign. Last night we had a long budget discussion. You say you'll be ready. However, the budget debate shows that you did not provide the money for the vaccination campaign. I find it hallucinating that you are not participating in the amendment that we have tabled. So you do not provide resources, specifically to spend on the vaccination campaign. I will continue to question you about this, because now that it is getting concrete, we need these moneys.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip080x.u14	Minister, you have spoken of motivation. I think motivation is related to perspective. You say, and that is important, that the perspective must be: not a third wave. That must be the perspective for everyone. The perspective must also be that at some point we must be able to reopen the life that is now locked. My concern and question today was and is: if we have discussions, if the Consultative Committee is having discussions on the reopening of life, can we ensure that the importance of young people is also at the heart of these discussions? You know as well as I do that these same young people have little economic pressure or lobbying power. That is why a call in Parliament is appropriate to place young people's interests at the centre of the reopening of life on two axes: first, hobbies, social life and relaxation and, secondly, mental well-being. That is the call when we discuss perspective, because without perspective there is no motivation, Minister.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip080x.u15	Minister, my daughter is 16. She came home from her exams and hoped to get back to school soon. The holiday is just beginning, I said, but she replied that she will be home for two and a half weeks during the holiday and her friends will not see much. When I drove here this morning, biostatist Geert Molenberghs asked not to make a bid about closing the schools. I hope, therefore, that if we can lower the figures, this will not happen and that we will think about the psychological well-being of young people. We need to save them and give them a perspective.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip080x.u16	Minister, the people are concerned, but I regret that the parties to the alternative truth that feed concern continue to claim that the money for the vaccine is not provided. I believe the vaccine will be there. The resources are provided. All the records show that, so I hope this crap can stop. Health and economics go hand in hand. This month's rising consumer confidence is a good sign. People have hope for the new year and for the vaccine. I wish you, Minister, and all of Parliament's colleagues and staff, a very hopeful and, above all, healthy 2021.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip080x.u17	Mr Minister, ladies and gentlemen, over a week, three studies have been published. One from the KCE, one from the League of Families and a third from Solidaris and the ULB. Three studies for an overwhelming finding: too many people are still struggling in our country to treat themselves because of lack of means. Poverty is slowly killing. The more vulnerable people are, the worse their health, the more serious, chronic and disabling they are. If we add the constant stress in which they live, the consequences on their life expectancy are terrible. Minister, hearing that someone is not going to the doctor or dentist because they don't have the necessary money is unacceptable. To hear that a person must choose between buying the evening meal for their child or the prescribed medicine box is unacceptable. To hear that one in three poor people will die before they can benefit from their retirement is unacceptable. These findings are terrible. They're inaudible and they have to make us all angry. To this tragedy must be added the consequences of the health crisis and the tsunami of mental health problems. Minister, this government has made the fight against health inequalities a priority. The studies we've been reading this week are good for him. There is a social emergency to take action now. What battle plan do you envisage to make equal access to health care for all a reality? What measures are envisaged today to reduce patients' bills and specifically those of the most fragile? Thank you for your answers.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip080x.u18	Colleague, it is true that several studies now show this inequality in access to care, and inequalities in health itself. As you know, we have reached a government agreement that is very ambitious in this area. For example, for the first time, we have determined that we would systematically set aside part of the growth in resources for innovation in care and improved access to care. Very concrete work is being done to this extent. For example, within INAMI, Ms Rita Baeten took over the leadership of a steering committee of all stakeholders. I can inform you that today this steering group will already make recommendations in the first half of next year. The KCE study shows that health is deteriorating as socio-economic status declines. We see chronic diseases more frequently in lower incomes. The financial threshold to go to the attending physician, specialist or dentist is too high for low-income families. A whole series of policies must be pursued. I will mention the extension of automatic granting of rights, the extension of the paid third party scheme and the problem of dental care. We have also very recently decided on projects that are very innovative, such as community health workers who need to address inequalities in access to care and help eliminate them. I think we're ready to tackle this huge challenge. I am not going to give you all the details of the projects that are being prepared, but it is an extremely important project for me and for the whole government.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip080x.u19	Minister, first of all, I thank you for your answer, which demonstrates the government's ambition to respond to the urgent need. The health crisis further increases insecurity. Despite the many support measures that the government has already taken, it has yet to take new ones tomorrow. Health inequalities will widen again and again if we do not pay attention to them now. This is a fact; they will continue to reach even harder the vulnerable, those who were already affected and who were struggling to make ends meet, but they will also reach all those self-employed who have had to stop working, all those temporary unemployed workers who are also facing difficult endings of months. Mr Minister, as you have said, the lines to be put forward are the strengthening of the paying third party. This is also the extension of the increased intervention. It is also the reduction of supplements. I really encourage you to continue to do so. We'll be by your side. Health is a precious asset, but it cannot be a commodity, let alone a luxury product. Thank you, Minister, and good work!
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip080x.u20	Madam President, Minister, ladies and gentlemen, yesterday I choked on my coffee when I leaked that 15% of the state aid for corona was being misused. At the same time, while certain sectors, such as catering, contact professionals and many other forgotten sectors are calling the alarm, a lot of federal aid goes to firms that are wrongly applying for aid. These are frauds, ghost companies, zombie companies and other firms that were already on the verge of bankruptcy at the start of the crisis. It goes much further. Even the NACE BEL codes are adapted to your heart's content to pass through back gates along the cash register. The worst thing, Mr Minister, is that hardly any checks on aid applications are being carried out. I understand that we are in an unprecedented economic crisis. Since the covid outbreak, I have always advocated supporting honest companies to protect the many hundreds of thousands of Flemish jobs. The federal police of Brussels, assisted by the Charleroi police, even carried out thirty searches and twenty-five arrests in a case of extensive fraud. This involved the creation of fake companies with false identities to indicate temporary unemployment due to corona and thus collect the bonuses. How can Dimona returns be used retroactively, although your services should normally be able to find out at the push of a button? Minister, I have three specific questions for you. What will you do to close the leaks in the system? What will you do to release more controls and to intercept unlawful use of aid? Finally, how will you recover the funds unduly paid?
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip080x.u21	Madam President, Mr Van Lommel, thank you for your question. I have taken note of the reports from the Vrt, which show that the misuse of corona aid is estimated at five to ten percent. I've asked my administration to analyse the situation. I can tell you that the health crisis forced us to take exceptional measures to reduce the economic and social impact. For example, the procedures for temporary unemployment had to be greatly simplified. Certain checks are limited in order to cope with the explosive increase in the number of applications. People with bad intentions can try to take advantage of the situation, but the inspection services are doing their best to prevent abuse. All companies and employees are subject to IT checks and/or administrative checks. If an anomaly is detected, an investigation will be conducted. These studies show that the vast majority of companies and employees comply with the rules. 13,880 investigations carried out so far by the RVA revealed 4,355 infringements. I would like to take this opportunity to congratulate and thank the inspection services for the work they are doing at this difficult time. They ensure the safety of workers and at the same time combat fraud. On Tuesday, thanks to cooperation between the inspection services, the police and the public prosecutors, we were able to dismantle a large fraud network and arrest 25 people. Together with my colleagues Vincent Van Peteghem, for tax fraud, David Clarinval, for support for the self-employed, and Frank Vandenbroucke, I am doing everything I can to prevent abuse.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip080x.u22	Madam President, Minister, the facts contradict you, because my heart is bleeding. Many well-meaning companies are threatened with destruction. A lot of jobs are on the rise. This corona crisis is costing us a lot of money, while the whole system is as leaky as a sieve and tens of millions of euros go to fraudsters. It shows all the more that you do not really control the management of the crisis, work out everything half-heartedly, act emotionally and have not learned from the blunders of the past, despite the millions of euros you have paid in the fight against covid. A monitoring mechanism is apparently not considered sufficiently, because the RVA ultimately controls only 5% of applications for temporary unemployment. Explain that to the people.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip080x.u23	Minister, ladies and gentlemen, Europe is facing a third wave. In our neighbouring countries, shops are closed and schoolchildren are sent home. Curfew early. Our figures are better, but let us not make a snapshot of them. Everyone is trying very hard today to avoid stricter measures. We ask a lot of our citizens, but we do not know exactly what is happening in the workplace. We can see that the traffic jams remain. We are also flooded, every day for the past week, with anecdotes about employers who do not comply with the corona measures. Teleworking is an important means to prevent the further spread of the virus, but it is remarkably less done than in spring. Of course, measures only make sense if they are properly respected everywhere. Mr Minister, according to our party, there are three reasons why these measures are not being complied with in the workplace. First of all, the seriousness is denied. Employers sometimes trivialize it. Ridiculization in a hierarchical environment is, of course, particularly damaging. How do you ensure that employees know where to go when they are confronted with this? Secondly, one sometimes feels invincible. Those who take off their mouth mask for a food store can be fined for drinking a takeaway coffee, but the workplace is much less visible. It is a good thing that you are releasing additional inspectors, but what is your strategy to control these workers even more and to increase the chances of taking them? Thirdly, closing is more expensive. What's a check if the punishment doesn't hurt? How do you ensure that an employer is unable to count on money by failing to comply with your corona measures? (...)
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip080x.u24	Madam President, Mrs Vanrobaeys, the government is fully aware of the fact that the obligation to do telework is being respected and monitored too little, while the health crisis is still raging and we are at a turning point today to get the second wave under control. Telework is needed to minimise the number of movements and thus also to prevent the spread of the virus, primarily for the protection of the worker himself, but also for the protection of his family. Employers must also be fully aware of the importance of complying with mandatory telework. In order to improve the follow-up of the mandatory telework, the following measures have been taken: The Social Intelligence and Investigation Service - SIOD - will develop a awareness campaign in consultation with the communication services of the various services and with my policy cell. In January, SIOD will carry out checks in the tertiary sector together with all social inspection services. All inspection services will optimise the monitoring of breaches of mandatory telework.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip080x.u25	Madam President, Minister, thank you for your reply. I think Christmas vacation will give you some room to work out your plans. In any case, we hope that things will improve quickly. Ladies and gentlemen, we understand that even if everyone is working at home, we still face a huge challenge, because working in isolation for months at home is extremely difficult mentally. I think that employers can also make a difference by ensuring human contact, even if it is digital. A digital coffee break with all colleagues can really be a pleasure. Christmas is at the door. The best gift we can get is lower contagion rates so we can get more and more. The need to move forward has never been as high as it is now.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip080x.u26	Mr. Minister of Mobility, have you had the opportunity to see the Investigative Report of the RTBF last night? I don't know if you had the same impression as me, but it smelled a little bit of a mess! This impression has struck me, because it is still incredible that a train station, whose starting budget was 37 million euros, finds itself with a budget of 324 million euros, while it is not yet finished. That's amazing! The report highlights the extent to which the selection of Mr. Calatrava's project has been the subject of pressure and attempts to copy. Not political pressure from anywhere: Mr Di Rupo is quoted, mayor of Mons at the time! Pressure on the jury to choose his own project. Mr Minister, what is crazy is that we managed to transform this project, which was initially a 37 million euro bridge into a station with more than 320 million euros, without changing the call for tenders. How did this happen? They said, "Oh, guys, we're gonna build a bridge. What are we doing? Shall we shoot down the walls? Okay, let's cut down the walls... Put me on a roof!... All in all, put me on an extra station!" Is that how it is? This is crazy! We're in Belgium! It's really sloppy. Everyone is clear about this. All the lawyers are clear: it's illegal. It would have been necessary to make a new call for tenders. With an Ecolo minister, we expected to have the light. We thought "he'll open the curtains" and we'll see something else! What do you say last night on Twitter? "The past is the past. Let's close this chapter!" But, Minister, what do you want to hide? It is not because your then Minister Ecolo (2012), Mr. Philippe Henry, granted the town planning permit that we must not make all the light! Minister, we have to open the curtains! The people still have the right to know what's going on here! My question is very simple: for the Ghent station, an audit had been requested from the Court of Auditors. Do you intend to ask him for the station in Mons?
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip080x.u27	Mr Hedebouw, I must confess that I am quite surprised to be the target of your question. I have to tell you that I was as shocked, if not more shocked than you, by the vision of RTBF's report on the Investigation program yesterday on Mons station. A train station is designed to accommodate travellers. But the money that is invested in the train must be used to drive trains. My commitment is that every euro should be used as correctly as possible for the benefit of mobility, with high ambitions, which I have already been able to state. The decision to build this station, whose project has evolved, was taken in 2005. The various choices were made until 2015. They still have to be finished by the board of directors, where my party was not represented. That is why I say that the Mons railway station project is a choice of the past, because it was taken in 2005 and 2015. It is a choice of the past because it does not match the expectations of today's travellers. This is a choice from the past because I am making the commitment here that, tomorrow, SNCB, together with its current leaders, will be better managed than it was when these choices were made. Above all, I can tell you that I, the Minister of Mobility, will not accept such choices in the future. I want, together with the SNCB leaders, to improve governance by ensuring that every euro is invested in rail and that these euros will benefit users. The stations of tomorrow must be functional, accessible, multimodal, of a better value for money than this Mons project. They are places of life that must be open to their environment. I agree, I think, on this subject with the current leadership of SNCB. I intend to include these principles in the future public service contract. As far as your specific question is concerned on the fact that you will have an ally with the minister who is in front of you to shed light on this project which has gone a little bit further. The Court of Auditors is simply an organ of Parliament. It is up to Parliament to decide eventually that an audit should be carried out on the Mons railway station project, as was the case for the Ghent railway station. I can simply make the additional commitment to those I have already made that I, as the Minister responsible for SNCB, will ensure that I work with SNCB on the work that would be carried out on the subject. In fact, citizens have the right to know, but above all they have the right to make better use of money than was the case with this project.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip080x.u28	Minister, the signal given is essential for the future, of course, since such stations will no longer be built, but it is also important to be able to examine the past. It is essential to understand how a project costing €324 million could be achieved without a further call for tenders. I hear the minister is open to further exploration. And I appeal to all colleagues. The audit on the Ghent railway station came after a Parliament resolution. The PTB will then submit a motion for a resolution to you. The minister seems to have expressed a favourable opinion. I therefore have no doubt that the Members of his party will follow. I therefore appeal to all groups. This audit which was done for Ghent, it is certainly possible to carry out it for the station of Mons. We can no longer tolerate such acts affecting railway stations, which are the symbol of our public service. I would remind you that with this budget, we could have renovated 108 of them. Public money must be used to ensure that the public service benefits the people. That's indispensable. For this reason, we must make all the light.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip080x.u29	Minister, we are told by the media that a new President for Belfius has finally been found. At the moment, Mr Jos Clijsters, who became 70 years old in March, is still chairman. He expressly stated last year that, in view of his age, he had waived a new term of office as President. In January, your predecessor, Mr De Croo, came to the Finance Committee with the surprise that Mr Clijsters is still doing two more years, despite the fact that a very good candidate had been found at the end of 2019, in particular Mr Filip Dierckx, a former top banker of BNP Paribas. Mr Dierckx, one of the most experienced bankers in Belgium, did not make it. Later this year another search was started for a successor for Mr Clijsters. Again a headhunter was appointed. They were looking for a strong banking profile, someone with a lot of experience in the banking sector. That is not illogical, because the challenges for Belfius are very great, just as for the banking sector as a whole. Now we hear from the media that a certain Chris Sunt, a former lawyer, would become the new President of Belfius. According to the press, the nuclear cabinet would speak on this issue in the near future. Is it true, Mr Minister, that Mr Sunt will be put forward by Belfius and that the nuclear cabinet will give its opinion on this matter in the near future? Belfius worked with a headhunter. Has he expressed a preference in his recommendation for a particular candidate, as is customary? If so, who were those candidates? Was Mr. Sunt also brought in by that headhunter? Has a fit-and-clean procedure been launched or has an informal examination of Mr Sunt's candidacy been carried out? Finally and not unimportant, because the bank itself was looking for someone with a great banking experience, why is it that (...)
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip080x.u30	As you said yourself, the procedure is under way and I shall therefore confine myself to an overview of that procedure. Our Federal Participation and Investment Company, the FPIM, is closely involved in the follow-up to the selection procedure and is represented on the Board of Directors of the Belfius Bank by the President, Mr Lizin. The managing director, Mr Van Loo, is also the adviser to the government. They are, of course, kept very regularly informed and consulted on the matter. Last year there was indeed a search for a successor to Mr Clijsters as President of the Belfius Bank. The person who was pushed forward was ultimately not acceptable to everyone. As a result, Mr Clijsters accepted to continue the Presidency for a maximum period of two years, by the end of the general meeting of April 2022. A search was started again in the summer of 2020 because Mr Clijsters had indicated that he wanted to stay on until 2021 and not until the general meeting of 2022. At that time the FPIM was again consulted and involved in the procedure. At the beginning of November 2020, a special ad hoc committee set up at the bank made a proposal on which the FPIM was consulted again. At the end of November, the Board of Governors of Belfiusbank finally accepted the proposal put forward by that committee on an ad hoc basis. The proposal will normally be put to the vote at the general meeting in April 2021, subject, of course, to a positive outcome of the fit-and-clean procedure at the ECB. I can't give you any further information yet.
