ParlaMint-BE_2020-12-17-definitief-55-plenair-ip081x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip081x.u12	The general discussion is open. The general discussion is open.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip081x.u13	Madam President, ladies and gentlemen, ladies and gentlemen, since this is an oral report, I cannot refer to a written report. The Defence Commission met this Wednesday to discuss the bill setting the army's contingent for the year 2021. After a full presentation by the Minister also looking back on many of the elements already mentioned in the multi-phase discussion of the policy note, she outlined this project, which is ultimately a continuation of the policy note and which is also fully part of the budget discussion. Some members noted that the project was very late in the year. This has been attributed to the particular circumstances of the composition of government and the establishment of structures. But there was a commitment on the part of the minister that next year we should ensure that this project is discussed earlier than it was in this special year. Many questions were asked by virtually all members of the Commission, including the assessment of the number of retirements. To this end, a time line, a age pyramid will be provided to the members of the commission. Secondly, the use of subcontracting was discussed. It was then recalled the terms of the government declaration and the government agreement, which provide for an assessment – which is under way – in order to decide and examine for the future the need to use this subcontracting, in what proportion and for what period. With regard to recruitment, which is necessarily to come, management is planned to ensure that recruitment is carried out. It was also mentioned that the search for synergies with other departments was a possibility and sometimes a priority. The question of the reservation was also addressed. The Minister pointed out that current aid to the Nation and civil society is also elements that have already allowed some people to come forward to join the reserve. The Minister also reiterated her commitment to remotivating the military in a number of actions and to have a special interest in families. The basis of this policy is a resolution which has been widely discussed by this House and in committee. Defence personnel will have to adhere to this priority. There was also talk about the development of cybercomponents, and the development of cybersecurity within departments, but it's still a little early. Some members also stressed the diversity and feminization of recruitment, while stressing the primacy to be accorded to the qualification of staff to be recruited. All the documents and elements relating to this discussion will come back to committee meetings. These, many, are programmed to appreciate and deepen all the elements put on the table. Finally, this is not the first time that she has said so, but the minister has reiterated her willingness for transparency and ongoing dialogue with Parliament, as well as her availability. Before voting on the articles and on the whole project – a vote unanimously obtained less one abstention, both on the articles and on the whole – all the members of the committee wished the entire military community the best for the year 2021, in its action in Belgium and in external operations, as well as for the military and their families. It was also the tone of our entire meeting.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip081x.u14	Madam President, Mr Flahaut, Minister, thank you very much for the explanatory statement and for the oral report. However, I have a number of comments to make on this bill. The military quota must be fixed each year and the Constitution thus determines. It is important that this commitment can also be discussed in depth in Parliament. The first is the general question that exists in several political groups to try to speed up the presentation of the draft in 2021. I know that a new government has been set up and that everything is very hectic. There is also inexperience and a new story. Everything has yet to be done. So I understand that the draft has now been submitted very late. Last Friday, the draft was approved by the Council of Ministers. On Wednesday morning, 16 December 2020, it was discussed in committee and now Thursday evening, 17 December 2020, it is already before the vote in plenary. I do not know whether Parliament has ever set such an army quota so quickly. We cleared it at 40 hours. It would therefore be a good thing that the draft fixing of the military quota in 2021 should be submitted to Parliament earlier so that we can do our work properly as Members of Parliament and conduct the debate without always having to be dealt with by urgent procedure. That wouldn't be more than normal. Apart from the procedure, I have a number of substantive comments. The current government claims to be committed to human resources policy on an enormous and priority basis. A motion for a resolution by the PS Group on the Human Resource Approach of Defence in the coming years was almost universally adopted. On that resolution, the N-VA noted that there were very good and positive points in it. The translation of that resolution into the coalition agreement and into Mrs Dedonder's policy statement is there and it is clear what is good in itself. For the first time, we are going below the 25,000 active military line, which is symbolic in itself. However, the intention is to organise a large number of recruitments. I will not repeat my point on this, but I will continue to have my reservations about the choices made by the government not to organise the physical selection tests or at least temporarily to put them on hold. It is really a matter of principle that physical fitness tests remain organised. That still happens in the fire department; that still happens in certain situations with the Defense Department. In that sense, it is a wrong signal. Madam Minister, I hope that an alternative can be worked out as soon as possible, which is corona-safe. After all, allow me to be clear. No one, not even our group, is arguing for corona insecure situations within the Defense Department. Let's get that straight. That, of course, is not what we aim to do. We do want these physical tests to take place in a corona-safe way. As far as recruitment is concerned, I can only say that we are looking forward to it. We will monitor this closely together with the colleagues of the National Defence Committee and we hope that a lot of young new recruits will be found for Defence. I think this is crucial. After all, there will be a period in which public employment will be more interesting in any case because of the economic crisis and youth unemployment. There's a good chance that Selor's gonna be even busier than ever before. We have had this Swedish government in high-class economics, and it was very difficult to find people at some point. There weren't enough recruits who wanted to work for the government. I believe that the economic conditions, which have been significantly changed by corona, will make public employment more popular. We wish you every success with this and the N-VA Group wishes all soldiers in service and all new recruits good luck before 2021, both here and in foreign theatres. My final point concerns the outsourcing of activities to private partners. I do not think it is necessary to have major ideological debates on outsourcing within the Defense Department. Our party has said we can do it for us. Mr Loones and Mr Vandeput have always stressed that some tasks within Defence are not core tasks and can therefore be outsourced so that more attention can be paid to the core tasks. It is not yet entirely clear whether that course is being changed or not. You would first like to make an assessment, Madam Minister, and point out that if many new soldiers are added, it will be possible to re-examine whether some of these tasks are better carried out by military personnel. At least that's how I understood you. N-VA will monitor this very closely in the years to come because we are convinced that it is up to the Defence Department to focus on its core tasks. We are already small enough and strong enough shrunk and I think that non-essential tasks are better outsourced to the private sector so that there are more hands, brains and manpower left for the essential tasks of Defence, and there are more than enough of them.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip081x.u15	Madam President, I just wanted to make it clear that, in my report, I had failed to stress the great availability of the chairman of the Defence Committee, who is not present tonight – it is easier to talk about someone in his absence – but also the flexibility of this committee. Indeed, it demonstrates a true sense of initiative in order to shed maximum light, with the assistance of the Minister and the Maijor State, on the life of this department. The priority of discussion is staff. The basis was a motion for a resolution drawn up in Parliament. In my view, this initiative gives our assembly a new tone in military matters – which was not always the case. With regard to the reservations expressed about recruitment, it was important to clarify what had been said yesterday, but without falling into the trap of constantly repeating all the discussions. In fact, it is a limited and exceptional period that is covered by this provision. I think we can quickly return to normality. In order to succeed in recruitment, there is no secret: we must restore the attractive character of military occupations. As far as outsourcing is concerned, I have heard a lot of criticism of my political formation. Those who know me know that I'm a really pragmatic person. This Government statement contains a sentence that refers to updating and evaluation, specifically to ensure that what may or may not be the subject of outsourcing for a limited period of time. This seems to me to be in line with the philosophy of the government declaration. On this basis, we can certainly move forward and progress. Parliament, thanks in particular to our committee, will pay attention to this. For our part, we have no doubt about the Minister's willingness to fully involve Parliament in this task, so as to achieve success in the reform presented to us today.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip081x.u16	Madam President, ladies and gentlemen, although I have already responded on several occasions, it is with pleasure that I will recall what is one of our main priorities under this Parliament: the staff. If we are there today, it is because Defence has clearly experienced – for many years – a disinvestment in this area and that staff have often found themselves in a role of fiscal adjustment variable. Now it's over! In the past, commitments have been made for investment in capacity and equipment. As they were certainly to be taken, we will honor them. However, rebalancing is necessary. And as I said yesterday, with a percentage of investment and precise figures on the means we will devote to staff, we will give it this priority, because it deserves it. It is indeed a challenge to recruit 10,000 people, in this case 2,500 by 2021, but this challenge is crucial. I can't say that in recent years, when I look at the paintings, there has been the same ambition. For example, in previous years 1,400 commitments, 700 commitments have been made. Our goal is 2,500 recruits. There is a real will to recruit, I confirm it again. As far as outsourcing is concerned, there will indeed be an evaluation. We'll get back to it. But I also think that, in some areas, there is a strong demand for the military to take over. Of course, at the base, the outsourcing had to be put in place, because the staff was missing. But we will come back, as we do in committee every time, without any problem. As regards the late arrival of this law, as I understand it, let us remember that we have spent many hours in committee: four committee meetings, certainly more than twelve hours of debate on the general policy note! In my mind, therefore, it was logical to come with this quota law after we were able to have these debates on the general policy note and we were able to adopt it in committee. So that's what I did. I appreciate the discussions that are conducted on the basis of real and proven facts and not on the basis of alternative facts. However, on 5 December 2019, the urgency was required for a vote on the quota law, as well as on 29 November 2018 and 7 December 2017. I didn't make it up. The documents are downloadable on the House's website, but of course, if we can do so well before, I will be happy to do so as I have promised. I thank you and wish you all, despite the circumstances, good holidays of the end of the year.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip081x.u17	Madam Secretary, thank you for your answers. I take note of your promise or commitment to submit the draft law establishing the military quota earlier in the future. You say that the draft law in question has also been adopted as a matter of urgency over the last three years, but no urgency has even been requested this year. When the urgency requests were dealt with in plenary last Thursday, I sent a message to Peter De Roover, our group leader, asking whether there is any urgency for the military quota. There was no urgency because it had not even been approved by the government, because that only happened on Friday. As Mr Flahaut says, thanks to the goodwill of Peter Buysrogge, chairman of the Defence Committee, the draft law establishing the military quota is before us today, otherwise we would have had to meet next week. So no urgency has even been asked in the Chamber. The requests for urgency in previous years were made at the end of November or early December, while we are now just before the end of the parliamentary work of the calendar year 2020. Apart from that, I take note of your commitment and we will follow it up. I understand that the start of a new ministerial position can be very hectic. No problem. Next year we will see when you submit your draft law establishing the military quota. In my turn, I am addressing all our military, both here and in surgery. In their own country, military personnel are working on the fight against covid in our homes and hospitals and in so many other places. Abroad, our military are active in Mali and Afghanistan, over Syria and Iraq with our F-16s. All of our people in the Defense Department, I wish you a Merry Christmas and a good year's end. In view of the current circumstances, that is not obvious, but on behalf of the N-VA, I believe that those Christmas wishes are appropriate.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip081x.u18	Is anyone still asking for the floor? Is anyone else asking for the floor? The general discussion is closed. The general discussion is closed.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip081x.u19	We turn to the discussion of the articles. The text adopted by the committee serves as the basis for discussion. (Rgt 85, 4) (1690/1) We shall begin with the discussion of the articles. The text adopted by the committee is the basis for the discussion. (Rgt 85, 4) (1690/1) The bill has three articles. The draft law has 3 articles. No amendments have been tabled. No amendments were tabled.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip081x.u20	The discussion of the articles is closed. The vote on the package will take place at a later date. The discussion of the articles is closed. The vote will be taken at a later date.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip081x.u21	Mr De Roover, we have contacted Mrs De Bleeker, who agrees to join us. She's on her way. As soon as she arrives, we will organize our work. A second request comes from Mr Vandenbroucke, who has been attending our work since last night, so to speak. Il nous prie de commencer la discussion du texte n° 1433, the bill on association work. If you agree, we could start with this proposal, so as to free the minister who still has work to do for tomorrow's events. (Sentence)
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip081x.u22	Proposal submitted by: Proposal tabled by: Tania De Jonge, Egbert Lachaert, Florence Reuter, Kattrin Jadin.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip081x.u23	The general discussion is open. The general discussion is open. Mr Jean-Marc Delizée was present in the assembly, but as I do not see, I imagine he will refer to his written report.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip081x.u24	Madam President, Mr Delizée is here and intends to read the report. As we have just upset the program, can we give ourselves a few minutes, time to let it happen? You don't have a problem with that? We're in the process of contacting him.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip081x.u25	Madam President, that would be good because my colleague is on his way here. In this way, he can be in plenary session in good time.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip081x.u26	Madam President, ladies and gentlemen, in this case it is an oral report. I cannot therefore refer to a written report. I must give a summary of our work in committee. Initially, the law of 18 July 2018 on economic recovery and the strengthening of social cohesion created three new types of specific statutes, including the voluntary work referred to here. At the time, these statutes were the subject of intense debate in and outside Parliament. There was subsequently an appeal against voluntary work, which was brought by two organisations representing workers and employers. The Constitutional Court delivered its judgment on 23 April 2020, judgment No. 53/2020, by which it annulled the associative part of the law we have just mentioned, while maintaining its effects until 31 December 2020. In so doing, the Court grants the legislator a period of time, a transitional period, to adopt, where appropriate, a new arrangement replacing the previous one. This is the meaning of the draft law on voluntary work, which was tabled on 8 July last by our colleague Mrs De Jonge et al., document No. 1433, and presented in our committee by its first author on 14 July this year. On 29 September, our Social Affairs Committee devoted a full day to hearings on this issue. The committee heard representatives of trade unions, employers, the non-commercial sector, the Fédération du secteur des organisations sociologiques, the Conseil supérieur des volontaires and the Platform francophone du volonté, the Vlaamse sportfederatie and the Association interfédérale du sport francophone, and the Instituut voor Sportbeheer en Recreatiebeleid. There is also the Flemish Institute for Sport Management and Recreation Policy. Mrs De Jonge has also tabled 32 amendments which have been worked out in consultation with the government. They also follow the opinions received by the committee and the hearings held on 29 September. Those amendments aim to develop a temporary solution specifically for the sport sector which would apply until 31 December 2021. The amendments envisaged by the authors concern the scope of the mechanism limited to the sports sector, the abolition of the obligation of a 4/5th time contract to provide in the context of associative work. This concerns the financial ceiling, the monthly duration of 50 hours per month. The worker will be entitled to a break and must have one day off per week. The number of associative contracts with the same organisation is limited in order to encourage longer-term contracts. If the amounts are exceeded, there is a presumption of an employment contract. An associative worker is entitled to a notice period or to a notice allowance. The organisation is liable for a solidarity contribution of 10% of the compensation granted to the non-profit-making worker. Similarly, a tax contribution of 10 per cent is foreseen. There's a minimum allowance. There is a limitation of the cumulations between voluntary work and voluntary work within the same organisation. Finally, a scheme is provided for insurance which covers the associative worker. The debate in the Committee on Social Affairs took place on 11 and 14 December and covered all these issues. Of course, I am not going to go back to everyone's speeches, otherwise it would actually be very long. This is a synthesis. In general, regardless of the opinions of the Members who spoke, I believe that the general will of the Members was to provide a provisional solution before 1 January next to the players concerned in the sports sector, in order to ensure a certain continuity of the sports activities already sufficiently affected by the health crisis and the measures taken in this context. A number of colleagues, if not all, stressed the provisional nature of the proposed solution and called on the government to organize quickly the necessary consultations in order to propose a definitive solution as soon as possible. I am not going to resume all the interventions. I would like to comment on a question from Mrs Lanjri. It is in favour of extending the work of association to housewives, wage-earners and people with disabilities. In his reply, Minister Vandenbroucke pointed out that the government wanted to find a temporary solution for association work in the sports sector. The Minister replied to Mr Anseeeuw that the tax rate of 10% is necessary to prevent a new annulment by the Constitutional Court. The Court requires a minimum levy and the Minister considers that a 10% levy is relatively advantageous and feasible for associations. The amendments tabled by Mrs De Jonge, Mrs Willaert, Mr Anseew and Mrs Fonck were then discussed on a point-by-point basis. The bill as amended was finally adopted by thirteen votes in favour, one against and three abstentions.
ParlaMint-BE_2020-12-17-definitief-55-plenair-ip081x.u27	Madam President, ladies and gentlemen, in the same line we followed in Monday's committee discussion, we oppose the imposition of double taxation of 10% on our sports associations. We do not agree at all with that for various reasons. No one, not even the Constitutional Court, has applied for that tax. They make it appear that this is true. That's not true, of course. It is based on an old text which has been amended in detail. That's not without importance. What's going on here? The Constitutional Court has been critical of those activities that can compete with regular work. Of this, the Constitutional Court says that a level playing field should be created as far as possible. There's something to be said for that, of course. How can that be solved? For the associations we are talking about, there is no problem. These are just those activities that are barely or not in competition with the regular economic fabric. So that tax is not really necessary. These are activities that do not compete with regular work. There can be no pursuit of a level playing field because it is simply a different playing field. There is therefore no reason to impose this tax on these associations. Of course, it is also true that all the associations in this country, not least the sports associations, are finding it increasingly difficult to bind themselves and engage themselves in youth sports, for example. If the government then thinks to gas them on a double load of two times 10 %, then our lump breaks a bit. We would better support these associations instead of harassing them with double taxation. So it surprises us very much that they arrive with this. What really happened? The discussion in committee was particularly enlightening. The criticism of the Constitutional Court was not about these activities. That was obvious. The double taxation that the proposers of this proposal, Open Vld and MR, will receive in the name of the purple-green majority, is simply the result of a purely political compromise. In the meantime, it is a public secret that there are quite a few parties within purple-green, not to mention the PS, which are having a particularly difficult time with this kind of arrangement. That party has said so in so many words, which is its right. Each party has its own ideology. It is good that the PS is particularly clear about this. From the PS it was said that she was against it and that the only reason she approved it is because it's only for one year. The PS proposed to agree to a scheme for up to one year, but does not want a definitive solution on the same basis as this temporary solution. In other words, it can indeed be expected that it is two times 10 % a harbinger of much more. The future doesn't look so bright for our associations. We have then reached 20% by hand, such as on a cattle market or cheese market, where there is bid and belief. Landing at 20 %. One of the best proofs that this two times 10 % is actually a flat political compromise is that for the activities of the platform economy, Uber and so on, only 10% should be paid once, whereas those are activities that are very closely linked to and related to the economic fabric, to the regular economy. If you know that, it is all the more incomprehensible that associations far beyond the mainstream economy are taxed twice as much as the platform economy, which is actually part of our regular economy. So this is a very bad thing for our associations, because they have actually been the victims of a flat political compromise, in which Open Vld, as the author of the bill, has made a great deal of concessions on the left-hand side of purple-green, especially to the socialists. Anyway, that's on them. However, this is not the solution that we are in favour of. This is not what we want. We certainly do not want the associations to be subject to double taxation where this is not really necessary, especially from a legal point of view. They want to give the impression that this is the case, but nothing is less true. The fact that you have indeed done a cow business on the head of the associations was confirmed by the Minister in all his honesty in the committee. He spoke of "a balance that has been achieved within the majority." I don't think that's gonna take much explaining. I have already said that the PS left no doubt about it. To express it euphemistically, she is a very cool lover of this arrangement and only approved it because it is for a maximum of one year. I have understood in recent days that the proposers have been hiding themselves like a devil in a holy water tank, but the fact is that here is being cut into the union life in our country, while the work done by these associations is invaluable. They bring people together, often on a voluntary basis. Then they will receive a tax that the Constitutional Court has not asked for at all, colleagues. The Constitutional Court has not asked at all to split two times 10% into the stomach of those associations. Anyone who claims otherwise will turn a wheel in front of their eyes. So what did we do on Monday in committee? We have tabled amendments to remove these two taxes, which are legally perfectly justified. The Constitutional Court has also said this in so many words: when it comes to activities that have a social added value, which is indeed the case here and can be argued, and activities that do not overlap with the regular economy, there is no need for such a tax, because there can be no level playing field. They are different playing fields that are being worked on. We have therefore tabled amendments to remove these taxes, but they were not taken into account by the majority. Of course, I understand that: hand-clap was already over and twice 10 % was acquired by the PS and other cool lovers of this arrangement. We have also tabled another amendment to include amateur arts in this scheme, because there are also a lot of valuable activities that this government does not even have a settlement for. As of January 1st, there are only two possibilities for them, as it stands now: either illegality, or paying the full pot, which is much more than two times 10 %. We have tabled those amendments and they were voted off, but we have retabled them in plenary today. We think this is too important and we do not want to abandon our associations, nor burden them with a double load of 10% where this is not necessary at all. You can get back together and change your mind. It would be a good thing for our associations that you do this. That is, of course, the choice that must be made today: do you choose new taxes or do you effectively choose our associations? Open VLD, the author of this proposal, apparently opts for new taxes, unless we are soon surprised by a change of course, which would have been very welcome. For example, I do not understand how CD&V can live with this, because this is cutting our social fabric, in our associations, in civil society. This is really incomprehensible, but we want to correct this and give a second chance to go into it. Our voting behaviour will be very clear. If our amendments are adopted, we will vote wholeheartedly in favour of this regulation. It is important that we have a proper regulation, and this is a good one, provided that our amendments are approved. If they are not approved, we will abstain as in committee. Why remember us and not vote against? I said earlier that if we vote against the regulation and we do not have it, it will be much worse. In other words, we actually choose the least evil of the two. We do not want our associations to be taxed, which is why we are tabling amendments for the second time today to remove them. We are opposed to a new tax regime, so we hope that you will change course. It is also necessary to regulate the amateur arts sector, our local choirs and theatre associations. After all, we should not burden them with much heavier taxes than those two times 10%. We hope that you will see this case done again and realise that it would be awesome to double the burden on our associations as much as the platform economy. Indeed, it is justified that a tax is levied on the platform economy as it runs counter to the regular economy. On the other hand, there is no legal need for associations. It is therefore incomprehensible that we should do this to our associations, to our social fabric and to our enlargement.
