ParlaMint-BE_2020-06-25-55-plenair-ip047x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u13	Prime Minister, citizens need clarity and a true speech. The numbers are good, it's true, but the virus is still circulating. Defining must be a success. As has been said many times, we must avoid a second wave. Is that possible? Yes. We must avoid reconfiguring. Weapons to avoid this second wave are known. There is first testing, including asymptomatics with a result within 24 hours. Have we been able to do this? Still not! Then there is effective human and digital tracing. He's still skating. There is still the isolation of the porters. Here too, we are not clear. Finally, there is the maintenance of barrier gestures. These indispensable ones seem soon to be forgotten. The refusal of the National Security Council to have a strong and clear speech about the mask clearly contributes to the relaxation of citizens. If it is only recommended, it is not so important. So why don't you go make a little fiesta instead of Flagey or somewhere else? I don't understand you. You seem to have lost sight of the essentials, namely health, health and still health! It is all the more important to be able to maintain the barrier gestures with a clear speech from the authorities since you have decided to widen the bubbles and new automatisms. Many experts have pleaded and still plead for the wearing of the systematic mask in all the places visited, especially where physical distance measurements cannot be preserved. Change your mind, Prime Minister! Impose the wearing of the mask in all frequented places like shops! You said yesterday, "When I protect myself, I protect you." So be up to your words!
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u14	Mr President, Prime Minister, yesterday you launched the press conference with a scold for those participating in illegal cooperation. That scold was justified. Not only do those celebrators themselves violate the directives, they also undermine the support of the majority of the population who do show civic spirit to follow the measures. In the event sector, it appears to be a double bitterness. This sector was first put on hold and was still subject to a lot of restrictions by the National Security Council yesterday, despite the fact that it is prepared to make every effort to organise adapted events, incorporating the necessary security safeguards. Double resentment for the event sector, but also for the entire population, is that illegal training and mass demonstrations can take place without any real sanctioning. I have heard that there are already some requests for such events in Brussels for the coming weeks. For example, I hear that an application was made for a manifestation of jihadist fighters on 5 July, for which the number of participants varies between 1,000 and 2,000. Such events are, of course, not permitted in the current context. Nevertheless, I understand that the organiser wishes to continue his initiative despite the talks with the police that have taken place on this issue. So there is a good chance that this manifestation will continue, and there is also a good chance that this manifestation will get completely out of hand again, with all the riots and looting that took place, as we saw on 7 June. Mevrouw of eerste minister, governing is planning. We stand for a warm summer. There have already been too many examples of flagrant violations of the corona measures. New incidents of the order on 7 June or last weekend can no longer be tolerated. Madam Prime Minister, what will you do about such illegal events? How will the government ensure that the Brussels authorities act in an appropriate and timely manner this time and do not let the situation get out of hand? In short, how will you ensure that the corona directives are not further undermined by such incidents?
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u15	Madam Prime Minister, events bringing together 200 people inside and 400 people outside, the beginning of an opening for the artistic, cultural and event sector, the beginning of a redeployment... These are finally prospects for those who, for weeks, have been asking us with a legitimate insistence to consider the challenges that are theirs. We therefore welcome this decision of the National Security Council (NSC). This crisis, as we know, has hit all the workers of the arts, for whom the crisis has brutally cut short any form of creative, critical and original expression. For all these people, the world has stopped brutally, as they remind us today. Their world stopped, just like ours, by the way. Artistic expression is, however, indispensable and beneficial to any democratic society. Yesterday, the CNS finally sent a message to the entire sector. Yes, cultural expression can take up its place in the public sphere. Yes, it is legitimate, after such a crisis, to need to escape, to create, to dream and to discover, to raise awareness but also to claim, to express oneself and to manifest. Yes, culture and its public can and must be found, but with caution and responsibility. On 9 July we are waiting for an important meeting in this Parliament. Can you commit, on behalf of the members of the government, to accompany these workers in the arts and expression to the end of this crisis? Can you support strong measures to protect an essential economic sector, and can you commit yourself to making the post-COVID-19 world a cultural sector priority?
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u16	Madam Prime Minister, we can once again move forward in our Corona approach. In the coming days we will start with a new chapter with further relaxations. Last week, our group called for relaxation in the event sector. We are pleased, Madam Prime Minister, that you are giving this sector oxygen again. The fact that the bubble goes from 10 to 15 members will prevent many families from worrying about who may or may not come. When there can be wedding and communion parties again, in July with 50 and after August possibly with more, we bring families together again. I also believe that it is a good thing that our markets count more stalls in the summer. Madam Prime Minister, your government's measures have been able to solve a great deal. Many Belgians have respected the measures, and they deserve the relaxations. When your government and the National Security Council take action, there are always comments. There are supporters, but there will always be opponents. Also for this chapter of relaxation. Among other things, about the mouth masks. The government has followed the view of the GEES. Not all experts agreed. They have made a compromise, and that compromise has been followed by the government. Madam Prime Minister, you and the government are now recommending mouth masks. How can we encourage the Belgians to set them up in difficult and dangerous conditions? You have also announced that the measures can be revoked if the figures change badly. What precise conditions are needed to return to the measures?
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u17	Minister, since the beginning of the health crisis, municipalities have been on the front line. They have managed the situation to the great satisfaction of the citizens. I want to pay tribute here to all the communal agents who have worked really hard on the ground, with the police, for three months. The municipalities have too often had to make up for the shortcomings of the federal government. This is how most Belgians received a mask from their commune, almost more than a month ago, while the federal masks have just arrived and are still controversial today. We can test in my town. I can assure you that the tests of the masks distributed there will be much more conclusive than those carried out today on the masks distributed by the federal government. Yesterday, you announced a new package of deconfining measures. These measures are not always clear and difficult to secure the support of the entire population. It has also been observed on the ground with the rallies of the last few days. To enforce these measures, you simply send the hot potato back to the mayors. You are doing so well that many of them have rightly complained about it this morning. Clearly, it is the National Security Council that decides what is not allowed. The mayor has nothing to say, but it is he who must enforce the decisions, with a police force already tested by three months of crisis, and without any help from the federal. When some mayors take up their responsibilities, they are called to order by your Minister of the Interior. It can no longer last that way, Madam Prime Minister. In concrete terms, what measures does the government intend to take to support the municipalities and mayors who have been in the forefront since the beginning of the crisis? Are you going to clarify in concrete terms what the mayors can organise or authorize in connection with rallies? Can they allow a brocante, a kermesse or even larger gatherings?
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u18	Mr President, the positive development in health data will enable us to move to Stage 4 on 1 July 2020 and to envisage additional relaxations. However, a step backwards is never excluded. We must always remind the people of this. The trainings that were there call for a position. The training that we saw last weekend and a few weeks ago is not without consequences. Of course, there are many reasons to celebrate or to come together. However, by participating in joint training, the participants have put at risk the efforts that everyone has made over the past few months. However, the rules of the National Security Council are very clear. By ignoring them, the people concerned have not only put their own health at risk, but also, and above all, the health of their relatives. Such behaviour can also give the impression that there is no more risk. It has also generated anger and frustration in those who have been in the front line since the beginning of the crisis and those who have generally followed the directives closely. Although the trends are positive, the coronavirus, as I have already indicated, continues to demand new victims every day. I therefore call on everyone to show civilism, responsibility and solidarity with the most vulnerable. The police also have an important role to play in this respect, either by trying to prevent such a situation with its presence or by blocking people. In any case, this is not an easy situation. To those who explain here that these gatherings are the result of measures that are not clear, I ask to explain this to all those who respect the rules without difficulty! Frankly, it's a small step too far! If you need clarity, I will remind you that this kind of gathering is not only forbidden but also dangerous! It will therefore no longer be possible to say that it is not clear! New outbreaks of contagion in some countries should encourage us to be very cautious. If the prohibitions are limited, they must be scrupulously complied with. Barrier gestures are also indispensable, for the benefit of all. As has been the case since the beginning of the crisis, epidemiological follow-up will continue to guide us in the process of decoupling. Health above all! If the trends remain positive, new prohibitions can be lifted. If, unfortunately, the virus is to regain its strength, then we will need to strengthen certain security measures. In this case, the wearing of the mask could be made mandatory in the public areas that are very frequented. This is exactly what the EGE experts recommend in their report. Vous ne l'avez pas encore reçu, je vais vous en citer un passage: "In case of sustained increase in viral transmission levels for an extended period of time and/or indoor activities with larger audiences, the compulsory use of masks in crowds and indoor settings is needed." The GEES report therefore does not call for the requirement to wear the mask at this time. You will see this yourself when you read the report, which will be posted on Monday. The NSC continues to base its opinion on the reports submitted by the GEES. It is true that he decides and decides, but first he bases his opinion on the reports. These reports are validated by all members of the GEES, without exception, including those who express a different opinion in tweets or interviews. It is a choice and above all an individual freedom, so it is not a reproach. That's a simple finding. It is important to point out that we obviously want to identify an epidemiological threshold from which the wearing of the mask would be made compulsory in the public space which is very frequented. Only the rate of spread of the virus (R0) cannot be taken into account alone as a indicator of the health situation, a fortiori when hospitalization figures are very low. We want to act, not when it is too late, as some have claimed, but when it is necessary – and therefore, without waiting for the second wave. Our goal is to anticipate and avoid it. It is also a question – and you have heard it in what I said to you in the GEES report – to identify the particular circumstances in which wearing the mask could also be made mandatory, as at very large gatherings. The National Security Council and the group of experts share this analysis and will. A reflection is under way. In the meantime, I would like to remind you that wearing the mask is mandatory in certain circumstances and remains strongly recommended. This strong recommendation has so far been well followed by the population. Belgians and all those who live here have, for the time being, correctly observed the recommendations so that we can see that the transmission curve of the virus decreases day after day. As Mr Verherstraeten said at the moment, that they benefit positively from what their exemplary behaviour can bring them today, that is, a little more freedom, of course, but always with respect for health measures. There is a debate at European level on the opening of external borders. These external borders are not yet open, except for essential travel. The issue of quarantine is important here. There is no point in deciding on this today without a European approach. I agree that we keep telling people how important it is to wear a mask, if necessary. If I protect myself, I'll protect you. [[.]] That is very important to communicate with the population. I have the impression that this message is being heard and followed. The federal government is indeed preparing for a second wave. We will share that work with the Länder with a view to a comprehensive approach. You are well aware that crisis management and the management of a potential second crisis can only be envisaged through effective collaboration between the federal and the regions. From next Wednesday, as I said, new relaxations will enter into force. I won't go into detail, but it's about the personal bubble, among other things. The bubble of close contacts currently limited to ten will be increased to fifteen. It is about the number of different people that one can see per week, but also about the size of the groups. We understand that fifteen may not seem very much, but they are contacts in the private sphere, which we know are closer and in which the virus can spread faster. Therefore, there must be a reasonable limit. The protocols that refer to the dense contact bubble can thus be adapted to fifteen people. I fully agree that it is a lot at the end of the journey if five additional people who are important to someone in daily life are part of the bubble. Maybe that's not always enough, but it's still a lot. I also know that some people regret the 50-person limit for receptions and compare it with the wider limits for other events. That's not a good comparison. When it comes to a public event, the bubbles do not mix. Not only does the organisation of a public event involve strict protocols and government control, there is also the fact that people do not know each other and therefore normally do not interfere. This is not the case for private parties, where it is known that safe distance is much more difficult to respect. Intrinsically, this poses a major risk of spreading the virus. With regard to private events, the maximum number of persons present is 50. On the other hand, for indoor events with public, it amounts to 200 and 400 for outdoor events. It is a public that is often seated in infrastructure for this purpose and with protocols that must be defined even before opening. These protocols will allow us to manage not only the way in which each one sits, in bubbles or separated according to the possibilities, but also the arrivals and exits, the use of sanitary facilities – a whole series of things much harder to achieve in the private sphere. The question of the closing time of bars and restaurants was also raised at the National Security Council. After listening to the actors on the ground and in consultation with the experts of the GEES, we decided not to change the closing time as currently applied, i.e. one hour in the morning, not only because the rule is clear – there is therefore no reason to change it – but, above all, because extending the opening time of bars and restaurants would not provide an answer to the problems posed. This is the decision of the National Security Council, where, I would like to point out, not only political leaders but also officials of the country's police and other security services. They believe that delaying closure could result in a mere displacement of potential difficulties later in the night. The will of the security forces is to work in the most preventive way possible through a police presence in the places concerned. It is true that, despite the opening of the last sectors, some are still closed. Nightlife activities and mass events remain prohibited, given the continuing risk in epidemiological terms. We are aware that the situation is particularly complicated for these sectors. That is why I recalled yesterday that they should continue to be supported either at the federal level, as is done cross-cuttingly with a whole series of measures or more ad hocly, or at the level of the regions which have important competence in this field. As far as the cultural sector is concerned, I would like to point out, if necessary, that it is the Community level which is competent. However, with regard to the limited aspects that fall within the federal jurisdiction, we have not remained inactive. First of all, artists as well as actors in other sectors (the night world, for example) benefit from the general measures taken under the social and economic protection plan such as unemployment for force majeure, the right to bridge for the self-employed and the postponement of certain charges. Secondly, in view of the very gradual resumption of their activities, more specific measures were intended for them. For example, in the third part, we have decided to set up a consumer cheque of 300 euros, aimed in particular, but not only, at the purchase of goods and services in sectors such as culture. This cheque is 100% deductible and defied. At the same time, this Parliament has indeed taken control of some of the issues that were debated at our superkern meetings, but all the parties present have preferred that Parliament keep their hands, which we have obviously accepted, because you are still in control of your work. You will therefore allow me not to comment on this. Some more structural issues, such as the establishment of a genuine status as an artist, remain to be addressed. This issue has already been discussed at an interdepartmental Conference on Culture and at a meeting that I myself organised on 25 May with representatives of the sector and all the ministers concerned. A new inter-ministerial conference is scheduled for July 14, and I am confident that we will return to the status of artists at that time. The above issue is not part of crisis management and will certainly be the subject of exciting discussions with a view to forming a government, I hope, quickly.
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u19	Madam Prime Minister, I thank you for your answers, even though you have not answered my crucial question on the plan for re-establishment. I find this very interesting. On the other hand, you justify maintaining the closing of the night world by the fact that it would actually be more difficult to prevent the spread of the virus after 1:00 p.m. I think this is a mistake, especially since the world of night has a great deal of expertise in the field of safety and prevention. To do without this experience today is a mistake to my mind. Madam Prime Minister, you have not answered my question about what concrete measures you intend to take to support this sector. As far as masks are concerned, you tell us that you have followed the advice of the experts from GEES. You have not always followed the recommendations of the experts of the GEES. So you could have followed another path, especially since the WHO today strongly encourages the wearing of the mask, especially in closed and heavily frequented places. I must also recall that if we did not impose the wearing of the mask earlier, it was because your government was unable to provide it in time to the entire population. Today, there is a relaxation of the (...)
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u20	Madam Prime Minister, at the moment we all want one thing in this country, a carefree summer with family and friends. No one wants to go back to a strict lockdown for both human and economic reasons. Madam Prime Minister, it is your job to take care of this and protect the people. However, you do not do that by going directly against the advice of the virologists.
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u21	You didn't listen.
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u22	I've been listening, but that's why I don't believe it. I know there were discussions within the GEES as well. Madam Prime Minister, what primes? I think that's people's health.
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u23	Madam Prime Minister, as has been said, the entire cultural sector and its workers deserve our support too, because they are important in a society. We saw last week different right-wing parties effectively block emergency measures. These right-wing parties, I will quote: the N-VA, the VB, the CD&V and the open Vld have blocked the measures that we have put forward here in Parliament. These were emergency measures to specifically help all these workers who have been receiving nothing for 100 days at all. Some of us will be able to leave quietly on vacation. In any case, we are asking here, and your government, the minister, to take steps to remedy this situation as quickly as possible. We also want to continue to encourage the entire cultural sector and its workers to continue to mobilize and not to trust. Indeed, we have seen this: it is up to them to take their fate into their own hands and to continue their struggle. (...)
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u24	Madam Prime Minister, I have not received an answer to my questions as to what your preparatory measures are to avoid the second wave. The federal government is now handing out mouth masks, although much too late, and the last word is not yet said about their production and procurement, but you are handing out mouth masks to the people and not blinders. The smallest child can see that the government has mishandled the corona crisis. In order to avoid that second wave, it is important that those many mistakes and blunders never repeat themselves, Madam Prime Minister. I framed them all in a book. It is worth it, I will translate it for you in French if it is necessary, because those blunders must never repeat themselves. Therefore, Mr President, it is not to explain that there are all kinds of parliamentary committees of inquiry being set up in this House, but when it comes to an unprecedented crisis involving ten thousand deaths, many unnecessary deaths, the highest number of deaths per inhabitant, one is too cowardly to set up a genuine parliamentary committee of inquiry for that purpose. I wonder what people are afraid of. I think that's a...
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u25	Mrs Pas, the latter is a matter for Parliament and not for the government.
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u26	Madam Prime Minister, the saying is known: there is no deafer than the one who wants to hear, and there is no worse blinder than the one who does not want to see! You are right to recall that the CNS and GEES reports are validated by all members, even those who then criticize them on Twitter or elsewhere. You are right to recall that mass gatherings are prohibited. You are right to recall that, in certain circumstances, the mask is mandatory and, more generally, highly recommended. Some people are telling us here that if wearing the mask is not mandatory, you might as well have a party instead of Flagey. Mrs Fonck, this type of shortcut amounts to a lack of regard for the individual responsibility and sense of responsibility that all political figures – as examples – must have. Madam Prime Minister, I would like to thank you very much for reminding us that citizenship, responsibility and solidarity are the guarantors of our security for all.
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u27	Dear colleague, my responsibilities, I take them! From the beginning, I pleaded for wearing the mask. In the background, it is not when it is no longer necessary to wake up because it will be too late and it will be impossible – or extremely difficult – to change habits. Prime Minister, you explain to us here, by quoting the GEES report, that scientists did not recommend wearing the mask. The GEES is not just scientists! He had to make a compromise with the economy. Whether Erika Vlieghe, Emmanuel André, Marc Van Ranst or Steven Van Gucht, all pleaded to keep a combination of barrier gestures, which is fundamental to avoid a rebound. Prime Minister, I do not understand your decision, as do many citizens, let alone caregivers. I think you're making a public health mistake and I hope we don't regret it.
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u28	Madam Prime Minister, thank you for your comprehensive reply. However, I have not had a specific answer to my own questions. I would like to mention two points which I hope will be taken into account in the coming days and weeks. Give the people who do follow the rules, the professionals of the event sector, the necessary confidence that they deserve and give them clarity as soon as possible about what is possible from August onwards. Organising an event takes time and preparation. For those who do not comply and for the organisation of illegal events, there must be a clear and official ban on such events at each application. If the manifestation is to take place, then the government, the police, must act proactively and actively, with clear instructions. Thus an illegal manifestation is smothered in the bud and cannot get out of control. The police are perfectly capable of that. There is only a need for political will to impose this effectively.
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u29	Prime Minister, you spoke of caution. I was talking about him, too. The prudence, of course, but also the consideration of what this crisis has meant for a whole sector and the actions that will call for accompaniment. I asked you for a commitment. You said, "No comment." But you also mentioned a new stage on 14 July 2020. This makes us a second appointment today, July 9 and then July 14, 2020, to say that obviously it will be absolutely necessary to take into account and consider that the return to normal for this sector will not take place before autumn 2021 or even in 2022. I will end by saying that culture is the soul of a society and that it tells us what we are. I really hope that, in the post-crisis period, it will be able to say what we are through this history, this crisis, this moment and the preservation of the democratic system dear to us. Thank you, Prime Minister.
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u30	Mr President, Madam Prime Minister, the virus is not gone yet, but we are on the right track step by step. If the virus remains under control, further relaxations such as discotheques opening are possible. That must be the ambition. The challenge for the coming weeks and months is to avoid the second wave if it is possible and if it is not possible, to keep it to the strict minimum. Madam Prime Minister, you said that steps may also need to be taken backwards. That should keep us attentive. We should take one step backwards if we have to, and then take several steps forward. If the reproductive factor becomes more than 1, if the virus is gaining ground again, we must dare to revise things again, and then go back forward. Meanwhile, I call on all Belgians to enjoy the summer. You've earned that. Enjoy in moderation, but enjoy carefully.
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u31	Prime Minister, as we know, the virus is still present in our country. All measures taken are therefore justified. You said: you rely heavily on the mayors to enforce and respect them. Trust them! Trust the mayors. When, for example, mayors go beyond what the National Security Council imposes, saying that in shops in their communes, you have to wear a mask, do not send the Minister of the Interior to put them back to order. Trust them; and also try to support them. We need more federal support in the municipalities. In the coming weeks, we need more clarification on what is allowed or not.
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u32	Mr President, Minister, this week we learn that the youth judges of the French-speaking court of first instance in Brussels are threatening – because of a blatant lack of judicial staff – to release all juvenile offenders from prison this Monday. Obviously, they are calling for help, as they are no longer able to cope with all the cases they have to deal with and will therefore have to prioritize, i.e. manage the cases of minors in danger first and leave the cases of juvenile offenders aside. The question of the shortage of staff at the Brussels Court of First Instance is not new. Already in 2015, the alarm bell had been activated. Today, this structural problem is perhaps even more complicated because of the crisis of the VOCID-19. Minister, you have announced that many recruitments are underway to complement the court's judicial staff. As a result, sixty-six posts would be filled and the occupancy rate would increase from 79 to 90 per cent. What good news! We look forward to it. However, this is probably not for the moment. In the short term, what solutions do you propose to prevent the extreme track envisaged by the youth judges in their open letter from being applied?
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u33	Mr President, Mrs Gilson, the current occupancy rate for judicial staff in Brussels is 80.4% of the budget. I have always validated the vacancy proposals of the Brussels College of Courts and Courts, but statutory recruitment is slow. Currently, fifty-five recruitments are still under way for the French-speaking tribunal, including a high proportion of clerks. Due to the suspension of the selections by the Selor between March and June, the interviews for the statutory selections of the Registrars will take place in July and September. The statutory recruitment of clerks mainly attracts internal candidates eligible for promotion. In the meantime, the court also sees the departure of staff entitled to the transfer, as it is difficult to retain staff in Brussels. In order to meet the most urgent needs, we are trying to use contractual recruitment. However, the supervisory authority rightly requires that statutory vacancies be launched before making contractual selections. In February, 11 contractual posts were awarded in support of the upcoming large-scale trials, resulting in nine external recruitments. In April and May, it was reported to the court that he could begin selections for thirty-one contractors. Contracts are being drawn up to enable the persons concerned to take up their duties in a timely manner. Pending the recruitment of the Registrars, authorization was also given to grant thirteen additional staff members the temporary appointment of Registrar. As part of the new recruitment plan launched on 8 June, ten staff seats – including five clerks – were again granted to the French-speaking tribunal in Brussels. The distribution of staff among the various sections of the court is the autonomous competence of the Chief Registrar. A consultation in this regard was planned with the trade unions on 26 March. For obvious reasons, this consultation could not take place and was postponed until 7 July.
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u34	Thank you, Minister. While the MR group cannot conceive that cases involving minors at risk should be put on hold, it cannot conceive that this is the case for cases involving juvenile offenders. The message of impunity, for those young people in the process, would have far-reaching consequences. Placing a young offender and giving an answer to his or her act also gives him or her a chance to get out of crime. I understand that statutory recruitment takes time. The problem is structural and does not date from today. The return I have from the field is that there is a cruel shortage of clerks. I hear that contract clerks are being used, and I welcome that because it is a faster solution. But these contracts must, of course, be sustained in order to guarantee the independence of the judiciary.
ParlaMint-BE_2020-06-25-55-plenair-ip047x.u35	Mrs Soors' question concerns Europol's report on the extreme right. I know that the issue has also been raised in committee at the request of another colleague, but the new element that Mrs Soors refers to is Europol's report.
